num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_les,edad_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc
3841,31,7,5,15,14,2,1,29,6,1,5,2,9999,2
2638,16,5,6,15,13,2,1,29,6,1,9,99,9999,1
2494,5,5,2,16,12,2,1,29,6,1,3,5,1989,1
6275,9,12,3,16,1,1,1,29,6,1,4,1,2003,1
6625,24,12,4,16,1,2,1,29,6,1,4,3,9999,1
2803,24,5,7,16,12,2,1,29,6,1,9,2,2000,1
1224,2,3,1,17,13,2,1,29,6,1,3,9,9999,2
5025,15,9,2,17,1,1,1,29,6,1,3,14,2002,1
3436,4,7,6,17,4,2,1,29,6,1,4,99,9999,2
2934,5,6,5,17,10,2,1,29,6,1,9,3,9999,1
622,3,2,2,18,22,2,1,29,6,1,3,99,9999,3
6281,9,12,3,18,9,2,1,29,6,1,3,2,1986,1
469,26,1,1,18,1,2,1,29,6,1,4,2,2002,1
4198,20,8,4,18,7,2,1,29,6,1,5,2,1999,1
4692,20,8,4,18,7,2,1,29,6,1,5,2,1999,1
5021,14,9,1,19,13,1,1,29,6,1,1,3,1992,1
1159,27,2,5,19,14,2,1,29,6,1,3,2,9999,1
1798,4,4,6,19,19,1,1,29,6,1,4,1,2001,1
300,16,1,5,19,1,1,1,29,6,1,4,2,2004,1
1454,15,3,7,19,5,2,1,29,6,1,4,3,9999,1
196,12,1,1,19,1,1,1,29,6,1,4,5,9999,1
5578,18,10,7,19,5,2,1,29,6,1,4,5,9999,1
3580,13,7,1,19,9,1,1,29,6,1,4,7,2001,1
6394,15,12,2,19,8,2,1,29,6,1,7,3,9999,3
6311,12,12,6,20,1,1,1,29,6,1,1,2,1994,1
672,4,2,3,20,14,2,1,29,6,1,3,99,9999,2
554,31,1,6,20,9,2,1,29,6,1,4,3,9999,1
541,31,1,6,20,11,2,1,29,6,1,4,99,2008,1
5936,17,11,2,21,16,1,1,29,6,1,1,1,1984,1
6203,4,12,5,21,6,2,1,29,6,1,1,3,9999,1
133,8,1,4,21,12,1,1,29,6,1,4,5,9999,1
2841,28,5,4,22,10,2,1,29,6,1,1,9,2000,1
2511,6,5,3,22,20,2,1,29,6,1,3,1,9999,4
3383,30,6,2,22,4,1,1,29,6,1,4,1,9999,4
3889,2,8,7,22,3,2,1,29,6,1,4,1,9999,1
4246,2,8,7,22,3,2,1,29,6,1,4,1,9999,1
4382,2,8,7,22,3,2,1,29,6,1,4,1,9999,1
3907,3,8,1,22,9,1,1,29,6,1,4,3,2003,1
4264,3,8,1,22,9,1,1,29,6,1,4,3,2003,1
4400,3,8,1,22,9,1,1,29,6,1,4,3,2003,1
2973,6,6,6,22,20,1,1,29,6,1,4,4,9999,1
2542,8,5,5,22,12,2,1,29,6,1,4,9,2001,1
2449,3,5,7,22,10,1,1,29,6,1,5,99,9999,1
6127,28,11,6,22,1,1,1,29,6,1,99,3,9999,1
325,17,1,6,23,19,2,1,29,6,1,1,2,2000,1
2855,29,5,5,23,13,2,1,29,6,1,3,3,1996,3
2379,30,4,4,23,2,2,1,29,6,1,3,5,2008,1
2380,30,4,4,23,2,2,1,29,6,1,3,5,2008,1
374,19,1,7,23,4,1,1,29,6,1,4,4,2006,1
6666,27,12,7,999,1,1,2,29,6,1,1,4,9999,1
5201,26,9,6,0,20,2,2,29,6,1,1,6,9999,3
1766,2,4,4,0,1,1,2,29,6,1,1,2,9999,1
6191,2,12,3,0,2,2,2,29,6,1,3,2,9999,1
2976,7,6,7,0,1,1,2,29,6,1,10,7,2006,1
872,14,2,6,1,1,2,2,29,6,1,1,4,9999,1
675,5,2,4,4,1,1,2,29,6,1,1,99,2007,2
886,15,2,7,5,1,1,2,29,6,1,1,99,9999,1
1635,23,3,1,5,16,2,2,29,6,1,3,3,1994,1
6206,4,12,5,5,15,2,2,29,6,1,3,5,9999,1
2320,26,4,7,6,12,2,2,29,6,1,3,3,1991,4
6091,26,11,4,7,14,2,2,29,6,1,12,99,1981,3
6101,26,11,4,7,14,2,2,29,6,1,12,99,1981,3
2437,3,5,7,8,1,2,2,29,6,1,3,9,9999,3
6364,15,12,2,8,7,2,2,29,6,1,9,2,9999,1
2741,22,5,5,9,9,2,2,29,6,1,3,2,1992,1
5178,24,9,4,9,3,2,2,29,6,1,7,99,9999,1
4715,22,8,6,10,15,2,2,29,6,1,3,2,1985,4
1711,28,3,6,10,17,2,2,29,6,1,3,99,9999,1
1055,22,2,7,11,14,2,2,29,6,1,2,6,9999,1
2745,22,5,5,11,16,2,2,29,6,1,9,3,9999,4
2480,4,5,1,12,1,1,2,29,6,1,2,5,1989,4
292,15,1,4,12,4,2,2,29,6,1,7,7,9999,4
5049,16,9,3,12,2,2,2,29,6,1,14,1,2009,1
372,19,1,7,13,20,2,2,29,6,1,2,4,9999,1
1779,2,4,4,13,14,2,2,29,6,1,3,9,2002,4
691,5,2,4,13,1,2,2,29,6,1,7,7,9999,1
700,5,2,4,13,1,2,2,29,6,1,7,7,9999,1
6611,23,12,3,13,20,2,2,29,6,1,10,1,2008,1
811,11,2,3,14,16,2,2,29,6,1,3,2,9999,3
456,25,1,7,14,15,2,2,29,6,1,3,4,1991,2
6529,19,12,6,14,1,2,2,29,6,1,7,2,1983,4
3567,12,7,7,14,14,2,2,29,6,1,9,2,9999,2
1869,7,4,2,15,2,2,2,29,6,1,1,6,1993,1
2060,11,4,6,15,14,2,2,29,6,1,3,99,9999,3
5493,14,10,3,15,10,2,2,29,6,1,4,1,2008,1
3971,6,8,4,15,2,2,2,29,6,1,7,2,1993,1
4328,6,8,4,15,2,2,2,29,6,1,7,2,1993,1
4464,6,8,4,15,2,2,2,29,6,1,7,2,1993,1
3394,2,7,4,17,9,1,2,29,6,1,1,9,1994,1
1483,15,3,7,17,1,1,2,29,6,1,12,9,9999,2
1820,5,4,7,18,14,1,2,29,6,1,3,99,9999,2
5952,17,11,2,18,11,2,2,29,6,1,4,99,2009,4
2731,21,5,4,19,4,2,2,29,6,1,1,6,1999,1
4007,7,8,5,19,12,2,2,29,6,1,1,6,1994,1
4500,7,8,5,19,12,2,2,29,6,1,1,6,1994,1
3045,11,6,4,19,14,2,2,29,6,1,3,99,9999,4
66,2,1,5,19,4,2,2,29,6,1,3,2,9999,1
126,7,1,3,19,5,2,2,29,6,1,3,3,9999,1
5625,21,10,3,19,19,2,2,29,6,1,4,5,9999,4
2722,21,5,4,19,19,2,2,29,6,1,4,1,9999,1
2611,13,5,3,19,5,1,2,29,6,1,4,3,9999,1
2405,1,5,5,20,3,2,2,29,6,1,1,6,9999,1
2408,1,5,5,20,3,2,2,29,6,1,1,6,9999,1
5336,3,10,6,20,1,1,2,29,6,1,2,4,9999,1
3900,2,8,7,20,19,2,2,29,6,1,3,99,9999,1
4257,2,8,7,20,19,2,2,29,6,1,3,99,9999,1
4393,2,8,7,20,19,2,2,29,6,1,3,99,9999,1
3702,21,7,2,20,18,2,2,29,6,1,6,99,9999,1
1184,1,3,7,22,5,2,2,29,6,1,1,9,2001,1
2190,19,4,7,22,1,1,2,29,6,1,1,99,9999,1
3243,20,6,6,22,4,2,2,29,6,1,7,2,9999,1
326,17,1,6,23,19,2,2,29,6,1,1,2,2000,1
6213,5,12,6,0,18,2,1,30,6,1,3,2,1992,1
3601,14,7,2,0,20,2,1,30,6,1,4,5,9999,1
1115,25,2,3,0,20,2,1,30,6,1,4,99,9999,1
6344,14,12,1,0,5,2,1,30,6,1,8,1,1996,2
3854,1,8,6,0,9,2,1,30,6,1,11,2,9999,1
4211,1,8,6,0,9,2,1,30,6,1,11,2,9999,1
4347,1,8,6,0,9,2,1,30,6,1,11,2,9999,1
2522,7,5,4,2,1,1,1,30,6,1,1,3,9999,1
1402,13,3,5,2,1,1,1,30,6,1,3,2,2009,1
1619,23,3,1,3,1,1,1,30,6,1,7,2,9999,4
3062,11,6,4,3,13,2,1,30,6,1,7,99,9999,2
463,25,1,7,4,1,1,1,30,6,1,3,99,9999,2
5343,4,10,7,5,22,2,1,30,6,1,3,2,9999,4
3446,5,7,7,5,1,1,1,30,6,1,3,5,2009,1
6437,16,12,3,5,1,1,1,30,6,1,5,99,9999,3
1500,16,3,1,5,10,2,1,30,6,1,5,5,1992,1
648,4,2,3,5,6,2,1,30,6,1,7,6,1991,2
1361,10,3,2,6,3,2,1,30,6,1,2,2,1987,1
1596,21,3,6,6,10,2,1,30,6,1,5,2,9999,1
1983,11,4,6,6,22,2,1,30,6,1,7,1,9999,3
3503,9,7,4,6,1,2,1,30,6,1,7,6,9999,3
5435,12,10,1,7,16,2,1,30,6,1,1,5,9999,3
107,6,1,2,7,6,2,1,30,6,1,3,1,1990,4
3874,2,8,7,7,19,2,1,30,6,1,3,6,1998,2
4231,2,8,7,7,19,2,1,30,6,1,3,6,1998,2
4367,2,8,7,7,19,2,1,30,6,1,3,6,1998,2
1687,27,3,5,7,11,2,1,30,6,1,4,5,2006,1
1000,21,2,6,7,1,2,1,30,6,1,7,99,9999,1
2904,3,6,3,7,1,1,1,30,6,1,7,99,9999,1
6096,26,11,4,7,14,2,1,30,6,1,12,99,1981,3
3723,24,7,5,8,1,1,1,30,6,1,1,2,2005,1
2438,3,5,7,8,1,2,1,30,6,1,3,9,9999,3
6362,15,12,2,8,7,2,1,30,6,1,9,2,9999,1
2818,25,5,1,9,2,2,1,30,6,1,99,99,9999,1
730,7,2,6,9,11,2,1,30,6,1,1,11,9999,1
1337,8,3,7,9,15,2,1,30,6,1,3,2,9999,2
2887,31,5,7,9,17,2,1,30,6,1,4,3,2004,1
5818,4,11,3,9,17,2,1,30,6,1,4,4,9999,1
4028,8,8,6,9,10,2,1,30,6,1,6,2,1977,1
4521,8,8,6,9,10,2,1,30,6,1,6,2,1977,1
6588,22,12,2,9,4,2,1,30,6,1,7,4,1991,1
5145,24,9,4,9,3,2,1,30,6,1,7,99,9999,1
5955,18,11,3,9,14,2,1,30,6,1,7,99,1996,1
5957,18,11,3,9,14,2,1,30,6,1,7,99,1996,1
1436,14,3,6,10,10,2,1,30,6,1,4,99,2007,1
2928,4,6,4,10,5,2,1,30,6,1,4,5,9999,1
2929,4,6,4,10,5,2,1,30,6,1,4,5,9999,1
610,2,2,1,11,5,2,1,30,6,1,1,4,9999,1
5965,19,11,4,11,1,1,1,30,6,1,3,5,2007,1
5966,19,11,4,11,1,1,1,30,6,1,3,5,2007,1
836,12,2,4,11,17,2,1,30,6,1,3,99,9999,1
31,1,1,4,11,11,2,1,30,6,1,4,5,2008,1
5217,27,9,7,11,2,2,1,30,6,1,14,1,2004,1
2664,17,5,7,12,16,2,1,30,6,1,3,99,1980,4
571,1,2,7,12,6,2,1,30,6,1,3,99,9999,3
1575,20,3,5,12,12,1,1,30,6,1,3,99,9999,2
2659,17,5,7,12,16,2,1,30,6,1,3,99,1980,2
116,6,1,2,12,9,1,1,30,6,1,4,5,2008,1
1053,22,2,7,12,15,2,1,30,6,1,4,99,9999,1
5602,1,10,1,12,1,1,1,30,6,1,5,3,9999,4
4850,1,9,2,13,10,2,1,30,6,1,1,4,1994,1
3685,20,7,1,13,13,2,1,30,6,1,3,4,1985,3
5684,24,10,6,13,16,2,1,30,6,1,4,99,9999,4
4949,8,9,2,13,15,1,1,30,6,1,4,1,2008,1
99,5,1,1,13,3,2,1,30,6,1,4,99,9999,1
1292,7,3,6,13,11,2,1,30,6,1,4,99,9999,1
1049,22,2,7,13,16,2,1,30,6,1,5,7,1992,3
3408,3,7,5,14,10,2,1,30,6,1,1,3,9999,2
6630,24,12,4,14,13,2,1,30,6,1,3,1,9999,4
2616,13,5,3,14,1,1,1,30,6,1,3,4,9999,2
1313,7,3,6,14,17,2,1,30,6,1,3,5,1988,2
3128,15,6,1,14,12,2,1,30,6,1,3,6,1993,1
5402,9,10,5,14,14,2,1,30,6,1,4,1,2006,1
1094,23,2,1,14,4,2,1,30,6,1,4,5,1985,1
4164,18,8,2,14,22,2,1,30,6,1,4,5,9999,1
4657,18,8,2,14,22,2,1,30,6,1,4,5,9999,1
6171,1,12,2,14,10,2,1,30,6,1,11,2,2008,1
2495,5,5,2,16,12,2,1,30,6,1,3,5,1989,1
4740,24,8,1,16,1,1,1,30,6,1,4,5,9999,1
3002,9,6,2,16,9,1,1,30,6,1,4,99,9999,1
2805,24,5,7,16,17,2,1,30,6,1,5,1,9999,3
5361,4,10,7,16,6,1,1,30,6,1,7,1,1998,1
4161,18,8,2,17,16,2,1,30,6,1,1,2,2009,3
4654,18,8,2,17,16,2,1,30,6,1,1,2,2009,3
3496,9,7,4,17,1,1,1,30,6,1,1,2,2001,1
4806,28,8,5,17,5,2,1,30,6,1,1,9,2001,1
6770,31,12,4,17,20,2,1,30,6,1,3,99,9999,3
943,18,2,3,17,14,2,1,30,6,1,4,99,9999,4
3920,3,8,1,17,16,2,1,30,6,1,4,1,2004,1
4277,3,8,1,17,16,2,1,30,6,1,4,1,2004,1
4413,3,8,1,17,16,2,1,30,6,1,4,1,2004,1
3921,3,8,1,17,16,2,1,30,6,1,4,2,2004,1
4278,3,8,1,17,16,2,1,30,6,1,4,2,2004,1
4414,3,8,1,17,16,2,1,30,6,1,4,2,2004,1
1645,24,3,2,17,3,2,1,30,6,1,9,2,9999,1
2430,2,5,6,18,3,2,1,30,6,1,1,2,2003,1
5124,21,9,1,18,18,2,1,30,6,1,3,99,9999,3
2561,10,5,7,18,10,1,1,30,6,1,3,2,2006,1
6429,16,12,3,18,16,2,1,30,6,1,3,5,9999,1
6431,16,12,3,18,16,2,1,30,6,1,3,5,9999,1
1163,28,2,6,18,1,1,1,30,6,1,4,5,9999,1
424,24,1,6,18,21,2,1,30,6,1,4,99,9999,1
4767,24,8,1,18,14,1,1,30,6,1,4,99,9999,1
1582,20,3,5,18,16,2,1,30,6,1,9,2,2008,1
1583,20,3,5,18,16,2,1,30,6,1,9,2,2008,1
842,13,2,5,19,1,1,1,30,6,1,1,4,9999,1
2957,6,6,6,19,1,1,1,30,6,1,1,4,9999,1
4004,7,8,5,19,12,2,1,30,6,1,1,6,1994,1
4497,7,8,5,19,12,2,1,30,6,1,1,6,1994,1
1696,28,3,6,19,10,2,1,30,6,1,3,9,9999,2
543,31,1,6,19,3,2,1,30,6,1,4,99,9999,4
170,10,1,6,19,1,1,1,30,6,1,4,3,9999,1
2266,21,4,2,19,3,1,1,30,6,1,4,4,2007,1
3538,11,7,6,19,1,1,1,30,6,1,4,5,9999,1
2893,1,5,1,19,17,2,1,30,6,1,4,99,9999,1
1203,1,3,7,19,4,2,1,30,6,1,6,2,9999,1
1204,1,3,7,19,4,2,1,30,6,1,6,2,9999,1
6407,15,12,2,19,8,2,1,30,6,1,7,3,9999,3
5663,23,10,5,19,9,1,1,30,6,1,9,4,2003,1
5232,28,9,1,20,9,1,1,30,6,1,2,2,1999,1
6233,6,12,7,20,22,2,1,30,6,1,2,3,9999,1
5830,5,11,4,20,9,2,1,30,6,1,3,4,9999,1
5651,22,10,4,20,1,2,1,30,6,1,4,1,9999,1
5283,30,9,3,20,16,2,1,30,6,1,9,2,2006,1
3190,19,6,5,20,10,2,1,30,6,1,10,1,2007,1
921,17,2,2,21,18,2,1,30,6,1,1,4,9999,2
3485,9,7,4,21,1,1,1,30,6,1,1,2,9999,1
3364,30,6,2,21,12,2,1,30,6,1,1,3,9999,1
4843,31,8,1,21,6,2,1,30,6,1,1,8,1999,1
2815,25,5,1,21,9,2,1,30,6,1,2,9,9999,3
971,20,2,5,21,10,2,1,30,6,1,3,1,9999,3
5388,7,10,3,21,20,2,1,30,6,1,3,2,9999,2
2766,23,5,6,21,5,1,1,30,6,1,4,5,9999,1
2724,21,5,4,21,5,2,1,30,6,1,9,9,1984,1
4902,5,9,6,22,10,2,1,30,6,1,1,4,9999,2
5004,13,9,7,22,1,1,1,30,6,1,1,4,9999,1
3725,24,7,5,22,1,1,1,30,6,1,3,6,2007,1
1338,8,3,7,22,2,1,1,30,6,1,4,3,9999,1
2614,13,5,3,22,14,1,1,30,6,1,4,99,9999,1
3995,7,8,5,22,10,2,1,30,6,1,5,99,9999,1
4488,7,8,5,22,10,2,1,30,6,1,5,99,9999,1
229,13,1,2,23,2,2,1,30,6,1,1,2,2005,2
1123,26,2,4,23,4,2,1,30,6,1,2,11,9999,1
6661,26,12,6,23,9,1,1,30,6,1,3,99,9999,2
5195,26,9,6,0,1,1,2,30,6,1,1,99,9999,2
1764,2,4,4,0,1,1,2,30,6,1,1,4,9999,1
5303,1,10,4,0,18,2,2,30,6,1,7,2,1999,1
5539,17,10,6,1,1,1,2,30,6,1,1,3,9999,1
2948,5,6,5,1,17,1,2,30,6,1,4,99,9999,4
3081,11,6,4,3,13,2,2,30,6,1,7,99,9999,2
5043,16,9,3,4,20,2,2,30,6,1,3,2,9999,2
2258,21,4,2,5,2,2,2,30,6,1,7,99,9999,3
2305,26,4,7,6,1,2,2,30,6,1,2,5,9999,3
2315,26,4,7,6,12,2,2,30,6,1,3,3,1991,4
3717,22,7,3,6,3,2,2,30,6,1,3,5,2005,3
6262,8,12,2,6,15,2,2,30,6,1,4,2,2004,1
2006,11,4,6,6,22,2,2,30,6,1,7,1,9999,3
3513,9,7,4,6,1,2,2,30,6,1,7,6,9999,3
4176,19,8,3,6,2,2,2,30,6,1,9,1,9999,1
4669,19,8,3,6,2,2,2,30,6,1,9,1,9999,1
3925,4,8,2,7,9,2,2,30,6,1,7,6,9999,3
4282,4,8,2,7,9,2,2,30,6,1,7,6,9999,3
4418,4,8,2,7,9,2,2,30,6,1,7,6,9999,3
1010,21,2,6,7,1,2,2,30,6,1,7,99,9999,1
6097,26,11,4,7,14,2,2,30,6,1,12,99,1981,3
5614,20,10,2,8,1,1,2,30,6,1,1,4,2003,1
1152,27,2,5,8,9,2,2,30,6,1,3,1,9999,3
1838,6,4,1,8,16,2,2,30,6,1,5,99,9999,4
6372,15,12,2,8,7,2,2,30,6,1,9,2,9999,1
6340,13,12,7,9,12,2,2,30,6,1,3,5,9999,99
2131,16,4,4,9,1,1,2,30,6,1,3,2,9999,3
5267,29,9,2,9,12,2,2,30,6,1,3,2,9999,3
3159,16,6,2,9,14,2,2,30,6,1,7,99,9999,3
6027,23,11,1,9,3,2,2,30,6,1,7,7,9999,2
6037,23,11,1,9,3,2,2,30,6,1,7,7,9999,2
3306,24,6,3,9,7,2,2,30,6,1,7,99,9999,1
5146,24,9,4,9,3,2,2,30,6,1,7,99,9999,1
5161,24,9,4,9,3,2,2,30,6,1,7,99,9999,1
5958,18,11,3,9,14,2,2,30,6,1,7,99,1996,1
2954,6,6,6,9,1,1,2,30,6,1,9,99,9999,2
2955,6,6,6,9,1,1,2,30,6,1,9,99,9999,2
3699,21,7,2,10,10,1,2,30,6,1,3,6,1997,1
1164,28,2,6,11,19,2,2,30,6,1,1,99,9999,3
2148,18,4,6,11,1,1,2,30,6,1,1,4,9999,1
5583,18,10,7,11,10,1,2,30,6,1,10,1,9999,1
6153,29,11,7,12,5,2,2,30,6,1,1,5,9999,1
232,13,1,2,12,17,2,2,30,6,1,3,2,1992,3
2393,1,5,5,12,13,2,2,30,6,1,3,2,1994,1
3037,11,6,4,12,18,2,2,30,6,1,7,99,9999,4
3915,3,8,1,12,13,2,2,30,6,1,9,4,2007,1
4272,3,8,1,12,13,2,2,30,6,1,9,4,2007,1
4408,3,8,1,12,13,2,2,30,6,1,9,4,2007,1
4736,23,8,7,13,4,2,2,30,6,1,3,6,1978,3
1039,22,2,7,13,16,2,2,30,6,1,5,7,1992,3
695,5,2,4,13,1,2,2,30,6,1,7,7,9999,1
2607,13,5,3,13,5,2,2,30,6,1,12,1,9999,4
4112,15,8,6,14,1,2,2,30,6,1,2,1,9999,3
4605,15,8,6,14,1,2,2,30,6,1,2,1,9999,3
2848,29,5,5,14,21,2,2,30,6,1,9,2,2009,1
2867,31,5,7,15,1,1,2,30,6,1,1,11,9999,1
3968,6,8,4,15,2,2,2,30,6,1,7,2,1993,1
4325,6,8,4,15,2,2,2,30,6,1,7,2,1993,1
4461,6,8,4,15,2,2,2,30,6,1,7,2,1993,1
5385,7,10,3,15,12,2,2,30,6,1,9,2,9999,1
2639,16,5,6,15,13,2,2,30,6,1,9,99,9999,1
3796,28,7,2,16,5,2,2,30,6,1,1,8,9999,1
2969,6,6,6,16,1,1,2,30,6,1,1,99,9999,1
6626,24,12,4,16,1,2,2,30,6,1,4,3,9999,1
46,1,1,4,17,9,2,2,30,6,1,3,1,9999,1
4106,15,8,6,17,14,2,2,30,6,1,4,1,9999,1
4599,15,8,6,17,14,2,2,30,6,1,4,1,9999,1
2571,11,5,1,18,10,2,2,30,6,1,1,11,1997,1
5197,26,9,6,18,21,2,2,30,6,1,3,6,9999,4
5198,26,9,6,18,21,2,2,30,6,1,3,6,9999,4
6280,9,12,3,18,9,2,2,30,6,1,3,2,1986,1
3815,29,7,3,18,12,2,2,30,6,1,4,1,9999,1
843,13,2,5,19,1,1,2,30,6,1,1,4,9999,1
4008,7,8,5,19,12,2,2,30,6,1,1,6,1994,1
4501,7,8,5,19,12,2,2,30,6,1,1,6,1994,1
2874,31,5,7,19,5,2,2,30,6,1,3,3,9999,3
441,25,1,7,19,21,2,2,30,6,1,9,99,2007,3
2526,7,5,4,20,7,2,2,30,6,1,2,5,9999,3
501,28,1,3,20,1,1,2,30,6,1,12,1,1990,2
6298,11,12,5,21,1,2,2,30,6,1,10,1,2005,3
157,10,1,6,22,11,2,2,30,6,1,1,3,9999,2
3575,13,7,1,22,19,2,2,30,6,1,1,4,9999,1
5005,13,9,7,22,1,1,2,30,6,1,1,4,9999,1
828,12,2,4,23,13,2,2,30,6,1,3,99,9999,2
6667,27,12,7,999,1,1,1,31,6,1,1,4,9999,1
1638,23,3,1,0,4,2,1,31,6,1,1,4,1995,1
3011,10,6,3,0,5,2,1,31,6,1,1,5,9999,1
2931,4,6,4,0,17,1,1,31,6,1,3,99,1999,1
1271,4,3,3,0,4,2,1,31,6,1,10,1,9999,3
5537,17,10,6,1,1,1,1,31,6,1,1,3,9999,1
3684,20,7,1,1,9,1,1,31,6,1,4,5,2006,1
1403,13,3,5,2,1,1,1,31,6,1,3,2,2009,1
321,17,1,6,3,1,1,1,31,6,1,1,4,9999,2
2221,20,4,1,3,1,2,1,31,6,1,2,4,9999,1
5289,30,9,3,5,14,2,1,31,6,1,3,7,9999,1
6434,16,12,3,5,1,1,1,31,6,1,5,99,9999,3
6435,16,12,3,5,1,1,1,31,6,1,5,99,9999,3
2250,21,4,2,5,2,2,1,31,6,1,7,99,9999,3
421,23,1,5,5,11,2,1,31,6,1,9,1,2006,1
1283,6,3,5,6,5,2,1,31,6,1,1,3,1993,2
1071,22,2,7,6,10,1,1,31,6,1,1,4,9999,1
1069,22,2,7,6,10,1,1,31,6,1,3,11,1987,1
2942,5,6,5,7,16,2,1,31,6,1,9,3,9999,1
1149,27,2,5,8,9,2,1,31,6,1,3,1,9999,3
6763,31,12,4,8,20,2,1,31,6,1,3,99,9999,3
5619,20,10,2,8,2,2,1,31,6,1,4,1,2009,1
3673,19,7,7,8,21,1,1,31,6,1,4,3,9999,1
3141,16,6,2,8,1,1,1,31,6,1,4,5,9999,1
1830,6,4,1,8,16,2,1,31,6,1,5,99,9999,4
5088,18,9,5,8,10,2,1,31,6,1,7,7,2009,3
832,12,2,4,9,10,2,1,31,6,1,3,2,1987,1
2286,24,4,5,9,1,1,1,31,6,1,4,3,2008,1
3949,6,8,4,9,1,1,1,31,6,1,7,6,1986,1
4306,6,8,4,9,1,1,1,31,6,1,7,6,1986,1
4442,6,8,4,9,1,1,1,31,6,1,7,6,1986,1
1192,1,3,7,10,9,1,1,31,6,1,3,2,1985,1
3929,4,8,2,10,8,1,1,31,6,1,4,1,9999,1
4286,4,8,2,10,8,1,1,31,6,1,4,1,9999,1
4422,4,8,2,10,8,1,1,31,6,1,4,1,9999,1
6559,20,12,7,11,17,2,1,31,6,1,4,99,9999,4
5680,24,10,6,11,1,1,1,31,6,1,4,1,9999,1
3812,29,7,3,11,5,2,1,31,6,1,5,2,9999,3
3625,16,7,4,12,12,2,1,31,6,1,3,16,1997,4
579,1,2,7,12,6,2,1,31,6,1,3,99,9999,3
5399,9,10,5,12,18,1,1,31,6,1,4,1,2006,1
258,14,1,3,12,11,2,1,31,6,1,14,99,2007,1
1509,17,3,2,14,20,2,1,31,6,1,3,2,2008,1
927,18,2,3,14,20,2,1,31,6,1,10,1,2007,3
1390,12,3,4,15,12,2,1,31,6,1,3,9,1990,1
6662,26,12,6,15,18,2,1,31,6,1,4,1,2006,1
3086,13,6,6,15,1,1,1,31,6,1,4,3,2008,1
490,27,1,2,16,5,2,1,31,6,1,6,10,1989,3
6550,20,12,7,17,21,2,1,31,6,1,3,2,1987,1
4820,29,8,6,17,16,2,1,31,6,1,3,9,1986,1
3387,1,7,3,18,5,2,1,31,6,1,1,99,9999,2
5122,21,9,1,18,18,2,1,31,6,1,3,99,9999,3
4200,20,8,4,18,7,2,1,31,6,1,5,2,1999,1
4694,20,8,4,18,7,2,1,31,6,1,5,2,1999,1
6113,27,11,5,19,12,2,1,31,6,1,3,99,9999,2
5375,6,10,2,19,1,1,1,31,6,1,4,5,1982,1
6413,15,12,2,19,8,2,1,31,6,1,7,3,9999,3
6771,31,12,4,20,3,2,1,31,6,1,3,1,1995,1
340,17,1,6,20,1,1,1,31,6,1,4,3,2007,2
5905,12,11,4,21,19,2,1,31,6,1,7,6,1988,1
5595,18,10,7,22,16,2,1,31,6,1,1,5,2000,2
5119,21,9,1,22,6,2,1,31,6,1,4,99,9999,4
524,30,1,5,22,16,2,1,31,6,1,4,3,1982,1
965,20,2,5,22,1,1,1,31,6,1,4,5,2009,1
5065,18,9,5,22,1,1,1,31,6,1,4,5,9999,1
83,4,1,7,22,1,1,1,31,6,1,5,2,1995,1
3992,7,8,5,22,10,2,1,31,6,1,5,99,9999,1
4485,7,8,5,22,10,2,1,31,6,1,5,99,9999,1
2924,3,6,3,22,16,2,1,31,6,1,9,99,9999,1
827,12,2,4,23,13,2,1,31,6,1,3,99,9999,2
2503,5,5,2,23,11,2,1,31,6,1,3,99,9999,1
3731,24,7,5,23,6,1,1,31,6,1,4,1,9999,1
2519,6,5,3,0,16,2,2,31,6,1,3,99,9999,3
6214,5,12,6,0,18,2,2,31,6,1,3,2,1992,1
130,8,1,4,1,12,2,2,31,6,1,1,8,1998,1
6225,6,12,7,2,1,1,2,31,6,1,1,2,2003,1
3695,21,7,2,3,5,2,2,31,6,1,2,4,9999,4
1741,30,3,1,4,10,2,2,31,6,1,7,1,1992,1
5657,22,10,4,6,17,2,2,31,6,1,3,99,2005,3
9,1,1,4,8,5,2,2,31,6,1,1,14,1983,3
1151,27,2,5,8,9,2,2,31,6,1,3,1,9999,3
6764,31,12,4,8,20,2,2,31,6,1,3,99,9999,3
3676,19,7,7,8,3,2,2,31,6,1,3,5,1987,1
4709,22,8,6,8,10,2,2,31,6,1,4,7,2008,1
1837,6,4,1,8,16,2,2,31,6,1,5,99,9999,4
3447,5,7,7,9,1,1,2,31,6,1,4,4,2004,1
3955,6,8,4,9,1,1,2,31,6,1,7,6,1986,1
4312,6,8,4,9,1,1,2,31,6,1,7,6,1986,1
4448,6,8,4,9,1,1,2,31,6,1,7,6,1986,1
276,14,1,3,10,4,2,2,31,6,1,7,2,1989,1
5488,13,10,2,10,22,2,2,31,6,1,12,1,9999,2
5190,25,9,5,11,17,2,2,31,6,1,4,99,9999,1
3626,16,7,4,12,12,2,2,31,6,1,3,16,1997,4
3654,17,7,5,12,12,2,2,31,6,1,3,16,1997,4
3918,3,8,1,12,13,2,2,31,6,1,9,4,2007,1
4275,3,8,1,12,13,2,2,31,6,1,9,4,2007,1
