núm_corre,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
8100,5,5,2,17,3,2,1,102,2,99,1,27,1,4,4,6,1,1,13,2,1980,2,5
8101,5,5,2,6,2,1,1,102,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8102,5,5,2,9,2,1,22,2217,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8103,5,5,2,12,3,2,19,1903,2,99,1,41,1,7,7,9,2,3,99,6,9999,6,5
8104,5,5,2,13,3,2,10,1015,1,1,1,22,1,3,3,5,1,4,21,1,2011,5,5
8105,5,5,2,19,4,3,10,1019,2,99,1,19,1,2,2,4,2,4,2,1,2012,5,5
8106,5,5,2,16,3,2,13,1312,2,99,1,24,1,3,3,5,1,3,44,3,1984,2,5
8107,5,5,2,21,4,3,18,1801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8108,5,5,2,22,4,3,18,1801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8109,5,5,2,21,4,3,14,1414,2,99,1,31,1,5,5,7,1,14,99,99,9999,6,5
8110,5,6,3,21,4,3,19,1903,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8111,5,6,3,19,4,3,1,101,1,5,1,29,1,4,4,6,2,1,37,4,1982,2,5
8112,5,6,3,21,4,3,1,102,2,99,1,21,1,3,3,5,1,4,21,5,2012,5,5
8113,5,6,3,20,4,3,1,103,2,99,9,999,9,16,12,18,9,3,44,5,9999,6,5
8114,5,6,3,17,3,2,12,1213,2,99,1,28,1,4,4,6,2,3,99,11,9999,6,5
8115,5,7,4,17,3,2,1,101,1,2,1,45,1,8,8,10,1,5,13,2,9999,6,5
8116,5,7,4,16,3,2,1,101,1,18,1,46,1,8,8,10,1,2,99,5,9999,6,5
8117,5,7,4,10,2,1,1,101,1,10,1,22,1,3,3,5,1,1,99,1,1998,3,5
8118,5,7,4,20,4,3,1,101,1,11,1,59,1,10,10,12,1,9,44,7,9999,6,5
8119,5,7,4,10,2,1,1,116,2,99,1,999,9,16,12,18,9,1,99,99,9999,6,5
8120,5,7,4,11,2,1,21,2101,2,99,1,999,9,16,12,18,9,3,44,3,9999,6,5
8121,5,7,4,8,2,1,5,501,2,99,1,999,9,16,12,18,9,4,99,5,9999,6,5
8122,5,7,4,23,4,3,16,1613,2,99,1,21,1,3,3,5,1,4,40,3,2011,5,5
8123,5,7,4,19,4,3,16,1607,2,99,1,31,1,5,5,7,2,4,42,5,2015,5,5
8124,5,7,4,16,3,2,7,705,2,99,1,999,9,16,12,18,9,1,99,99,9999,6,5
8125,5,8,5,8,2,1,1,101,2,25,1,61,1,11,11,13,9,7,99,99,9999,6,5
8126,5,8,5,19,4,3,5,506,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8127,5,8,5,14,3,2,6,601,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8128,5,8,5,23,4,3,7,701,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8129,5,9,6,1,1,1,1,113,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8130,5,9,6,22,4,3,1,110,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8131,5,9,6,23,4,3,1,110,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8132,5,9,6,12,3,2,22,2201,2,99,9,999,9,16,12,18,9,5,99,99,9999,6,5
8133,5,9,6,6,2,1,9,901,1,4,1,20,1,3,3,5,1,1,44,3,1994,3,5
8134,5,9,6,18,4,3,9,901,1,3,1,34,1,5,5,7,1,9,44,3,1998,3,5
8135,5,9,6,11,2,1,18,1801,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8136,5,10,7,18,4,3,19,1901,2,99,1,22,1,3,3,5,1,4,2,1,9999,6,5
8137,5,10,7,19,4,3,2,205,2,99,1,26,1,4,4,6,1,4,42,4,2005,4,5
8138,5,11,1,22,4,3,1,115,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8139,5,11,1,22,4,3,1,108,1,4,1,30,1,5,5,7,1,1,99,4,9999,6,5
8140,5,11,1,15,3,2,5,503,2,99,9,999,9,16,12,18,9,5,99,99,9999,6,5
8141,5,11,1,22,4,3,5,501,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8142,5,11,1,16,3,2,11,1101,1,1,1,28,1,4,4,6,1,14,2,1,2014,5,5
8143,5,12,2,18,4,3,1,101,1,9,1,22,1,3,3,5,2,1,44,11,2003,4,5
8144,5,12,2,11,2,1,1,114,2,99,1,38,1,6,6,8,9,2,13,3,9999,6,5
8145,5,12,2,15,3,2,1,108,1,6,1,39,1,6,6,8,1,1,32,1,9999,6,5
8146,5,12,2,13,3,2,20,2001,2,99,9,999,9,16,12,18,9,5,99,99,9999,6,5
8147,5,12,2,15,3,2,20,2001,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
8148,5,12,2,11,2,1,10,1010,2,99,1,52,1,9,9,11,1,3,13,4,2012,5,5
8149,5,12,2,1,1,1,18,1803,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8150,5,12,2,0,1,1,18,1801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8151,5,12,2,22,4,3,17,1706,2,99,1,19,1,2,2,4,1,3,23,8,1992,3,5
8152,5,12,2,21,4,3,14,1414,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8153,5,13,3,23,4,3,1,114,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8154,5,13,3,2,1,1,3,302,1,2,1,27,1,4,4,6,2,4,21,5,9999,6,5
8155,5,14,4,20,4,3,17,1710,2,99,9,999,9,16,12,18,9,3,99,4,9999,6,5
8156,5,14,4,11,2,1,1,101,1,18,1,40,1,7,7,9,9,6,15,8,9999,6,5
8157,5,14,4,18,4,3,16,1607,2,99,1,24,1,3,3,5,1,14,99,1,9999,6,5
8158,5,14,4,18,4,3,13,1326,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8159,5,14,4,4,1,1,3,308,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8160,5,16,6,20,4,3,1,101,1,11,9,999,9,16,12,18,9,4,99,99,9999,6,5
8161,5,16,6,11,2,1,19,1901,1,99,9,999,9,16,12,18,9,5,99,99,9999,6,5
8162,5,16,6,16,3,2,5,508,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8163,5,16,6,11,2,1,6,602,1,99,9,999,9,16,12,18,9,5,99,99,9999,6,5
8164,5,16,6,17,3,2,10,1001,1,3,1,29,1,4,4,6,9,14,2,1,2011,5,5
8165,5,16,6,20,4,3,11,1109,1,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8166,5,17,7,10,2,1,20,2002,1,99,1,53,1,9,9,11,9,5,18,1,1988,2,5
8167,5,17,7,21,4,3,7,719,1,99,1,25,1,4,4,6,9,4,40,1,1988,2,5
8168,5,18,1,15,3,2,1,113,2,99,1,53,1,9,9,11,1,2,26,6,9999,6,5
8169,5,18,1,17,3,2,12,1204,2,99,1,28,1,4,4,6,1,4,40,1,9999,6,5
8170,5,18,1,16,3,2,3,308,2,99,1,20,1,3,3,5,1,4,24,4,2014,5,5
8171,5,18,1,20,4,3,11,1109,2,99,9,999,9,16,12,18,9,14,99,99,9999,6,5
8172,5,18,1,9,2,1,9,912,2,99,9,999,9,16,12,18,9,5,33,2,9999,6,5
8173,5,18,1,19,4,3,12,1201,2,99,9,999,9,16,12,18,9,7,99,99,9999,6,5
8174,5,19,2,19,4,3,1,110,2,99,1,17,2,2,2,4,1,4,24,1,2013,5,5
8175,5,19,2,23,4,3,1,101,1,17,1,23,1,3,3,5,1,9,99,99,9999,6,5
8176,5,19,2,13,3,2,18,1801,2,99,1,999,9,16,12,18,9,99,99,99,9999,6,5
8177,5,19,2,21,4,3,19,1904,2,99,1,999,9,16,12,18,9,99,99,99,9999,6,5
8178,5,19,2,20,4,3,16,1609,2,99,1,999,9,16,12,18,9,99,99,99,9999,6,5
8179,5,20,3,20,4,3,1,115,1,5,1,19,1,2,2,4,1,4,2,5,9999,6,5
8180,5,20,3,21,4,3,19,1904,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8181,5,20,3,22,4,3,10,1001,1,1,9,999,9,16,12,18,9,3,99,99,9999,6,5
8182,5,20,3,14,3,2,9,901,1,1,1,38,1,6,6,8,1,2,37,4,9999,6,5
8183,5,21,4,8,2,1,21,2101,1,2,9,999,9,16,12,18,1,99,99,4,9999,6,5
8184,5,21,4,13,3,2,5,506,1,2,1,32,1,5,5,7,1,1,37,99,1991,3,5
8185,5,21,4,6,2,1,5,502,2,99,1,29,1,4,4,6,1,1,20,4,2015,5,5
8186,5,21,4,20,4,3,9,913,2,99,9,999,9,16,12,18,9,9,44,4,9999,6,5
8187,5,21,4,22,4,3,16,1614,2,99,9,999,9,16,12,18,9,3,13,4,9999,6,5
8188,5,21,4,22,4,3,15,1504,2,99,1,21,1,3,3,5,2,3,44,4,9999,6,5
8189,5,22,5,10,2,1,1,101,1,24,1,38,1,6,6,8,1,12,99,99,9999,6,5
8190,5,22,5,18,4,3,1,108,1,3,9,999,9,16,12,18,9,99,99,99,9999,6,5
8191,5,22,5,14,3,2,6,613,2,99,1,14,2,1,1,3,1,4,24,1,2012,5,5
8192,5,22,5,21,4,3,12,1230,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8193,5,23,6,7,2,1,5,501,2,99,1,25,1,4,4,6,1,3,23,2,2014,5,5
8194,5,23,6,21,4,3,13,1301,1,5,1,999,9,16,12,18,1,1,99,2,9999,6,5
8195,5,24,7,22,4,3,1,115,1,3,1,29,1,4,4,6,9,1,37,2,9999,6,5
8196,5,24,7,21,4,3,5,510,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8197,5,24,7,19,4,3,5,501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8198,5,24,7,3,1,1,5,511,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8199,5,24,7,19,4,3,8,801,2,99,1,26,1,4,4,6,1,2,37,6,1997,3,5
8200,5,24,7,22,4,3,4,401,2,99,1,999,9,16,12,18,1,1,99,99,9999,6,5
8201,5,25,1,11,2,1,1,101,1,12,9,999,9,16,12,18,9,3,44,1,9999,6,5
8202,5,25,1,15,3,2,22,2203,2,99,1,52,1,9,9,11,1,9,44,3,2006,4,5
8203,5,25,1,2,1,1,5,503,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8204,5,25,1,7,2,1,6,601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8205,5,25,1,19,4,3,11,1106,2,99,1,28,1,4,4,6,9,3,99,4,9999,6,5
8206,5,25,1,21,4,3,4,414,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8207,5,25,1,19,4,3,3,301,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8208,5,25,1,8,2,1,1,101,1,6,1,28,1,4,4,6,9,4,24,1,9999,6,5
8209,5,25,1,15,3,2,11,1101,1,5,9,999,9,16,12,18,9,1,21,1,9999,6,5
8210,5,25,1,19,4,3,17,1703,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8211,5,26,2,9,2,1,1,101,2,25,1,24,1,3,3,5,9,14,2,1,2013,5,5
8212,5,26,2,9,2,1,9,901,2,6,9,999,9,16,12,18,9,3,44,4,9999,6,5
8213,5,26,2,16,3,2,1,101,2,3,1,25,1,4,4,6,1,4,24,1,2011,5,5
8214,5,26,2,18,4,3,22,2202,2,99,9,999,9,16,12,18,9,3,13,99,9999,6,5
8215,5,26,2,19,4,3,1,108,1,6,1,26,1,4,4,6,9,4,99,99,9999,6,5
8216,5,26,2,21,4,3,10,1001,1,2,9,999,9,16,12,18,9,14,2,1,9999,6,5
8217,5,27,3,21,4,3,21,2101,2,99,1,22,1,3,3,5,9,4,21,1,2001,4,5
8218,5,27,3,7,2,1,8,801,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8219,5,27,3,18,4,3,16,1609,2,99,9,999,9,16,12,18,9,9,44,99,9999,6,5
8220,5,27,3,4,1,1,7,701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8221,5,27,3,4,1,1,4,401,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8222,5,28,4,22,4,3,1,101,1,18,9,999,9,16,12,18,9,6,99,14,9999,6,5
8223,5,28,4,4,1,1,1,115,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8224,5,28,4,9,2,1,12,1201,2,99,1,29,1,4,4,6,1,1,44,2,1993,3,5
8225,5,28,4,22,4,3,7,701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8226,5,28,4,20,4,3,4,401,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8227,5,29,5,18,4,3,16,1609,2,99,1,40,1,7,7,9,9,3,44,5,1991,3,5
8228,5,29,5,14,3,2,13,1301,2,99,1,999,9,16,12,18,9,14,99,99,9999,6,5
8229,5,29,5,10,2,1,1,115,1,5,1,22,1,3,3,5,9,14,99,99,9999,6,5
8230,5,29,5,23,4,3,1,115,1,1,1,29,1,4,4,6,1,3,13,6,1997,3,5
8231,5,30,6,6,2,1,3,308,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8232,5,31,7,0,1,1,1,101,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
8233,5,31,7,15,3,2,16,1601,2,99,1,31,1,5,5,7,9,9,30,2,2002,4,5
8234,5,31,7,8,2,1,16,1613,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8235,5,31,7,21,4,3,16,1615,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8236,5,31,7,21,4,3,5,502,2,99,9,999,9,16,12,18,9,4,21,5,9999,6,5
8237,5,31,7,12,3,2,5,501,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
8238,5,31,7,22,4,3,6,602,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8239,5,31,7,16,3,2,14,1409,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8240,5,31,7,20,4,3,22,2202,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8241,5,31,7,21,4,3,5,507,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8242,6,1,1,17,3,2,1,108,1,6,1,21,1,3,3,5,1,4,2,1,2012,5,5
8243,6,1,1,20,4,3,6,602,1,99,1,21,1,3,3,5,1,1,21,3,2004,4,5
8244,6,1,1,15,3,2,13,1312,1,99,1,36,1,6,6,8,1,3,44,2,1990,3,5
8245,6,1,1,18,4,3,1,101,1,6,1,20,1,3,3,5,1,4,20,4,9999,6,5
8246,6,1,1,20,4,3,19,1901,1,99,1,53,1,9,9,11,1,4,42,1,2009,4,5
8247,6,1,1,11,2,1,5,509,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8248,6,2,2,16,3,2,1,101,1,8,1,33,1,5,5,7,1,1,99,5,2009,4,5
8249,6,2,2,8,2,1,16,1614,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8250,6,3,3,8,2,1,1,102,2,99,1,21,1,3,3,5,1,9,99,9,1991,3,5
8251,6,3,3,23,4,3,5,501,2,99,9,999,9,16,12,18,9,4,99,5,9999,6,5
8252,6,3,3,0,1,1,16,1610,2,99,1,25,1,4,4,6,1,4,2,1,2012,5,5
8253,6,3,3,19,4,3,1,101,1,9,1,26,1,4,4,6,1,2,13,4,2013,5,5
8254,6,3,3,13,3,2,5,505,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8255,6,3,3,19,4,3,12,1222,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8256,6,4,4,18,4,3,21,2101,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8257,6,4,4,21,4,3,18,1801,2,99,1,30,1,5,5,7,1,4,42,5,2015,5,5
8258,6,4,4,6,2,1,14,1402,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8259,6,4,4,22,4,3,1,115,2,99,1,27,1,4,4,6,9,12,22,4,9999,6,5
8260,6,4,4,7,2,1,1,101,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
8261,6,5,5,2,1,1,6,608,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8262,6,5,5,23,4,3,16,1601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8263,6,5,5,9,2,1,14,1401,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8264,6,5,5,2,1,1,1,101,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
8265,6,5,5,16,3,2,1,101,1,25,1,35,1,6,6,8,9,2,44,6,1999,3,5
8266,6,5,5,22,4,3,1,101,1,13,1,26,1,4,4,6,9,1,99,99,9999,6,5
8267,6,6,6,5,1,1,1,101,1,12,9,999,9,16,12,18,9,4,42,99,2007,4,5
8268,6,6,6,8,2,1,9,920,2,99,1,21,1,3,3,5,9,4,61,1,9999,6,5
8269,6,6,6,18,4,3,17,1703,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8270,6,6,6,22,4,3,7,701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8271,6,6,6,10,2,1,7,712,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8272,6,6,6,23,4,3,1,108,1,1,1,37,1,6,6,8,2,1,99,99,9999,6,5
8273,6,7,7,11,2,1,1,101,1,5,9,999,9,16,12,18,9,4,99,99,9999,6,5
8274,6,7,7,21,4,3,5,502,2,99,9,999,9,16,12,18,9,4,34,99,9999,6,5
8275,6,7,7,20,4,3,6,603,2,99,1,22,1,3,3,5,9,4,99,99,9999,6,5
8276,6,7,7,19,4,3,11,1102,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8277,6,7,7,12,3,2,16,1604,2,99,1,56,1,10,10,12,1,4,99,1,2008,4,5
8278,6,7,7,21,4,3,16,1603,2,99,1,18,1,2,2,4,1,4,41,3,9999,6,5
8279,6,7,7,21,4,3,16,1601,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8280,6,7,7,18,4,3,15,1507,2,99,1,24,1,3,3,5,9,4,40,3,9999,6,5
8281,6,7,7,23,4,3,15,1501,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8282,6,7,7,11,2,1,14,1406,2,99,1,29,1,4,4,6,1,5,19,2,1999,3,5
8283,6,7,7,23,4,3,14,1409,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8284,6,7,7,14,3,2,3,301,2,99,1,26,1,4,4,6,9,4,37,5,2013,5,5
8285,6,8,1,15,3,2,1,101,1,9,1,28,1,4,4,6,9,1,42,2,9999,6,5
8286,6,8,1,15,3,2,20,2005,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8287,6,8,1,23,4,3,5,513,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8288,6,8,1,5,1,1,15,1502,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8289,6,8,1,13,3,2,18,1801,2,99,9,999,9,16,12,18,9,6,99,99,9999,6,5
8290,6,8,1,18,4,3,17,1711,2,99,1,75,1,14,11,16,1,3,44,2,2004,4,5
8291,6,9,2,13,3,2,8,802,2,99,1,16,2,2,2,4,1,3,44,14,1988,2,5
8292,6,9,2,20,4,3,13,1303,2,99,9,999,9,16,12,18,9,11,99,2,9999,6,5
8293,6,9,2,11,2,1,1,101,1,7,9,999,9,16,12,18,9,12,99,2,9999,6,5
8294,6,10,3,13,3,2,1,113,2,99,1,24,1,3,3,5,1,3,44,4,2008,4,5
8295,6,10,3,14,3,2,1,101,1,13,1,22,1,3,3,5,1,1,20,4,2000,4,5
8296,6,10,3,14,3,2,1,101,1,7,1,30,1,5,5,7,1,6,15,3,2007,4,5
8297,6,10,3,4,1,1,1,107,2,99,9,999,9,16,12,18,9,6,99,99,9999,6,5
8298,6,11,4,10,2,1,1,101,1,13,1,26,1,4,4,6,1,4,21,1,2012,5,5
8299,6,11,4,11,2,1,5,505,1,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8300,6,11,4,17,3,2,18,1802,1,99,9,999,9,16,12,18,9,2,99,99,9999,6,5
8301,6,11,4,1,1,1,1,108,1,4,1,53,1,9,9,11,9,4,31,3,2015,5,5
8302,6,12,5,18,4,3,1,101,2,18,1,41,1,7,7,9,9,3,99,4,9999,6,5
8303,6,12,5,21,4,3,1,101,2,6,1,48,1,8,8,10,9,3,99,4,9999,6,5
8304,6,12,5,10,2,1,19,1904,1,4,1,31,1,5,5,7,9,3,44,2,2002,4,5
8305,6,12,5,22,4,3,13,1301,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8306,6,12,5,0,1,1,16,1604,2,99,1,25,1,4,4,6,9,4,99,2,9999,6,5
8307,6,12,5,16,3,2,14,1401,2,99,1,46,1,8,8,10,9,1,21,99,1886,2,5
8308,6,13,6,20,4,3,1,101,1,13,9,999,9,16,12,18,9,3,99,99,9999,6,5
8309,6,13,6,20,4,3,10,1020,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8310,6,14,7,21,4,3,1,101,1,6,1,26,1,4,4,6,2,1,4,5,1998,3,5
8311,6,14,7,15,3,2,19,1902,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8312,6,14,7,5,1,1,5,506,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8313,6,14,7,11,2,1,10,1001,2,99,1,999,9,16,12,18,9,2,44,5,9999,6,5
8314,6,14,7,12,3,2,9,903,2,99,1,24,1,3,3,5,9,1,44,6,1993,3,5
8315,6,14,7,19,4,3,18,1804,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8316,6,15,1,19,4,3,1,103,2,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8317,6,15,1,16,3,2,7,704,2,99,1,34,1,5,5,7,9,2,44,6,1995,3,5
8318,6,16,2,23,4,3,1,116,2,99,1,21,1,3,3,5,9,1,99,99,9999,6,5
8319,6,16,2,7,2,1,8,801,2,99,1,21,1,3,3,5,9,4,44,5,9999,6,5
8320,6,16,2,18,4,3,3,301,2,99,1,28,1,4,4,6,9,2,42,2,1991,3,5
8321,6,17,3,4,1,1,1,101,1,11,9,999,9,16,12,18,9,5,99,99,9999,6,5
8322,6,17,3,19,4,3,1,115,2,99,1,25,1,4,4,6,9,4,99,3,9999,6,5
8323,6,17,3,19,4,3,11,1106,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8324,6,17,3,17,3,2,12,1203,1,99,9,999,9,16,12,18,9,1,99,99,9999,6,5
8325,6,17,3,7,2,1,7,705,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8326,6,18,4,21,4,3,1,101,1,8,1,60,1,11,11,13,9,3,44,2,2013,5,5
8327,6,18,4,0,1,1,1,101,1,6,9,999,9,16,12,18,9,99,99,99,9999,6,5
8328,6,18,4,7,2,1,1,116,2,99,1,28,1,4,4,6,9,1,32,4,2013,5,5
8329,6,18,4,17,3,2,1,114,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8330,6,18,4,3,1,1,7,701,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8331,6,19,5,18,4,3,1,115,1,3,1,25,1,4,4,6,1,6,99,1,9999,6,5
8332,6,19,5,18,4,3,1,115,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8333,6,19,5,20,4,3,1,108,1,2,9,999,9,16,12,18,9,3,99,99,9999,6,5
8334,6,19,5,19,4,3,1,108,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
8335,6,19,5,16,3,2,13,1302,2,99,1,22,1,3,3,5,1,4,2,5,2014,5,5
8336,6,19,5,13,3,2,16,1601,1,4,1,20,1,3,3,5,1,3,44,14,1990,3,5
8337,6,19,5,16,3,2,7,706,1,99,9,999,9,16,12,18,9,6,99,2,9999,6,5
8338,6,20,6,12,3,2,1,115,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8339,6,20,6,3,1,1,1,108,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,5
8340,6,20,6,1,1,1,1,108,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
8341,6,20,6,17,3,2,5,507,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8342,6,20,6,5,1,1,6,608,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8343,6,20,6,21,4,3,10,1014,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8344,6,20,6,0,1,1,9,903,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8345,6,20,6,19,4,3,13,1301,1,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8346,6,20,6,15,3,2,2,204,2,99,9,999,9,16,12,18,9,9,99,99,9999,6,5
8347,6,20,6,21,4,3,3,308,2,99,1,73,1,13,11,15,9,3,37,4,1988,2,5
8348,6,21,7,10,2,1,1,102,2,99,2,46,1,8,8,10,9,1,32,5,2006,4,5
8349,6,21,7,14,3,2,1,101,1,5,9,999,9,16,12,18,9,1,99,99,9999,6,5
8350,6,21,7,18,4,3,1,102,2,99,1,23,1,3,3,5,1,1,37,9,1997,3,5
8351,6,21,7,18,4,3,1,101,1,12,9,999,9,16,12,18,9,1,5,2,9999,6,5
8352,6,21,7,18,4,3,1,116,2,99,1,35,1,6,6,8,9,3,99,4,9999,6,5
8353,6,21,7,11,2,1,18,1805,2,99,1,42,1,7,7,9,9,12,44,2,2009,4,5
8354,6,21,7,15,3,2,18,1804,2,99,9,999,9,16,12,18,9,2,99,4,9999,6,5
8355,6,21,7,0,1,1,14,1404,2,99,1,28,1,4,4,6,2,4,40,3,9999,6,5
8356,6,22,1,12,3,2,1,101,1,1,1,20,1,3,3,5,1,4,2,1,2008,4,5
8357,6,22,1,18,4,3,1,101,1,4,1,20,1,3,3,5,1,4,14,5,2004,4,5
8358,6,22,1,0,1,1,1,101,1,21,1,999,9,16,12,18,9,99,99,99,9999,6,5
8359,6,22,1,22,4,3,5,502,1,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8360,6,22,1,19,4,3,5,509,1,99,9,999,9,16,12,18,9,14,99,99,9999,6,5
8361,6,22,1,20,4,3,6,606,1,99,9,999,9,16,12,18,9,3,44,1,1985,2,5
8362,6,22,1,7,2,1,10,1015,1,99,9,999,9,16,12,18,9,2,22,7,9999,6,5
8363,6,22,1,21,4,3,9,901,1,1,1,30,1,5,5,7,2,1,32,4,9999,6,5
8364,6,22,1,11,2,1,9,901,1,10,9,999,9,16,12,18,9,3,44,1,9999,6,5
8365,6,23,2,7,2,1,1,110,2,99,9,999,9,16,12,18,9,5,22,2,9999,6,5
8366,6,23,2,13,3,2,5,501,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8367,6,23,2,10,2,1,10,1017,2,99,1,55,1,10,10,12,9,3,44,5,9999,6,5
8368,6,23,2,9,2,1,11,1107,2,99,1,26,1,4,4,6,9,3,44,2,9999,6,5
8369,6,23,2,0,1,1,12,1201,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8370,6,23,2,9,2,1,15,1508,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,5
8371,6,23,2,13,3,2,4,409,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,5
8372,6,23,2,16,3,2,4,401,2,99,9,999,9,16,12,18,9,4,99,99,9999,6,5
8373,6,24,3,12,3,2,1,115,1,1,9,999,9,16,12,18,9,99,99,99,9999,6,5
