num_hecho,dia_ocu,mes_ocu,año_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc
3154,17,11,9,2,11,19,2,2,27,1,9,4,99,9999,1
3181,21,11,9,6,3,1,1,1,27,1,9,4,1,9999,1
2417,17,8,9,1,11,22,2,1,27,1,9,4,3,9999,2
2710,20,9,9,7,13,12,2,1,27,1,9,4,99,9999,2
3241,29,11,9,7,21,1,2,1,27,1,9,4,1,9999,2
1008,1,4,9,3,0,14,2,1,27,1,9,4,99,9999,4
1719,16,6,9,2,2,1,1,1,27,1,9,6,2,9999,1
3164,18,11,9,3,15,5,2,1,27,1,9,6,2,9999,1
3472,25,12,9,5,10,18,2,1,27,1,9,8,5,9999,3
2592,6,9,9,7,17,18,2,1,27,1,9,9,2,2001,2
3035,30,10,9,5,20,7,2,1,27,1,9,9,6,2008,2
2891,15,10,9,4,16,1,2,1,27,1,9,9,2,2000,3
2720,23,9,9,3,13,1,1,1,27,1,9,4,1,2007,2
236,23,1,9,5,21,9,2,1,27,1,2,1,3,1994,1
933,25,3,9,3,19,9,2,1,27,1,2,1,6,1994,1
3103,7,11,9,6,0,1,1,1,27,1,2,1,5,1995,1
3104,7,11,9,6,0,1,1,1,27,1,2,1,2,1996,1
41,4,1,9,7,2,1,1,1,27,1,2,1,99,1998,1
1490,18,5,9,1,2,1,1,1,27,1,2,1,11,1999,1
2055,25,7,9,6,9,5,2,1,27,1,2,1,11,2004,1
1697,14,6,9,7,5,1,1,1,27,1,2,1,5,2006,1
83,10,1,9,6,0,1,1,1,27,1,2,1,2,1978,2
2932,18,10,9,7,13,9,1,1,27,1,2,1,5,1994,2
260,25,1,9,7,1,13,1,1,27,1,2,1,6,2002,2
3151,16,11,9,1,18,12,2,1,27,1,2,1,2,9999,2
1265,25,4,9,6,0,17,2,1,27,1,2,1,4,9999,3
1771,22,6,9,1,0,6,2,1,27,1,2,1,1,1985,4
1454,14,5,9,4,21,10,2,1,27,1,2,1,5,2006,4
1208,19,4,9,7,23,14,2,1,27,1,2,2,8,1985,1
1078,8,4,9,3,20,13,1,1,27,1,2,2,9,1992,1
1586,1,7,9,1,16,6,1,1,27,1,2,3,9,1995,1
1014,2,4,9,4,1,9,2,1,27,1,2,4,3,2007,2
1653,8,6,9,1,0,11,2,1,27,1,2,4,1,9999,2
145,14,1,9,3,21,4,2,1,27,1,2,4,14,9999,4
844,15,3,9,7,0,22,2,1,27,1,2,4,1,9999,4
881,19,3,9,4,0,10,2,1,27,1,2,4,99,9999,4
3402,20,12,9,7,16,1,2,1,27,1,2,4,2,9999,4
2468,22,8,9,6,20,16,2,1,27,1,2,5,99,9999,1
504,15,2,9,7,0,5,1,1,27,1,2,11,2,9999,1
490,14,2,9,6,18,11,2,1,27,1,1,1,2,1993,1
19,1,1,9,4,15,4,2,1,27,1,1,1,2,1995,1
1604,3,6,9,3,9,1,1,1,27,1,1,1,6,1998,1
2884,14,10,9,3,20,1,1,2,27,1,1,1,2,2000,1
122,13,1,9,2,20,1,1,1,27,1,1,1,2,2002,1
2757,28,9,9,1,21,1,1,1,27,1,1,1,4,2003,1
171,16,1,9,5,22,18,2,1,27,1,1,1,99,9999,1
324,31,1,9,6,21,1,1,1,27,1,1,1,4,9999,1
744,7,3,9,6,12,1,1,1,27,1,1,1,2,9999,1
472,13,2,9,5,17,11,1,2,27,1,1,2,2,2000,1
414,7,2,9,6,20,19,1,1,27,1,1,2,99,9999,1
148,15,1,9,4,11,1,1,1,27,1,1,3,99,1988,1
1680,12,6,9,5,14,21,2,1,27,1,1,3,1,1994,1
2683,17,9,9,4,7,10,1,1,27,1,1,3,2,1999,1
485,14,2,9,6,17,1,1,1,27,1,1,3,5,2009,1
415,7,2,9,6,23,1,1,1,27,1,1,3,5,9999,1
458,12,2,9,4,14,9,2,1,27,1,1,3,6,9999,1
562,20,2,9,5,17,16,1,1,27,1,1,3,5,9999,1
1144,12,4,9,7,11,6,2,1,27,1,1,3,9,9999,1
1728,17,6,9,3,12,7,2,1,27,1,1,3,5,9999,1
1807,27,6,9,6,15,1,1,1,27,1,1,3,3,9999,1
2376,12,8,9,3,13,14,2,1,27,1,1,3,9,9999,1
64,6,1,9,2,19,18,2,1,27,1,1,3,5,1994,2
2374,12,8,9,3,11,16,2,1,27,1,1,3,5,9999,3
2151,3,8,9,1,22,9,1,2,27,1,1,4,2,1998,1
2221,3,8,9,1,22,9,1,2,27,1,1,4,2,1998,1
2291,3,8,9,1,22,9,1,2,27,1,1,4,2,1998,1
2043,23,7,9,4,7,10,1,1,27,1,1,4,1,2005,1
567,21,2,9,6,18,19,2,1,27,1,1,4,99,9999,1
375,4,2,9,3,11,18,2,1,27,1,1,4,99,9999,2
1629,6,6,9,6,17,1,1,1,27,1,1,4,3,2008,4
1796,26,6,9,5,8,1,1,1,27,1,1,5,7,9999,1
2383,13,8,9,4,19,17,2,1,27,1,1,5,99,9999,1
404,7,2,9,6,17,9,1,1,27,1,1,9,3,1994,1
1090,9,4,9,4,23,8,2,1,27,1,1,9,4,2005,1
177,17,1,9,6,16,1,1,2,27,1,1,9,4,2007,1
1290,28,4,9,2,9,1,1,1,27,1,1,9,7,9999,1
18,1,1,9,4,7,18,2,1,27,1,1,9,99,2005,2
612,23,2,9,1,14,15,2,1,27,1,1,9,6,9999,2
546,19,2,9,4,20,1,1,1,27,1,1,10,2,2003,1
705,3,3,9,2,10,1,1,1,27,1,1,12,1,9999,1
1826,28,6,9,7,22,10,1,1,27,1,1,14,99,9999,1
1489,17,5,9,7,23,7,2,1,27,1,1,14,1,9999,2
2557,1,9,9,2,18,22,2,1,28,1,9,1,3,1993,1
1462,16,5,9,6,3,1,1,1,28,1,9,1,11,1997,1
3382,18,12,9,5,0,9,1,1,28,1,9,1,3,1998,1
2636,12,9,9,6,15,19,2,1,28,1,9,1,2,2001,1
2503,25,8,9,2,15,1,1,2,28,1,9,1,11,2004,1
582,22,2,9,7,14,1,1,1,28,1,9,1,2,2006,1
1839,30,6,9,2,21,1,1,1,28,1,9,1,4,9999,1
1965,13,7,9,1,9,3,2,1,28,1,9,1,11,9999,1
2954,20,10,9,2,14,3,2,1,28,1,9,1,99,9999,1
1267,26,4,9,7,6,1,2,1,28,1,9,2,5,9999,3
1358,5,5,9,2,16,12,2,1,28,1,9,3,5,1989,1
3479,26,12,9,6,15,18,2,1,28,1,9,3,6,1995,1
1073,8,4,9,3,19,19,1,1,28,1,9,3,5,2008,1
855,16,3,9,1,21,19,2,1,28,1,9,3,3,9999,1
906,22,3,9,7,13,9,1,1,28,1,9,3,2,9999,1
3276,4,12,9,5,5,15,2,1,28,1,9,3,5,9999,1
1025,3,4,9,5,17,10,2,1,28,1,9,3,6,1990,2
1344,4,5,9,1,8,10,2,1,28,1,9,3,2,2006,2
908,22,3,9,7,15,8,2,1,28,1,9,3,99,1987,3
2768,28,9,9,1,6,22,2,1,28,1,9,3,5,1991,3
1995,17,7,9,5,12,12,2,1,28,1,9,3,16,1997,4
60,6,1,9,2,20,1,2,1,28,1,9,4,1,9999,1
924,24,3,9,2,7,12,2,1,28,1,9,4,2,9999,1
1793,25,6,9,4,13,1,1,1,28,1,9,4,1,9999,1
1864,3,7,9,5,7,21,1,1,28,1,9,4,99,9999,1
2430,19,8,9,3,7,6,2,1,28,1,9,4,99,9999,1
2548,30,8,9,7,9,4,2,1,28,1,9,4,99,9999,1
3010,28,10,9,3,7,1,1,1,28,1,9,4,4,9999,1
3119,8,11,9,7,20,12,2,1,28,1,9,4,2,9999,1
3134,11,11,9,3,18,3,2,1,28,1,9,4,3,9999,1
3277,4,12,9,5,23,18,2,1,28,1,9,4,1,9999,1
3419,21,12,9,1,15,5,2,1,28,1,9,4,2,9999,1
2763,28,9,9,1,20,9,1,1,28,1,9,4,5,1999,2
1871,4,7,9,6,21,1,1,1,28,1,9,4,99,2007,2
1023,3,4,9,5,15,5,2,1,28,1,9,4,99,9999,2
2504,26,8,9,3,20,1,1,2,28,1,9,4,1,9999,2
2897,15,10,9,4,0,4,2,1,28,1,9,4,99,2006,4
2826,6,10,9,2,12,20,1,1,28,1,9,4,4,2009,4
2390,14,8,9,5,20,4,2,1,28,1,9,4,2,9999,4
1061,7,4,9,2,7,1,1,1,28,1,9,5,2,2006,1
483,14,2,9,6,8,1,1,1,28,1,9,5,99,9999,1
2112,31,7,9,5,15,1,1,1,28,1,9,5,2,9999,1
2411,16,8,9,7,18,17,2,1,28,1,9,5,2,9999,1
1173,16,4,9,4,12,14,2,1,28,1,9,5,2,9999,3
578,21,2,9,6,7,1,2,1,28,1,9,7,99,9999,1
3320,9,12,9,3,11,14,2,1,28,1,9,9,2,2007,1
1715,15,6,9,1,19,1,1,1,28,1,9,9,4,9999,1
871,18,3,9,3,13,19,2,1,28,1,9,11,99,9999,1
3004,26,10,9,1,17,1,1,1,28,1,9,12,1,9999,1
569,21,2,9,6,10,10,1,1,28,1,9,14,1,2005,3
643,27,2,9,5,6,1,1,1,28,1,2,1,1,1976,1
491,14,2,9,6,18,9,1,1,28,1,2,1,2,1988,1
3416,20,12,9,7,21,4,2,1,28,1,2,1,2,1990,1
402,7,2,9,6,17,10,2,1,28,1,2,1,6,1996,1
3060,1,11,9,7,16,12,2,1,28,1,2,1,99,1996,1
654,27,2,9,5,20,16,2,1,28,1,2,1,1,2003,1
42,4,1,9,7,21,1,1,1,28,1,2,1,4,9999,1
517,15,2,9,7,20,12,1,1,28,1,2,1,5,9999,1
1466,16,5,9,6,18,22,2,1,28,1,2,1,99,9999,1
1564,28,5,9,4,17,10,2,1,28,1,2,1,1,9999,1
2000,18,7,9,6,21,5,2,1,28,1,2,1,5,9999,1
2706,20,9,9,7,21,1,1,1,28,1,2,1,1,1981,2
91,10,1,9,6,22,11,2,1,28,1,2,1,3,9999,2
2402,16,8,9,7,19,5,1,1,28,1,2,1,3,9999,2
2748,27,9,9,7,6,1,1,1,28,1,2,1,5,9999,2
3333,12,12,9,6,5,1,1,1,28,1,2,1,3,9999,2
191,18,1,9,7,18,1,2,1,28,1,2,2,1,9999,1
469,13,2,9,5,17,20,2,1,28,1,2,2,4,9999,1
2379,13,8,9,4,23,10,2,1,28,1,2,2,11,9999,1
923,24,3,9,2,16,9,2,1,28,1,2,3,4,1985,1
57,5,1,9,1,20,17,2,1,28,1,2,3,9,1991,1
2044,23,7,9,4,19,2,2,1,28,1,2,3,1,1994,1
92,10,1,9,6,0,11,1,1,28,1,2,3,6,1995,1
3113,8,11,9,7,1,1,1,1,28,1,2,3,4,1996,1
1698,14,6,9,7,21,20,2,1,28,1,2,3,99,9999,1
1797,26,6,9,5,23,1,1,1,28,1,2,3,5,9999,1
2614,9,9,9,3,23,12,2,1,28,1,2,3,2,9999,1
3492,27,12,9,7,1,3,2,1,28,1,2,3,5,9999,2
2001,18,7,9,6,21,6,2,1,28,1,2,3,6,9999,3
1472,17,5,9,7,4,1,1,1,28,1,2,4,5,9999,1
1350,5,5,9,2,2,1,2,1,28,1,2,4,2,2008,2
2406,16,8,9,7,20,11,2,1,28,1,2,4,5,2007,4
378,4,2,9,3,0,7,2,1,28,1,2,5,2,1997,2
847,15,3,9,7,20,5,2,1,28,1,2,5,2,2007,3
671,1,3,9,7,22,5,2,1,28,1,2,8,11,1997,1
3354,14,12,9,1,0,5,2,1,28,1,2,8,1,1996,2
2538,29,8,9,6,5,1,1,1,28,1,2,10,2,9999,1
1704,14,6,9,7,23,12,1,1,28,1,2,12,14,9999,1
1201,19,4,9,7,23,5,2,1,28,1,2,13,1,9999,3
3337,12,12,9,6,14,5,1,1,28,1,1,1,11,1986,1
411,7,2,9,6,9,7,1,1,28,1,1,1,6,1994,1
1377,7,5,9,4,11,1,1,1,28,1,1,1,2,1995,1
1411,10,5,9,7,12,1,1,1,28,1,1,1,1,1997,1
2354,10,8,9,1,19,1,1,1,28,1,1,1,3,2002,1
557,20,2,9,5,22,1,1,1,28,1,1,1,1,2004,1
759,7,3,9,6,10,2,2,1,28,1,1,1,2,9999,1
1738,18,6,9,4,21,17,2,2,28,1,1,1,99,9999,1
2916,17,10,9,6,1,1,1,1,28,1,1,1,5,9999,1
335,1,2,9,7,0,5,2,1,28,1,1,1,2,1985,2
33,3,1,9,6,1,1,1,1,28,1,1,1,14,2002,2
2421,18,8,9,2,13,1,1,1,28,1,1,2,5,1998,1
3433,22,12,9,2,21,12,1,1,28,1,1,2,3,9999,1
1192,18,4,9,6,4,1,2,1,28,1,1,2,5,2008,2
1216,20,4,9,1,8,5,2,1,28,1,1,2,9,1994,3
205,19,1,9,1,10,14,2,1,28,1,1,3,1,1985,1
2052,25,7,9,6,10,1,2,1,28,1,1,3,2,1989,1
781,8,3,9,7,16,3,2,1,28,1,1,3,3,1999,1
649,27,2,9,5,11,22,2,1,28,1,1,3,9,2004,1
972,28,3,9,6,20,1,1,1,28,1,1,3,5,2007,1
892,20,3,9,5,6,18,2,1,28,1,1,3,2,2008,1
399,7,2,9,6,10,20,1,1,28,1,1,3,2,9999,1
493,14,2,9,6,17,12,1,1,28,1,1,3,4,9999,1
1814,27,6,9,6,19,16,2,1,28,1,1,3,4,9999,1
1941,11,7,9,6,15,9,2,1,28,1,1,3,9,9999,1
757,7,3,9,6,14,17,2,1,28,1,1,3,5,1988,2
1080,8,4,9,3,21,16,2,1,28,1,1,3,99,9999,2
314,31,1,9,6,9,7,2,1,28,1,1,3,9,1985,3
1746,19,6,9,5,13,12,2,1,28,1,1,3,5,1994,4
1986,16,7,9,4,12,12,2,1,28,1,1,3,16,1997,4
1770,22,6,9,1,9,5,2,1,28,1,1,3,9,1998,4
273,26,1,9,1,0,21,2,1,28,1,1,3,1,9999,4
641,27,2,9,5,23,1,1,1,28,1,1,4,1,2006,1
3240,29,11,9,7,16,1,2,1,28,1,1,4,99,2007,1
312,31,1,9,6,21,11,2,2,28,1,1,4,99,9999,1
334,1,2,9,7,13,19,2,1,28,1,1,4,99,9999,1
887,20,3,9,5,14,10,1,1,28,1,1,4,4,9999,1
1301,30,4,9,4,16,5,2,1,28,1,1,4,5,9999,1
3377,17,12,9,4,16,1,1,1,28,1,1,4,2,9999,1
756,7,3,9,6,0,5,2,1,28,1,1,4,1,1988,2
123,13,1,9,2,22,1,1,1,28,1,1,4,5,2005,2
477,13,2,9,5,20,4,2,1,28,1,1,4,99,2008,2
2051,25,7,9,6,18,1,1,1,28,1,1,4,2,9999,2
1213,20,4,9,1,3,1,2,1,28,1,1,5,11,1987,1
2622,11,9,9,5,18,21,1,1,28,1,1,5,9,1992,1
3220,25,11,9,3,11,9,2,1,28,1,1,5,2,1999,1
938,26,3,9,4,2,1,2,1,28,1,1,5,2,9999,1
2018,20,7,9,1,9,22,2,1,28,1,1,5,2,9999,1
742,6,3,9,5,12,6,1,1,28,1,1,5,2,9999,2
3019,29,10,9,4,12,19,2,1,28,1,1,5,2,2007,3
1977,15,7,9,3,8,5,2,1,28,1,1,5,99,9999,4
2628,11,9,9,5,21,2,2,1,28,1,1,6,5,1997,1
541,18,2,9,3,14,16,2,1,28,1,1,9,4,2008,1
2105,30,7,9,4,8,14,2,1,28,1,1,9,99,2008,1
255,25,1,9,7,19,21,2,1,28,1,1,9,99,2007,3
2076,27,7,9,1,8,16,2,1,28,1,1,9,2,2009,3
1089,9,4,9,4,13,17,2,1,28,1,1,14,1,2005,1
3323,10,12,9,4,3,12,2,1,29,1,9,1,2,1996,1
530,17,2,9,2,5,13,2,1,29,1,9,1,3,2001,1
2010,19,7,9,7,12,1,2,1,29,1,9,1,11,2007,1
574,21,2,9,6,20,18,2,1,29,1,9,1,99,9999,1
632,26,2,9,4,11,1,1,2,29,1,9,1,2,9999,1
2578,5,9,9,6,4,1,1,1,29,1,9,1,6,9999,1
2633,11,9,9,5,14,3,2,1,29,1,9,1,1,9999,1
3273,4,12,9,5,21,6,2,1,29,1,9,1,3,9999,1
3386,18,12,9,5,23,1,1,1,29,1,9,1,2,9999,1
970,28,3,9,6,8,4,2,1,29,1,9,1,99,9999,2
2576,4,9,9,5,23,8,2,1,29,1,9,1,2,9999,3
1349,4,5,9,1,12,1,1,2,29,1,9,2,5,1989,4
714,3,3,9,2,0,17,1,1,29,1,9,3,2,9999,1
1145,12,4,9,7,9,18,2,1,29,1,9,3,99,9999,1
2138,2,8,9,7,7,19,2,1,29,1,9,3,6,1998,2
2208,2,8,9,7,7,19,2,1,29,1,9,3,6,1998,2
2278,2,8,9,7,7,19,2,1,29,1,9,3,6,1998,2
1047,5,4,9,7,18,14,1,2,29,1,9,3,99,9999,2
1077,8,4,9,3,7,9,2,1,29,1,9,3,3,1992,3
2469,22,8,9,6,10,15,2,1,29,1,9,3,2,1985,4
1962,13,7,9,1,19,9,1,1,29,1,9,4,7,2001,1
3313,9,12,9,3,16,1,1,1,29,1,9,4,1,2003,1
2936,18,10,9,7,11,2,2,1,29,1,9,4,3,2008,1
488,14,2,9,6,21,19,2,1,29,1,9,4,1,9999,1
1229,21,4,9,2,21,6,2,1,29,1,9,4,99,9999,1
2586,5,9,9,6,15,5,2,1,29,1,9,4,5,9999,1
2865,11,10,9,7,10,21,2,1,29,1,9,4,99,9999,4
2797,2,10,9,5,19,1,2,1,29,1,9,7,6,1995,3
1016,2,4,9,4,21,17,2,1,29,1,9,9,99,9999,2
976,29,3,9,7,0,1,1,1,29,1,9,11,2,9999,2
1351,5,5,9,2,6,1,1,1,29,1,9,12,1,9999,1
3511,30,12,9,3,20,1,1,1,29,1,2,1,2,1984,1
154,15,1,9,4,16,10,2,1,29,1,2,1,1,1991,1
1320,2,5,9,6,5,1,1,1,29,1,2,1,8,1991,1
80,9,1,9,5,23,4,2,1,29,1,2,1,6,1993,1
974,29,3,9,7,15,1,1,1,29,1,2,1,5,1999,1
1260,25,4,9,6,0,1,1,1,29,1,2,1,2,2006,1
214,21,1,9,3,19,1,1,1,29,1,2,1,7,9999,1
797,10,3,9,2,1,9,1,1,29,1,2,1,5,9999,1
1439,12,5,9,2,21,3,2,1,29,1,2,1,99,9999,1
1644,7,6,9,7,20,9,1,1,29,1,2,1,4,9999,1
3258,2,12,9,3,21,1,1,1,29,1,2,1,4,9999,1
3404,20,12,9,7,0,22,2,1,29,1,2,1,4,9999,1
382,5,2,9,4,4,1,1,2,29,1,2,1,99,2007,2
584,22,2,9,7,23,1,1,1,29,1,2,1,2,9999,2
1321,2,5,9,6,18,21,2,1,29,1,2,3,1,1983,1
954,27,3,9,5,20,5,2,1,29,1,2,3,3,1985,1
452,11,2,9,3,20,14,2,1,29,1,2,3,11,1986,1
982,29,3,9,7,21,14,1,1,29,1,2,3,9,1988,1
2842,8,10,9,4,20,10,2,1,29,1,2,3,3,1998,1
596,22,2,9,7,1,21,1,1,29,1,2,3,4,1999,1
914,23,3,9,1,16,5,2,1,29,1,2,3,1,1999,1
322,31,1,9,6,20,9,2,1,29,1,2,3,2,9999,1
2442,20,8,9,4,21,13,2,1,29,1,2,3,1,9999,2
207,19,1,9,1,23,4,1,1,29,1,2,4,4,2006,1
3139,13,11,9,5,15,1,2,1,29,1,2,4,99,2008,1
2145,2,8,9,7,22,3,2,1,29,1,2,4,1,9999,1
2215,2,8,9,7,22,3,2,1,29,1,2,4,1,9999,1
2285,2,8,9,7,22,3,2,1,29,1,2,4,1,9999,1
607,23,2,9,1,11,1,1,1,29,1,2,7,8,1985,1
1647,7,6,9,7,15,7,2,1,29,1,2,7,3,1990,1
1619,5,6,9,5,17,10,2,1,29,1,2,9,3,9999,1
417,8,2,9,7,8,1,1,2,29,1,1,1,8,1987,1
3335,12,12,9,6,20,1,1,1,29,1,1,1,2,1994,1
964,28,3,9,6,16,5,2,1,29,1,1,1,3,1995,1
179,17,1,9,6,23,19,2,1,29,1,1,1,2,2000,1
2915,17,10,9,6,11,1,1,1,29,1,1,1,7,2000,1
3177,20,11,9,5,10,11,1,1,29,1,1,1,6,2000,1
259,25,1,9,7,8,9,1,1,29,1,1,1,99,9999,1
1197,19,4,9,7,22,1,1,1,29,1,1,1,99,9999,1
1822,28,6,9,7,11,1,1,1,29,1,1,1,99,9999,1
3298,6,12,9,7,20,1,1,1,29,1,1,1,6,9999,1
204,19,1,9,1,13,20,2,2,29,1,1,2,4,9999,1
590,22,2,9,7,11,14,2,1,29,1,1,2,6,9999,1
1708,14,6,9,7,15,16,2,1,29,1,1,3,3,1992,1
1430,11,5,9,1,23,1,1,1,29,1,1,3,5,2005,1
1517,21,5,9,4,19,19,2,1,29,1,1,3,1,9999,1
2701,19,9,9,6,11,17,2,1,29,1,1,3,5,9999,1
1169,16,4,9,4,9,1,1,1,29,1,1,3,2,9999,3
1729,17,6,9,3,12,3,2,1,29,1,1,3,4,9999,3
3167,19,11,9,4,9,1,1,1,29,1,1,3,5,9999,3
1274,26,4,9,7,6,12,2,1,29,1,1,3,3,1991,4
313,31,1,9,6,20,11,2,1,29,1,1,4,99,2008,1
75,8,1,9,4,21,12,1,1,29,1,1,4,5,9999,1
846,15,3,9,7,19,5,2,1,29,1,1,4,3,9999,1
2160,3,8,9,1,23,18,2,1,29,1,1,4,99,9999,1
2230,3,8,9,1,23,18,2,1,29,1,1,4,99,9999,1
2300,3,8,9,1,23,18,2,1,29,1,1,4,99,9999,1
3422,21,12,9,1,9,10,2,1,29,1,1,4,5,9999,1
1386,8,5,9,5,1,21,2,1,29,1,1,4,5,2004,2
180,17,1,9,6,17,5,2,1,29,1,1,4,5,9999,2
300,30,1,9,5,9,17,2,1,29,1,1,4,5,9999,4
3171,19,11,9,4,21,1,2,1,29,1,1,4,5,9999,4
2495,24,8,9,1,9,2,2,1,29,1,1,5,2,1999,1
2627,11,9,9,5,20,15,1,1,29,1,1,5,2,2008,1
1583,31,5,9,7,14,10,2,1,29,1,1,5,4,9999,1
1297,29,4,9,3,19,2,2,1,29,1,1,6,2,1996,1
345,1,2,9,7,0,18,2,1,29,1,1,6,99,9999,1
1028,4,4,9,6,1,1,2,1,29,1,1,6,14,9999,1
886,20,3,9,5,13,5,2,1,29,1,1,6,4,9999,3
218,21,1,9,3,8,10,1,1,29,1,1,9,2,2006,1
1565,29,5,9,5,14,21,2,1,29,1,1,9,2,2009,1
438,10,2,9,2,8,1,1,1,29,1,1,11,2,2007,1
2774,29,9,9,2,11,1,1,1,29,1,1,11,2,2008,1
706,3,3,9,2,19,1,1,1,29,1,1,12,1,9999,1
3204,23,11,9,1,17,11,1,1,29,1,1,14,7,9999,3
987,30,3,9,1,0,1,1,1,30,1,9,1,11,1996,1
2555,31,8,9,1,21,6,2,1,30,1,9,1,8,1999,1
1359,5,5,9,2,16,1,2,1,30,1,9,1,99,9999,1
2645,13,9,9,7,22,1,1,1,30,1,9,1,4,9999,1
2771,28,9,9,1,21,3,2,1,30,1,9,1,99,9999,2
2423,18,8,9,2,17,16,2,1,30,1,9,1,2,2009,3
998,31,3,9,2,7,10,2,1,30,1,9,3,3,1985,1
996,31,3,9,2,9,19,2,1,30,1,9,3,2,2002,1
601,22,2,9,7,15,22,2,1,30,1,9,3,2,2003,1
3478,26,12,9,6,23,9,1,1,30,1,9,3,2,9999,2
1018,2,4,9,4,14,7,2,1,30,1,9,3,4,2002,3
794,9,3,9,1,23,19,2,1,30,1,9,3,5,2008,4
2814,4,10,9,7,5,22,2,1,30,1,9,3,2,9999,4
626,25,2,9,3,0,20,2,1,30,1,9,4,99,9999,1
1970,14,7,9,2,0,20,2,1,30,1,9,4,5,9999,1
1997,18,7,9,6,3,1,1,1,30,1,9,4,3,9999,1
2083,28,7,9,2,10,20,2,1,30,1,9,4,99,9999,1
2089,29,7,9,3,21,1,1,1,30,1,9,4,99,9999,1
2497,24,8,9,1,18,14,1,1,30,1,9,4,99,9999,1
2732,25,9,9,5,22,1,1,1,30,1,9,4,3,9999,1
2966,22,10,9,4,20,1,2,1,30,1,9,4,1,9999,1
481,14,2,9,6,4,1,1,1,30,1,9,4,1,9999,2
1823,28,6,9,7,1,1,1,1,30,1,9,4,5,9999,2
2137,2,8,9,7,7,19,2,1,30,1,9,4,99,9999,2
2207,2,8,9,7,7,19,2,1,30,1,9,4,99,9999,2
2277,2,8,9,7,7,19,2,1,30,1,9,4,99,9999,2
2990,24,10,9,6,13,16,2,1,30,1,9,4,99,9999,4
1223,21,4,9,2,10,1,2,1,30,1,9,5,99,9999,1
3081,3,11,9,2,12,1,1,1,30,1,9,5,99,9999,1
3187,21,11,9,6,14,7,2,1,30,1,9,5,2,9999,1
2724,23,9,9,3,15,9,2,1,30,1,9,5,2,1990,2
2941,19,10,9,1,12,1,1,1,30,1,9,5,3,9999,4
3316,9,12,9,3,16,20,2,1,30,1,9,6,2,1980,1
684,1,3,9,7,19,4,2,1,30,1,9,6,2,9999,1
3326,11,12,9,5,6,10,2,1,30,1,9,6,3,9999,3
108,11,1,9,7,8,12,2,1,30,1,9,9,1,2004,1
1960,13,7,9,1,5,10,2,1,30,1,9,9,5,2005,1
1152,13,4,9,1,15,12,1,1,30,1,9,9,1,9999,1
1628,6,6,9,6,9,1,1,1,30,1,9,9,99,9999,2
3252,1,12,9,2,14,10,2,1,30,1,9,11,2,2008,1
2929,18,10,9,7,11,10,1,1,30,1,9,14,1,9999,1
2070,27,7,9,1,0,1,2,1,30,1,2,1,6,1995,1
81,9,1,9,5,17,9,2,1,30,1,2,1,5,1997,1
1630,6,6,9,6,19,1,1,1,30,1,2,1,4,9999,1
1884,5,7,9,7,5,1,1,1,30,1,2,1,4,9999,1
2580,5,9,9,6,22,10,2,1,30,1,2,1,4,9999,2
1394,8,5,9,5,21,16,2,1,30,1,2,1,8,1992,4
2925,18,10,9,7,1,1,1,1,30,1,2,2,2,1986,1
2027,21,7,9,2,23,1,1,1,30,1,2,2,2,9999,1
3289,6,12,9,7,20,22,2,1,30,1,2,2,3,9999,1
2922,17,10,9,6,22,12,2,1,30,1,2,2,4,1993,2
1123,11,4,9,6,6,9,2,1,30,1,2,2,5,2000,3
1381,7,5,9,4,20,7,2,1,30,1,2,2,5,9999,3
1158,14,4,9,2,19,5,1,1,30,1,2,3,9,1986,1
3384,18,12,9,5,21,13,2,1,30,1,2,3,2,1988,1
1642,7,6,9,7,15,5,2,1,30,1,2,3,17,1995,1
459,12,2,9,4,21,1,1,1,30,1,2,3,5,1996,1
1416,10,5,9,7,18,10,1,1,30,1,2,3,2,2006,1
798,10,3,9,2,17,15,1,1,30,1,2,3,99,9999,1
1000,31,3,9,2,17,13,2,1,30,1,2,3,4,9999,1
1778,23,6,9,2,13,21,1,1,30,1,2,3,1,9999,1
3198,22,11,9,7,15,10,1,1,30,1,2,3,2,9999,1
507,15,2,9,7,21,22,1,1,30,1,2,3,2,1996,2
965,28,3,9,6,19,10,2,1,30,1,2,3,9,9999,2
1624,5,6,9,5,1,17,1,2,30,1,2,4,99,9999,4
1751,20,6,9,6,6,10,2,1,30,1,2,6,2,1994,1
2661,15,9,9,2,13,19,2,1,30,1,2,8,9,1999,1
2124,1,8,9,6,0,9,2,1,30,1,2,11,2,9999,1
2194,1,8,9,6,0,9,2,1,30,1,2,11,2,9999,1
2264,1,8,9,6,0,9,2,1,30,1,2,11,2,9999,1
2752,27,9,9,7,11,2,2,1,30,1,2,14,1,2004,1
358,2,2,9,1,22,3,2,1,30,1,1,1,2,1989,1
765,8,3,9,7,21,5,1,1,30,1,1,1,3,1990,1
877,19,3,9,4,13,1,2,2,30,1,1,1,4,1992,1
1357,5,5,9,2,23,12,2,1,30,1,1,1,2,1993,1
269,26,1,9,1,22,1,1,1,30,1,1,1,9,1994,1
2439,20,8,9,4,17,12,2,1,30,1,1,1,4,1994,1
2461,22,8,9,6,8,1,1,1,30,1,1,1,2,2001,1
