,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,zona_ocu
355,793,9,3,1,17,1,1,1,21,1,9,4,5,9999,2,2009,99
356,1835,30,6,2,0,1,1,1,21,1,9,4,1,9999,2,2009,99
357,2957,21,10,3,19,19,2,1,21,1,9,4,5,9999,4,2009,99
358,3040,31,10,6,5,1,1,1,21,1,9,4,1,9999,4,2009,99
359,2879,13,10,2,18,20,2,1,21,1,9,5,3,9999,1,2009,99
360,3130,10,11,2,0,9,1,1,21,1,9,6,9,9999,1,2009,99
361,2967,22,10,4,13,9,1,1,21,1,9,7,11,1978,1,2009,99
362,1552,24,5,7,16,12,2,1,21,1,9,9,2,2000,1,2009,99
363,2514,27,8,4,23,9,1,1,21,1,9,9,4,2008,2,2009,99
364,1703,14,6,7,14,9,1,1,21,1,2,1,2,1990,1,2009,99
365,1762,21,6,7,0,1,1,1,21,1,2,1,4,1999,1,2009,99
366,2326,7,8,5,22,1,1,1,21,1,2,1,5,9999,1,2009,99
367,587,22,2,7,0,4,1,1,21,1,2,1,10,1987,2,2009,99
368,3095,6,11,5,2,1,1,1,21,1,2,1,1,9999,2,2009,99
369,3186,21,11,6,20,14,1,1,21,1,2,2,4,9999,1,2009,99
370,1547,24,5,7,3,1,1,1,21,1,2,2,5,1999,2,2009,99
371,1100,10,4,5,23,6,2,1,21,1,2,2,10,9999,3,2009,99
372,2562,1,9,2,14,14,1,1,21,1,2,3,5,1986,1,2009,99
373,1113,11,4,6,20,19,2,1,21,1,2,3,9,1994,1,2009,99
374,2876,13,10,2,14,22,1,1,21,1,2,4,1,9999,1,2009,99
375,3141,13,11,5,3,22,1,1,21,1,2,4,1,2008,2,2009,99
376,3044,31,10,6,17,1,2,1,21,1,2,12,1,9999,1,2009,99
377,3150,16,11,1,20,10,1,1,21,1,2,14,1,2005,3,2009,99
378,1776,23,6,2,21,1,1,2,21,1,1,1,1,1988,1,2009,99
379,2705,19,9,6,21,1,1,1,21,1,1,1,4,1989,1,2009,99
380,67,7,1,3,17,11,2,1,21,1,1,1,99,1995,1,2009,99
381,248,24,1,6,11,1,1,2,21,1,1,1,2,1995,1,2009,99
382,2368,12,8,3,16,19,2,1,21,1,1,1,2,2002,1,2009,99
383,2606,8,9,2,19,9,2,1,21,1,1,1,4,2003,1,2009,99
384,2702,19,9,6,2,4,2,1,21,1,1,1,1,2004,1,2009,99
385,2860,11,10,7,5,1,1,1,21,1,1,1,2,2005,1,2009,99
386,2914,17,10,6,13,5,2,2,21,1,1,2,2,1994,1,2009,99
387,675,1,3,7,10,9,1,1,21,1,1,2,6,1997,1,2009,99
388,295,29,1,4,8,1,1,1,21,1,1,2,4,2004,1,2009,99
389,1512,20,5,3,13,11,1,1,21,1,1,3,4,9999,1,2009,99
390,62,6,1,2,1,10,2,1,21,1,1,3,14,1989,2,2009,99
391,3242,29,11,7,18,1,1,1,21,1,1,3,5,9999,3,2009,99
392,193,18,1,7,20,20,1,2,21,1,1,4,9,1997,1,2009,99
393,944,26,3,4,21,9,1,1,21,1,1,4,3,2003,1,2009,99
394,592,22,2,7,20,9,1,1,21,1,1,4,3,2006,1,2009,99
395,1409,10,5,7,14,1,1,1,21,1,1,4,5,2008,1,2009,99
396,1444,13,5,3,19,5,1,1,21,1,1,4,3,9999,1,2009,99
397,1534,23,5,6,19,1,1,1,21,1,1,4,3,9999,1,2009,99
398,434,9,2,1,18,21,2,1,21,1,1,4,3,9999,2,2009,99
399,156,15,1,4,16,11,1,1,21,1,1,4,1,2008,4,2009,99
400,2452,21,8,5,20,19,2,1,21,1,1,4,99,9999,4,2009,99
401,2372,12,8,3,17,9,2,1,21,1,1,5,1,1985,1,2009,99
402,1581,31,5,7,15,1,1,1,21,1,1,7,99,9999,1,2009,99
403,3208,23,11,1,9,3,2,1,21,1,1,7,7,9999,2,2009,99
404,1899,6,7,1,7,20,1,1,21,1,1,9,1,2005,1,2009,99
405,2679,16,9,3,12,18,1,1,21,1,1,9,4,2007,1,2009,99
406,1011,2,4,4,18,1,1,1,21,1,1,12,99,9999,1,2009,99
407,2149,3,8,1,7,1,1,1,21,1,1,12,1,9999,1,2009,99
408,2219,3,8,1,7,1,1,1,21,1,1,12,1,9999,1,2009,99
409,2289,3,8,1,7,1,1,1,21,1,1,12,1,9999,1,2009,99
410,1930,10,7,5,14,17,2,1,21,1,1,13,5,9999,1,2009,99
411,3061,1,11,7,2,13,1,1,22,1,9,1,3,1995,1,2009,99
412,2713,20,9,7,13,16,2,1,22,1,9,1,99,9999,1,2009,99
413,2008,18,7,6,4,1,1,1,22,1,9,1,6,1997,2,2009,99
414,326,1,2,7,4,1,1,1,22,1,9,1,5,9999,2,2009,99
415,2470,22,8,6,20,2,2,1,22,1,9,2,6,1994,1,2009,99
416,2113,31,7,5,19,19,2,1,22,1,9,3,3,2009,1,2009,99
417,862,17,3,2,19,1,1,1,22,1,9,3,1,9999,1,2009,99
418,1353,5,5,2,14,12,2,1,22,1,9,3,2,9999,1,2009,99
419,1072,8,4,3,12,1,1,1,22,1,9,4,1,1999,1,2009,99
420,2529,28,8,5,20,5,2,1,22,1,9,4,5,2007,1,2009,99
421,527,16,2,1,18,6,2,1,22,1,9,4,3,9999,1,2009,99
422,635,26,2,4,11,6,2,1,22,1,9,4,99,9999,1,2009,99
423,1886,5,7,7,1,1,2,1,22,1,9,4,9,9999,1,2009,99
424,2856,10,10,6,22,17,2,1,22,1,9,4,99,9999,1,2009,99
425,3194,22,11,7,11,19,2,1,22,1,9,4,99,9999,1,2009,99
426,3429,22,12,2,10,1,1,1,22,1,9,4,5,9999,1,2009,99
427,3021,29,10,4,12,5,2,1,22,1,9,4,99,2009,2,2009,99
428,1393,8,5,5,14,13,1,1,22,1,9,4,5,9999,2,2009,99
429,1222,21,4,2,3,5,2,1,22,1,9,4,1,9999,4,2009,99
430,1992,17,7,5,22,2,2,1,22,1,9,4,99,9999,4,2009,99
431,2745,26,9,6,8,13,2,1,22,1,9,4,99,9999,4,2009,99
432,2900,16,10,5,4,1,2,1,22,1,9,4,99,9999,4,2009,99
433,3509,29,12,2,20,4,2,1,22,1,9,4,2,9999,4,2009,99
434,2874,12,10,1,15,22,2,1,22,1,9,5,2,2001,1,2009,99
435,3086,4,11,3,1,15,2,1,22,1,9,5,5,9999,1,2009,99
436,2973,23,10,5,14,1,2,1,22,1,9,5,2,9999,2,2009,99
437,1044,5,4,7,2,9,2,1,22,1,9,6,99,9999,2,2009,99
438,2475,23,8,7,12,22,2,1,22,1,9,9,11,2000,2,2009,99
439,1397,9,5,6, ,1,2,1,22,1,9,9,4,2007,2,2009,99
440,3321,10,12,4,17,21,1,1,22,1,9,14,1,2004,1,2009,99
441,809,12,3,4,10,1,1,1,22,1,9,14,1,2008,1,2009,99
442,2611,8,9,2,7,18,2,1,22,1,9,14,1,9999,2,2009,99
443,1093,9,4,4,4,15,2,1,22,1,9,99,99,9999,4,2009,99
444,2835,7,10,3,2,9,1,1,22,1,2,1,9,1994,1,2009,99
445,985,29,3,7,16,5,2,1,22,1,2,1,6,1997,1,2009,99
446,3421,21,12,1,22,9,1,1,22,1,2,1,4,1998,1,2009,99
447,720,4,3,3,19,13,2,1,22,1,2,1,11,9999,1,2009,99
448,962,28,3,6,19,22,2,1,22,1,2,1,9,9999,1,2009,99
449,817,12,3,4,5,17,1,1,22,1,2,1,1,2005,2,2009,99
450,401,7,2,6,2,10,2,2,22,1,2,1,4,2009,2,2009,99
451,3392,19,12,6,5,19,1,1,22,1,2,1,1,9999,2,2009,99
452,726,4,3,3,17,12,2,1,22,1,2,2,5,2002,1,2009,99
453,1932,10,7,5,18,4,2,1,22,1,2,3,1,1988,1,2009,99
454,1447,13,5,3,0,12,1,1,22,1,2,3,14,1991,1,2009,99
455,717,4,3,3,2,22,2,1,22,1,2,3,5,1993,1,2009,99
456,1422,10,5,7,20,17,1,1,22,1,2,4,4,2007,1,2009,99
457,1494,18,5,1,20,6,2,1,22,1,2,4,9,9999,1,2009,99
458,2405,16,8,7,0,11,2,1,22,1,2,4,1,9999,1,2009,99
459,776,8,3,7,17,2,2,1,22,1,2,4,3,2008,2,2009,99
460,208,20,1,2,23,1,1,1,22,1,2,4,99,9999,2,2009,99
461,1874,4,7,6,18,20,1,1,22,1,2,4,7,9999,4,2009,99
462,796,10,3,2,22,5,2,1,22,1,2,14,1,2008,3,2009,99
463,3143,13,11,5,23,1,1,1,22,1,1,1,99,1985,1,2009,99
464,226,22,1,4,22,20,2,2,22,1,1,1,4,1989,1,2009,99
465,229,22,1,4,17,12,2,1,22,1,1,1,14,1989,1,2009,99
466,3098,6,11,5,14,22,2,1,22,1,1,1,1,1990,1,2009,99
467,1305,1,5,5,9,5,2,1,22,1,1,1,1,1992,1,2009,99
468,843,15,3,7,11,1,1,1,22,1,1,1,2,1996,1,2009,99
469,233,22,1,4,1,1,1,1,22,1,1,1,6,1998,1,2009,99
470,751,7,3,6,11,2,2,1,22,1,1,1,5,1998,1,2009,99
471,1463,16,5,6,15,1,1,2,22,1,1,1,4,1998,1,2009,99
472,2565,2,9,3,16,1,1,2,22,1,1,1,4,2005,1,2009,99
473,3191,22,11,7,5,1,1,1,22,1,1,1,11,2005,1,2009,99
474,2169,4,8,2,10,8,1,1,22,1,1,1,99,9999,1,2009,99
475,2239,4,8,2,10,8,1,1,22,1,1,1,99,9999,1,2009,99
476,2309,4,8,2,10,8,1,1,22,1,1,1,99,9999,1,2009,99
477,2690,18,9,5,17,16,2,1,22,1,1,1,9,9999,1,2009,99
478,3343,13,12,7,13,1,1,1,22,1,1,1,2,2007,2,2009,99
479,3238,29,11,7,6,1,1,2,22,1,1,1,9,9999,2,2009,99
480,59,5,1,1,23,10,2,1,22,1,1,2,4,1986,1,2009,99
481,878,19,3,4,10,1,1,2,22,1,1,2,1,1997,1,2009,99
482,2032,21,7,2,10,10,1,1,22,1,1,2,5,1998,1,2009,99
483,343,1,2,7,18,15,1,1,22,1,1,2,5,2001,1,2009,99
484,1571,30,5,6,13,1,2,1,22,1,1,3,2,1996,1,2009,99
485,1580,31,5,7,19,1,1,1,22,1,1,3,5,9999,1,2009,99
486,1754,20,6,6,8,17,2,1,22,1,1,3,99,9999,1,2009,99
487,2824,5,10,1,1,1,2,1,22,1,1,3,5,9999,1,2009,99
488,213,20,1,2,15,4,2,1,22,1,1,3,2,1990,4,2009,99
489,2760,28,9,1,23,6,2,1,22,1,1,3,99,2006,4,2009,99
490,2081,28,7,2,7,1,1,1,22,1,1,4,5,1980,1,2009,99
491,758,7,3,6,9,1,1,1,22,1,1,4,1,1988,1,2009,99
492,1906,7,7,2,6,1,1,1,22,1,1,4,3,2008,1,2009,99
493,2596,6,9,7,13,10,2,1,22,1,1,4,5,2008,1,2009,99
494,203,19,1,1,15,1,1,1,22,1,1,4,99,9999,1,2009,99
495,449,11,2,3,17,13,1,1,22,1,1,4,3,9999,1,2009,99
496,958,27,3,5,15,12,2,1,22,1,1,4,1,9999,1,2009,99
497,1916,9,7,4,21,19,2,2,22,1,1,4,99,9999,1,2009,99
498,2674,16,9,3,9,11,2,1,22,1,1,4,5,2009,2,2009,99
499,150,15,1,4,2,20,2,1,22,1,1,4,99,9999,2,2009,99
500,1211,19,4,7,3,3,2,1,22,1,1,4,1,9999,2,2009,99
501,2779,29,9,2,22,13,2,1,22,1,1,4,99,9999,2,2009,99
502,385,5,2,4,19,10,2,1,22,1,1,4,5,2009,4,2009,99
503,3162,17,11,2,18,11,2,2,22,1,1,4,99,2009,4,2009,99
504,1940,11,7,6,20,5,2,1,22,1,1,4,1,9999,4,2009,99
505,2773,28,9,1,21,1,1,2,22,1,1,4,99,9999,4,2009,99
506,2857,10,10,6,11,17,2,1,22,1,1,4,99,9999,4,2009,99
507,112,11,1,7,4,4,2,1,22,1,1,5,2,2008,1,2009,99
508,1536,23,5,6,17,12,2,1,22,1,1,9,99,9999,1,2009,99
509,2698,19,9,6,7,9,1,1,22,1,1,9,1,2004,4,2009,99
510,1236,22,4,3,16,9,2,1,22,1,1,9,2,2006,4,2009,99
511,210,20,1,2,17,1,1,1,22,1,1,10,2,2006,1,2009,99
512,558,20,2,5,14,1,1,1,22,1,1,12,1,1993,1,2009,99
513,484,14,2,6,15,1,1,1,22,1,1,12,7,1997,1,2009,99
514,281,27,1,2,10,14,2,1,22,1,1,14,4,2007,1,2009,99
515,943,26,3,4,9,11,2,1,23,1,9,1,8,1995,1,2009,99
516,3070,2,11,1,6,2,2,1,23,1,9,1,11,1995,1,2009,99
517,1856,2,7,4,6,1,1,1,23,1,9,1,1,9999,1,2009,99
518,2625,11,9,5,0,12,1,1,23,1,9,1,16,9999,1,2009,99
519,2971,22,10,4,17,4,2,1,23,1,9,1,99,9999,1,2009,99
520,701,2,3,1,0,2,2,1,23,1,9,1,2,9999,2,2009,99
521,2644,13,9,7,0,1,1,1,23,1,9,1,3,9999,2,2009,99
522,2749,27,9,7,10,1,2,1,23,1,9,1,1,9999,2,2009,99
523,1990,17,7,5,2,1,1,1,23,1,9,1,11,1990,3,2009,99
524,1893,5,7,7,3,18,2,1,23,1,9,1,99,9999,3,2009,99
525,703,2,3,1,20,14,1,1,23,1,9,2,4,9999,1,2009,99
526,2893,15,10,4,19,2,2,1,23,1,9,2,3,1986,3,2009,99
527,1091,9,4,4,4,12,2,1,23,1,9,2,6,1996,4,2009,99
528,1596,2,6,2,17,11,2,1,23,1,9,3,99,1984,1,2009,99
529,1360,5,5,2,23,11,2,1,23,1,9,3,99,9999,1,2009,99
530,3091,5,11,4,17,11,2,1,23,1,9,3,99,9999,1,2009,99
531,2128,1,8,6,10,18,2,1,23,1,9,3,2,1996,2,2009,99
532,2198,1,8,6,10,18,2,1,23,1,9,3,2,1996,2,2009,99
533,2268,1,8,6,10,18,2,1,23,1,9,3,2,1996,2,2009,99
534,2508,26,8,3,0,16,2,1,23,1,9,4,99,2000,1,2009,99
535,1056,6,4,1,1,13,2,1,23,1,9,4,2,2006,1,2009,99
536,2634,12,9,6,12,1,1,1,23,1,9,4,1,2007,1,2009,99
537,3126,9,11,1,22,12,2,1,23,1,9,4,7,2008,1,2009,99
538,1998,18,7,6,14,1,1,1,23,1,9,4,5,9999,1,2009,99
539,2396,15,8,6,12,5,2,1,23,1,9,4,99,9999,1,2009,99
540,2723,23,9,3,22,19,1,1,23,1,9,4,99,9999,1,2009,99
541,2729,24,9,4,11,11,2,1,23,1,9,4,2,9999,1,2009,99
542,3072,3,11,2,11,1,1,1,23,1,9,4,1,9999,1,2009,99
543,3270,4,12,5,7,1,2,1,23,1,9,4,3,9999,1,2009,99
544,2142,2,8,7,1,17,2,1,23,1,9,4,5,9999,2,2009,99
545,2212,2,8,7,1,17,2,1,23,1,9,4,5,9999,2,2009,99
546,2282,2,8,7,1,17,2,1,23,1,9,4,5,9999,2,2009,99
547,2410,16,8,7,21,4,1,1,23,1,9,4,99,9999,2,2009,99
548,2653,14,9,1,20,11,1,1,23,1,9,4,99,9999,2,2009,99
549,3453,24,12,4,3,21,1,1,23,1,9,4,7,9999,2,2009,99
550,2004,18,7,6,6,12,2,1,23,1,9,4,5,9999,4,2009,99
551,2821,5,10,1,21,19,2,1,23,1,9,4,1,9999,4,2009,99
552,2986,24,10,6,15,19,2,1,23,1,9,4,99,9999,4,2009,99
553,2332,7,8,5,19,15,2,1,23,1,9,5,2,9999,1,2009,99
554,1279,26,4,7,19,20,2,1,23,1,9,9,6,2004,1,2009,99
555,2428,19,8,3,12,1,1,1,23,1,9,12,1,9999,1,2009,99
556,1825,28,6,7,16,1,1,1,23,1,2,1,2,1987,1,2009,99
557,1083,9,4,4,1,1,1,1,23,1,2,1,4,1988,1,2009,99
558,688,2,3,1,17,1,1,1,23,1,2,1,9,1994,1,2009,99
559,1953,12,7,7,20,13,1,1,23,1,2,1,9,1996,1,2009,99
560,2416,17,8,1,21,13,1,1,23,1,2,1,2,1998,1,2009,99
561,2050,25,7,6,1,1,1,1,23,1,2,1,1,2005,1,2009,99
562,1500,18,5,1,20,9,1,1,23,1,2,1,1,9999,1,2009,99
563,3522,31,12,4,17,5,2,1,23,1,2,1,11,1994,3,2009,99
564,1888,5,7,7,0,5,1,1,23,1,2,3,11,1987,1,2009,99
565,3279,5,12,6,0,18,2,1,23,1,2,3,2,1992,1,2009,99
566,909,22,3,7,14,18,2,1,23,1,2,3,3,9999,1,2009,99
567,277,26,1,1,21,13,2,1,23,1,2,3,9,1992,2,2009,99
568,2762,28,9,1,20,9,1,1,23,1,2,3,6,1999,2,2009,99
569,1767,21,6,7,12,2,2,1,23,1,2,3,5,2005,2,2009,99
570,661,28,2,6,3,10,2,1,23,1,2,3,5,9999,2,2009,99
571,1800,26,6,5,20,5,2,1,23,1,2,3,5,9999,4,2009,99
572,1784,24,6,3,1,1,1,1,23,1,2,4,5,2007,1,2009,99
573,3486,27,12,7,22,5,1,1,23,1,2,4,5,2005,2,2009,99
574,2458,22,8,6,3,1,1,1,23,1,2,4,99,9999,2,2009,99
575,2441,20,8,4,21,13,2,1,23,1,2,5,7,9999,1,2009,99
576,219,21,1,3,0,11,2,1,23,1,2,6,99,9999,2,2009,99
577,2037,22,7,3,13,9,1,1,23,1,2,9,1,2006,1,2009,99
578,2478,23,8,7,14,10,1,1,23,1,2,14,1,1990,1,2009,99
579,3448,23,12,3,17,4,2,1,23,1,2,14,1,2004,1,2009,99
580,1255,24,4,5,10,10,1,1,23,1,2,14,1,2005,1,2009,99
581,1558,28,5,4,21,1,1,1,23,1,2,99,4,1998,1,2009,99
582,686,1,3,7,5,1,1,1,23,1,1,1,2,1983,1,2009,99
583,1837,30,6,2,7,1,1,1,23,1,1,1,2,1992,1,2009,99
584,2172,5,8,3,13,1,1,1,23,1,1,1,8,1992,1,2009,99
585,2242,5,8,3,13,1,1,1,23,1,1,1,8,1992,1,2009,99
586,2312,5,8,3,13,1,1,1,23,1,1,1,8,1992,1,2009,99
587,115,12,1,1,13,1,1,1,23,1,1,1,2,1993,1,2009,99
588,2641,12,9,6,16,1,1,1,23,1,1,1,2,1993,1,2009,99
589,2685,18,9,5,22,1,1,1,23,1,1,1,11,1996,1,2009,99
590,1833,29,6,1,16,7,2,2,23,1,1,1,99,1998,1,2009,99
591,1863,3,7,5,7,1,1,1,23,1,1,1,2,1999,1,2009,99
592,2994,25,10,7,20,15,2,1,23,1,1,1,11,1999,1,2009,99
593,97,10,1,6,15,3,2,1,23,1,1,1,1,2003,1,2009,99
594,350,1,2,7,20,1,1,2,23,1,1,1,2,9999,1,2009,99
595,945,26,3,4,8,9,1,1,23,1,1,1,2,9999,1,2009,99
596,2054,25,7,6,22,5,2,1,23,1,1,1,99,9999,1,2009,99
597,2103,30,7,4,19,2,2,1,23,1,1,1,6,9999,1,2009,99
598,1473,17,5,7,2,1,2,1,23,1,1,1,4,1989,2,2009,99
599,1810,27,6,6,1,1,1,1,23,1,1,1,99,9999,2,2009,99
600,3009,28,10,3,7,1,1,2,23,1,1,1,5,9999,2,2009,99
601,258,25,1,7,8,5,2,1,23,1,1,1,2,1999,3,2009,99
602,7,1,1,4,13,5,2,1,23,1,1,1,9,2006,3,2009,99
603,149,15,1,4,18,22,2,1,23,1,1,2,99,2005,1,2009,99
604,2540,29,8,6,17,16,2,1,23,1,1,3,5,1984,1,2009,99
605,182,17,1,6,10,6,2,1,23,1,1,3,4,1988,1,2009,99
606,192,18,1,7,19,22,2,1,23,1,1,3,2,1990,1,2009,99
607,1417,10,5,7,0,12,1,1,23,1,1,3,1,1992,1,2009,99
608,1560,28,5,4,22,12,2,1,23,1,1,3,1,2003,1,2009,99
609,1875,4,7,6,0,10,2,1,23,1,1,3,4,2003,1,2009,99
610,3243,29,11,7,3,5,2,1,23,1,1,3,99,2006,1,2009,99
611,1370,6,5,3,14,8,2,1,23,1,1,3,2,2007,1,2009,99
612,1712,15,6,1,0,9,1,1,23,1,1,3,4,2007,1,2009,99
613,1318,1,5,5,6,1,1,1,23,1,1,3,3,2009,1,2009,99
614,2153,3,8,1,8,13,2,1,23,1,1,3,4,9999,1,2009,99
615,2223,3,8,1,8,13,2,1,23,1,1,3,4,9999,1,2009,99
616,2293,3,8,1,8,13,2,1,23,1,1,3,4,9999,1,2009,99
617,3166,18,11,3,9,14,2,1,23,1,1,3,9,9999,1,2009,99
618,3268,3,12,4,5,4,2,1,23,1,1,3,1,9999,1,2009,99
619,3497,28,12,1,7,13,2,1,23,1,1,3,11,1988,3,2009,99
620,749,7,3,6,12,12,2,1,23,1,1,3,99,9999,3,2009,99
621,2782,29,9,2,6,7,2,1,23,1,1,3,6,1993,4,2009,99
622,3244,29,11,7,1,9,2,1,23,1,1,3,2,9999,4,2009,99
623,1082,9,4,4,10,1,1,1,23,1,1,4,3,1999,1,2009,99
624,134,13,1,2,17,18,2,1,23,1,1,4,3,2007,1,2009,99
625,2025,20,7,1,15,7,2,1,23,1,1,4,1,2007,1,2009,99
626,532,17,2,2,11,9,1,1,23,1,1,4,5,9999,1,2009,99
627,2096,30,7,4,15,1,1,1,23,1,1,4,7,9999,1,2009,99
628,3183,21,11,6,15,21,1,2,23,1,1,4,1,9999,1,2009,99
629,598,22,2,7,11,5,2,1,23,1,1,4,3,2007,2,2009,99
630,1181,18,4,6,23,1,1,1,23,1,1,4,5,9999,2,2009,99
631,2029,21,7,2,22,20,1,1,23,1,1,4,1,9999,2,2009,99
632,2063,26,7,7,12,1,2,1,23,1,1,4,2,9999,4,2009,99
633,2348,9,8,7,9,1,1,1,23,1,1,5,8,1990,1,2009,99
634,953,27,3,5,5,19,2,1,23,1,1,5,2,1986,2,2009,99
635,1263,25,4,6,21,13,2,1,23,1,1,5,2,1993,3,2009,99
636,2642,12,9,6,22,1,1,1,23,1,1,7,7,9999,1,2009,99
637,1227,21,4,2,10,1,1,1,23,1,1,7,7,1986,2,2009,99
638,1622,5,6,5,18,12,2,1,23,1,1,9,4,2006,1,2009,99
639,785,9,3,1,20,1,1,1,23,1,1,10,2,9999,1,2009,99
640,2910,17,10,6,21,1,1,1,23,1,1,12,1,1988,1,2009,99
641,2657,15,9,2,20,1,1,1,23,1,1,12,1,1997,1,2009,99
642,604,23,2,1,0,1,1,1,23,1,1,12,6,9999,1,2009,99
643,3024,29,10,4,18,15,2,1,23,1,1,14,99,2008,3,2009,99
644,1026,3,4,5,1,10,2,1,24,1,9,1,4,1991,1,2009,99
645,619,24,2,2,16,9,1,2,24,1,9,1,1,1996,1,2009,99
646,3037,30,10,5,13,4,2,1,24,1,9,1,3,2007,1,2009,99
647,1146,13,4,1,18,1,1,2,24,1,9,1,99,2008,1,2009,99
648,715,4,3,3,9,1,2,1,24,1,9,1,4,9999,1,2009,99
649,1304,1,5,5,10,22,2,1,24,1,9,1,1,9999,1,2009,99
650,2866,11,10,7,19,9,2,1,24,1,9,1,6,9999,1,2009,99
651,2938,18,10,7,23,1,1,1,24,1,9,1,99,9999,1,2009,99
652,3474,26,12,6,15,1,1,1,24,1,9,2,3,2008,1,2009,99
653,1119,11,4,6,17,8,2,1,24,1,9,3,8,1973,1,2009,99
654,2330,7,8,5,19,12,2,1,24,1,9,3,8,1989,1,2009,99
655,3054,1,11,7,8,1,1,1,24,1,9,3,4,2007,1,2009,99
656,732,5,3,4,16,8,2,1,24,1,9,3,99,9999,2,2009,99
657,2006,18,7,6,5,14,2,1,24,1,9,3,5,2006,4,2009,99
658,623,25,2,3,10,1,1,1,24,1,9,4,1,2006,1,2009,99
659,1112,11,4,6,10,1,1,1,24,1,9,4,5,2006,1,2009,99
660,581,21,2,6,23,1,1,1,24,1,9,4,99,2007,1,2009,99
661,1667,11,6,4,9,1,1,1,24,1,9,4,4,2008,1,2009,99
662,784,8,3,7,13,5,1,1,24,1,9,4,5,9999,1,2009,99
663,1259,25,4,6,2,1,1,1,24,1,9,4,5,9999,1,2009,99
664,1261,25,4,6,21,1,2,1,24,1,9,4,7,9999,1,2009,99
665,1989,17,7,5,0,1,1,1,24,1,9,4,5,9999,1,2009,99
666,2126,1,8,6,13,9,1,1,24,1,9,4,5,9999,1,2009,99
667,2196,1,8,6,13,9,1,1,24,1,9,4,5,9999,1,2009,99
668,2266,1,8,6,13,9,1,1,24,1,9,4,5,9999,1,2009,99
669,2393,15,8,6,20,11,2,1,24,1,9,4,1,9999,1,2009,99
670,2499,25,8,2,11,1,1,2,24,1,9,4,99,9999,1,2009,99
671,2840,8,10,4,8,1,1,1,24,1,9,4,5,9999,1,2009,99
672,3085,4,11,3,0,9,2,1,24,1,9,4,1,9999,1,2009,99
673,3223,25,11,3,18,4,1,2,24,1,9,4,99,9999,1,2009,99
674,806,11,3,3,21,15,2,1,24,1,9,4,1,2003,2,2009,99
675,1257,25,4,6,1,1,2,1,24,1,9,4,14,2005,2,2009,99
676,1850,1,6,3,19,1,1,1,24,1,9,4,3,2008,2,2009,99
677,103,11,1,7,0,1,1,1,24,1,9,4,5,9999,2,2009,99
678,580,21,2,6,1,1,1,1,24,1,9,4,99,9999,2,2009,99
679,3381,18,12,5,21,22,2,1,24,1,9,4,2,9999,2,2009,99
680,3467,25,12,5,18,1,1,1,24,1,9,4,5,9999,2,2009,99
681,1084,9,4,4,18,1,2,1,24,1,9,4,4,1996,4,2009,99
682,622,24,2,2,22,4,2,1,24,1,9,4,99,9999,4,2009,99
683,733,5,3,4,13,14,2,1,24,1,9,4,99,9999,4,2009,99
684,789,9,3,1,17,5,2,1,24,1,9,4,1,9999,4,2009,99
685,3401,20,12,7,9,1,1,1,24,1,9,4,5,9999,4,2009,99
686,2365,12,8,3,15,22,1,1,24,1,9,9,10,2005,1,2009,99
687,2709,20,9,7,14,1,1,1,24,1,9,9,4,9999,1,2009,99
688,1844,30,6,2,0,14,2,1,24,1,9,9,14,2004,3,2009,99
689,2907,16,10,5,20,1,1,1,24,1,9,12,1,9999,4,2009,99
690,3328,11,12,5,10,11,2,1,24,1,9,14,2,9999,1,2009,99
691,637,26,2,4,21,9,1,1,24,1,2,1,1,1989,1,2009,99
692,1420,10,5,7,18,9,1,1,24,1,2,1,5,1989,1,2009,99
693,2136,2,8,7,3,1,1,2,24,1,2,1,99,9999,1,2009,99
694,2206,2,8,7,3,1,1,2,24,1,2,1,99,9999,1,2009,99
695,2276,2,8,7,3,1,1,2,24,1,2,1,99,9999,1,2009,99
696,3169,19,11,4,0,9,1,2,24,1,2,1,6,9999,1,2009,99
697,1205,19,4,7,16,12,2,1,24,1,2,1,6,1995,2,2009,99
698,1546,24,5,7,14,1,1,1,24,1,2,1,4,1994,4,2009,99
699,296,29,1,4,0,22,1,1,24,1,2,2,10,1997,2,2009,99
700,2662,15,9,2,0,11,2,1,24,1,2,3,3,1986,1,2009,99
701,2434,19,8,3,22,9,2,1,24,1,2,3,4,1998,2,2009,99
702,1705,14,6,7,16,13,2,1,24,1,2,4,1,2008,1,2009,99
703,978,29,3,7,0,20,1,1,24,1,2,4,1,9999,1,2009,99
704,1455,14,5,4,16,11,1,1,24,1,2,4,14,9999,2,2009,99
705,1483,17,5,7,0,16,2,1,24,1,2,4,1,9999,2,2009,99
706,3042,31,10,6,0,1,1,1,24,1,2,5,2,2006,1,2009,99
707,1209,19,4,7,14,14,2,1,24,1,2,5,2,9999,3,2009,99
708,745,7,3,6,20,1,1,1,24,1,2,6,2,1991,1,2009,99
709,2965,22,10,4,7,11,1,1,24,1,1,1,4,1990,1,2009,99
710,2666,15,9,2,14,10,1,1,24,1,1,1,2,1995,1,2009,99
711,129,13,1,2,17,2,2,1,24,1,1,1,2,1996,1,2009,99
712,249,24,1,6,6,1,1,1,24,1,1,1,2,2005,1,2009,99
