,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,muni_ocu,num_hecho,g_edad_pil,edad_m1
1572,14,4,3,8,11,2,99,1,42,1,12,7,1985,1,2010,-1,-1,-1,1
1573,14,4,3,8,11,2,99,1,35,1,12,5,9999,1,2010,-1,-1,-1,1
1574,20,7,2,8,2,2,99,1,31,1,3,5,2009,1,2010,-1,-1,-1,1
1575,20,7,2,8,2,2,99,9,999,9,7,3,9999,1,2010,-1,-1,-1,9
1576,28,1,4,8,1,1,11,1,25,9,4,1,2004,1,2010,-1,-1,-1,1
1577,28,1,4,8,1,1,11,2,18,1,1,99,9999,1,2010,-1,-1,-1,1
1578,22,11,1,8,5,2,99,1,34,1,1,5,2008,1,2010,-1,-1,-1,1
1579,22,11,1,8,5,2,99,1,22,1,3,3,2010,1,2010,-1,-1,-1,1
1580,28,2,7,8,19,2,99,9,999,9,6,2,1992,1,2010,-1,-1,-1,9
1581,28,2,7,8,19,2,99,1,35,9,1,99,9999,1,2010,-1,-1,-1,1
1582,24,5,1,8,10,2,99,1,20,1,4,1,2005,1,2010,-1,-1,-1,1
1583,24,5,1,8,10,2,99,1,39,1,14,1,9999,1,2010,-1,-1,-1,1
1584,24,11,3,8,1,1,10,1,29,1,1,3,9999,1,2010,-1,-1,-1,1
1585,24,11,3,8,1,1,10,1,34,1,4,5,9999,1,2010,-1,-1,-1,1
1586,20,12,1,8,18,2,99,1,40,1,1,6,2000,1,2010,-1,-1,-1,1
1587,20,12,1,8,18,2,99,1,26,1,14,1,2010,1,2010,-1,-1,-1,1
1588,23,7,5,8,14,2,99,2,28,9,3,5,2005,4,2010,-1,-1,-1,1
1589,23,7,5,8,14,2,99,2,35,9,3,5,2005,4,2010,-1,-1,-1,1
1590,24,5,1,8,4,2,99,1,40,1,3,9,1993,1,2010,-1,-1,-1,1
1591,24,5,1,8,4,2,99,1,48,1,1,3,2010,1,2010,-1,-1,-1,1
1592,22,8,7,8,1,1,1,1,25,1,1,1,1988,1,2010,-1,-1,-1,1
1593,22,8,7,8,1,1,1,1,21,1,4,99,9999,1,2010,-1,-1,-1,1
1594,22,8,7,8,1,1,1,1,23,1,4,99,9999,1,2010,-1,-1,-1,1
1595,28,2,7,8,2,2,99,9,999,9,6,9,9999,1,2010,-1,-1,-1,9
1596,30,6,3,8,1,1,9,1,20,1,4,2,2008,1,2010,-1,-1,-1,1
1597,30,6,3,8,1,1,9,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
1598,28,5,5,8,1,2,99,1,28,2,12,1,1995,1,2010,-1,-1,-1,1
1599,28,5,5,8,1,2,99,1,35,1,4,1,9999,1,2010,-1,-1,-1,1
1600,24,9,5,8,19,2,99,1,27,1,5,2,1990,1,2010,-1,-1,-1,1
1601,24,9,5,8,19,2,99,1,59,1,6,2,2002,1,2010,-1,-1,-1,1
1602,24,7,6,8,17,2,99,2,34,1,4,99,9999,1,2010,-1,-1,-1,1
1603,24,7,6,8,17,2,99,9,999,9,14,99,9999,1,2010,-1,-1,-1,9
1604,26,9,7,8,11,2,99,1,60,1,2,8,1981,1,2010,-1,-1,-1,1
1605,26,9,7,8,11,2,99,1,26,2,3,3,1985,1,2010,-1,-1,-1,1
1606,28,9,2,8,1,1,12,1,41,1,4,3,9999,1,2010,-1,-1,-1,1
1607,28,9,2,8,1,1,12,9,999,9,4,1,9999,1,2010,-1,-1,-1,9
1608,28,9,2,8,5,2,99,9,999,9,12,6,9999,1,2010,-1,-1,-1,9
1609,21,4,3,8,17,2,99,1,999,1,3,2,9999,1,2010,-1,-1,-1,9
1610,21,4,3,8,17,2,99,1,42,1,4,99,9999,1,2010,-1,-1,-1,1
1611,22,4,4,8,1,1,9,1,63,1,1,99,9999,1,2010,-1,-1,-1,1
1612,22,4,4,8,1,1,9,1,21,1,4,99,9999,1,2010,-1,-1,-1,1
1613,26,3,5,8,19,2,99,1,24,9,4,99,9999,1,2010,-1,-1,-1,1
1614,29,12,3,8,5,2,99,1,28,9,2,5,1994,1,2010,-1,-1,-1,1
1615,29,12,3,8,5,2,99,1,25,9,9,14,2001,1,2010,-1,-1,-1,1
1616,26,7,1,8,9,2,99,1,33,9,3,9,2008,1,2010,-1,-1,-1,1
1617,26,7,1,8,9,2,99,9,999,9,7,99,9999,1,2010,-1,-1,-1,9
1618,27,3,6,8,6,2,99,1,30,1,1,4,9999,1,2010,-1,-1,-1,1
1619,27,3,6,8,6,2,99,1,21,9,9,6,9999,1,2010,-1,-1,-1,1
1620,28,7,3,8,1,1,21,1,22,1,1,9,1991,1,2010,-1,-1,-1,1
1621,28,7,3,8,1,1,21,1,41,1,4,5,9999,1,2010,-1,-1,-1,1
1622,30,12,4,8,14,2,99,9,999,9,7,7,1984,1,2010,-1,-1,-1,9
1623,30,12,4,8,14,2,99,1,26,9,7,6,1992,1,2010,-1,-1,-1,1
1624,31,8,2,8,19,2,99,1,25,1,4,1,9999,1,2010,-1,-1,-1,1
1625,31,8,2,8,19,2,99,1,35,1,3,6,9999,1,2010,-1,-1,-1,1
1626,31,3,3,8,5,2,99,9,999,9,7,1,1987,1,2010,-1,-1,-1,9
1627,31,3,3,8,5,2,99,1,46,1,3,3,1989,1,2010,-1,-1,-1,1
1628,31,7,6,8,20,2,99,9,999,9,5,99,9999,1,2010,-1,-1,-1,9
1629,29,4,4,8,19,2,99,1,32,1,3,4,9999,1,2010,-1,-1,-1,1
1630,31,7,6,8,2,2,99,9,999,9,5,99,9999,1,2010,-1,-1,-1,9
1631,30,4,5,8,1,1,10,1,66,1,3,3,2007,1,2010,-1,-1,-1,1
1632,30,4,5,8,1,1,10,1,32,1,4,4,9999,1,2010,-1,-1,-1,1
1633,3,2,3,8,12,2,99,9,999,9,7,2,9999,3,2010,-1,-1,-1,9
1634,3,9,5,8,14,2,99,1,26,1,5,7,1989,3,2010,-1,-1,-1,1
1635,5,7,1,8,1,1,11,1,25,1,1,10,1998,2,2010,-1,-1,-1,1
1636,6,6,7,8,13,2,99,9,999,9,3,2,9999,3,2010,-1,-1,-1,9
1637,10,2,3,8,19,1,99,1,47,1,3,4,2009,2,2010,-1,-1,-1,1
1638,10,1,7,8,1,1,1,1,43,2,1,5,1991,2,2010,-1,-1,-1,1
1639,4,4,7,8,20,2,99,1,51,9,2,99,2007,3,2010,-1,-1,-1,1
1640,7,8,6,8,13,2,99,1,28,2,3,1,1985,4,2010,-1,-1,-1,1
1641,14,1,4,8,6,2,99,9,999,9,7,99,9999,4,2010,-1,-1,-1,9
1642,13,9,1,8,5,2,99,9,999,9,7,6,9999,1,2010,-1,-1,-1,9
1643,13,9,1,8,11,2,99,9,999,9,3,1,2003,1,2010,-1,-1,-1,9
1644,13,9,1,8,11,2,99,1,30,9,1,4,2001,1,2010,-1,-1,-1,1
1645,16,7,5,8,18,1,99,1,59,1,4,3,9999,1,2010,-1,-1,-1,1
1646,17,7,6,8,9,2,99,1,28,2,4,5,9999,2,2010,-1,-1,-1,1
1647,23,10,6,8,16,2,99,1,53,1,3,5,9999,3,2010,-1,-1,-1,1
1648,18,3,4,8,17,1,99,1,39,9,4,99,9999,2,2010,-1,-1,-1,1
1649,20,8,5,8,16,2,99,1,35,1,4,99,9999,4,2010,-1,-1,-1,1
1650,20,9,1,8,1,1,12,2,29,1,1,99,1993,2,2010,-1,-1,-1,1
1651,20,9,1,8,13,2,99,1,48,1,5,99,9999,3,2010,-1,-1,-1,1
1652,23,5,7,8,14,2,99,1,28,1,9,3,2007,4,2010,-1,-1,-1,1
1653,24,11,3,8,5,2,99,1,50,1,1,2,1989,1,2010,-1,-1,-1,1
1654,21,3,7,8,12,2,99,9,999,9,3,5,9999,3,2010,-1,-1,-1,9
1655,26,8,4,8,19,2,99,1,24,1,1,99,9999,2,2010,-1,-1,-1,1
1656,26,3,5,8,1,1,6,9,999,9,7,1,9999,2,2010,-1,-1,-1,9
1657,29,12,3,8,15,2,99,1,41,9,6,99,9999,4,2010,-1,-1,-1,1
1658,27,4,2,8,15,2,99,1,46,1,3,9,1989,3,2010,-1,-1,-1,1
1659,1,6,2,9,11,2,99,1,28,1,5,99,1983,1,2010,-1,-1,-1,1
1660,1,6,2,9,11,2,99,1,47,1,4,1,2008,1,2010,-1,-1,-1,1
1661,1,5,6,9,6,2,99,9,999,9,7,99,9999,1,2010,-1,-1,-1,9
1662,3,7,6,9,13,2,99,1,999,1,3,99,9999,1,2010,-1,-1,-1,9
1663,3,7,6,9,13,2,99,1,999,1,3,99,9999,1,2010,-1,-1,-1,9
1664,3,7,6,9,13,2,99,1,999,1,3,99,9999,1,2010,-1,-1,-1,9
1665,1,5,6,9,18,2,99,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
1666,1,5,6,9,18,2,99,1,25,1,4,5,9999,1,2010,-1,-1,-1,1
1667,6,10,3,9,19,2,99,2,30,9,1,99,9999,1,2010,-1,-1,-1,1
1668,6,10,3,9,19,2,99,1,21,9,4,99,9999,1,2010,-1,-1,-1,1
1669,10,2,3,9,11,1,1,1,26,9,4,99,2004,1,2010,-1,-1,-1,1
1670,10,2,3,9,11,1,1,1,40,9,1,4,2006,1,2010,-1,-1,-1,1
1671,10,2,3,9,11,1,1,2,25,9,1,99,9999,1,2010,-1,-1,-1,1
1672,8,3,1,9,1,1,6,2,35,9,99,99,9999,1,2010,-1,-1,-1,1
1673,8,3,1,9,1,1,6,1,54,9,4,99,9999,1,2010,-1,-1,-1,1
1674,10,6,4,9,16,2,99,1,28,1,3,5,1993,1,2010,-1,-1,-1,1
1675,10,6,4,9,16,2,99,1,21,1,14,1,2009,1,2010,-1,-1,-1,1
1676,8,3,1,9,7,2,99,1,46,9,3,2,9999,1,2010,-1,-1,-1,1
1677,8,3,1,9,7,2,99,1,22,9,4,1,9999,1,2010,-1,-1,-1,1
1678,9,7,5,9,12,2,99,2,36,1,3,6,2000,1,2010,-1,-1,-1,1
1679,9,7,5,9,12,2,99,1,20,1,4,5,2006,1,2010,-1,-1,-1,1
1680,9,9,4,9,1,2,99,1,24,1,5,7,9999,1,2010,-1,-1,-1,1
1681,13,2,6,9,17,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
1682,13,2,6,9,17,2,99,1,32,9,4,99,9999,1,2010,-1,-1,-1,1
1683,6,5,4,9,4,1,1,9,999,9,1,99,1984,1,2010,-1,-1,-1,9
1684,6,5,4,9,4,1,1,1,34,1,8,2,2001,1,2010,-1,-1,-1,1
1685,8,8,7,9,2,2,99,1,45,9,6,1,1997,1,2010,-1,-1,-1,1
1686,12,3,5,9,10,2,99,1,56,9,6,6,1976,1,2010,-1,-1,-1,1
1687,12,3,5,9,10,2,99,1,28,9,3,3,2009,1,2010,-1,-1,-1,1
1688,14,10,4,9,1,1,6,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
1689,14,10,4,9,1,1,6,1,30,9,4,1,9999,1,2010,-1,-1,-1,1
1690,9,8,1,9,3,2,99,1,27,1,7,1,1987,1,2010,-1,-1,-1,1
1691,9,8,1,9,3,2,99,9,999,9,7,8,1993,1,2010,-1,-1,-1,9
1692,13,3,6,9,15,2,99,1,50,9,1,7,1985,1,2010,-1,-1,-1,1
1693,13,3,6,9,15,2,99,1,25,9,9,2,2008,1,2010,-1,-1,-1,1
1694,17,6,4,9,1,1,12,2,34,1,1,2,1998,1,2010,-1,-1,-1,1
1695,17,6,4,9,1,1,12,1,45,1,10,2,9999,1,2010,-1,-1,-1,1
1696,17,2,3,9,4,2,99,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
1697,17,2,3,9,4,2,99,1,37,9,4,99,9999,1,2010,-1,-1,-1,1
1698,8,4,4,9,1,1,10,1,22,1,2,5,2009,1,2010,-1,-1,-1,1
1699,8,4,4,9,17,2,99,9,999,9,5,2,9999,1,2010,-1,-1,-1,9
1700,8,4,4,9,17,2,99,1,22,1,4,99,9999,1,2010,-1,-1,-1,1
1701,18,1,1,9,14,2,99,1,26,9,4,3,2008,1,2010,-1,-1,-1,1
1702,18,1,1,9,14,2,99,9,999,9,99,99,9999,1,2010,-1,-1,-1,9
1703,14,9,2,9,10,2,99,1,22,1,4,5,2008,1,2010,-1,-1,-1,1
1704,14,9,2,9,10,2,99,1,35,1,4,1,2009,1,2010,-1,-1,-1,1
1705,19,1,2,9,1,1,12,2,22,9,1,99,9999,1,2010,-1,-1,-1,1
1706,19,1,2,9,1,1,12,1,47,9,1,99,9999,1,2010,-1,-1,-1,1
1707,19,1,2,9,1,1,12,1,35,9,4,99,9999,1,2010,-1,-1,-1,1
1708,14,3,7,9,17,2,99,1,50,9,3,99,9999,1,2010,-1,-1,-1,1
1709,14,3,7,9,17,2,99,1,29,9,4,5,9999,1,2010,-1,-1,-1,1
1710,10,4,6,9,11,1,1,1,21,1,5,2,1986,1,2010,-1,-1,-1,1
1711,10,4,6,9,11,1,1,1,36,1,2,9,1994,1,2010,-1,-1,-1,1
1712,22,10,5,9,1,1,1,1,46,1,1,11,1997,1,2010,-1,-1,-1,1
1713,22,10,5,9,1,1,1,1,31,1,3,5,2009,1,2010,-1,-1,-1,1
1714,11,4,7,9,17,2,99,1,48,1,2,5,1987,1,2010,-1,-1,-1,1
1715,24,1,7,9,17,2,99,1,40,9,5,2,2000,1,2010,-1,-1,-1,1
1716,24,1,7,9,17,2,99,1,34,9,3,9,9999,1,2010,-1,-1,-1,1
1717,14,4,3,9,1,1,99,1,35,1,1,2,1983,1,2010,-1,-1,-1,1
1718,14,4,3,9,1,1,99,1,29,1,4,1,9999,1,2010,-1,-1,-1,1
1719,21,8,6,9,1,1,9,1,60,1,6,1,1992,1,2010,-1,-1,-1,1
1720,27,2,6,9,16,2,99,1,19,1,5,3,1995,1,2010,-1,-1,-1,1
1721,27,2,6,9,16,2,99,1,24,1,5,2,2006,1,2010,-1,-1,-1,1
1722,22,5,6,9,4,2,99,1,35,1,3,6,2000,1,2010,-1,-1,-1,1
1723,22,5,6,9,4,2,99,1,21,1,14,1,2007,1,2010,-1,-1,-1,1
1724,27,10,3,9,1,1,5,1,36,9,1,5,1997,1,2010,-1,-1,-1,1
1725,27,10,3,9,1,1,5,1,31,9,1,99,9999,1,2010,-1,-1,-1,1
1726,27,10,3,9,9,1,99,1,17,9,3,3,1995,1,2010,-1,-1,-1,2
1727,27,10,3,9,9,1,99,1,40,9,4,7,9999,1,2010,-1,-1,-1,1
1728,28,10,4,9,12,2,99,1,35,9,3,2,1981,1,2010,-1,-1,-1,1
1729,28,10,4,9,12,2,99,1,35,9,5,2,1984,1,2010,-1,-1,-1,1
1730,21,3,7,9,22,2,6,1,55,1,1,4,1982,1,2010,-1,-1,-1,1
1731,21,3,7,9,22,2,6,1,27,1,9,1,1999,1,2010,-1,-1,-1,1
1732,25,11,4,9,1,2,99,1,38,9,4,3,1998,1,2010,-1,-1,-1,1
1733,25,11,4,9,1,2,99,1,26,9,1,4,2002,1,2010,-1,-1,-1,1
1734,17,4,6,9,1,1,11,9,999,9,7,99,9999,1,2010,-1,-1,-1,9
1735,23,12,4,9,1,2,99,1,27,9,3,2,2004,1,2010,-1,-1,-1,1
1736,23,12,4,9,1,2,99,2,29,9,1,6,9999,1,2010,-1,-1,-1,1
1737,31,10,7,9,1,1,1,1,31,1,1,9,1999,1,2010,-1,-1,-1,1
1738,31,10,7,9,1,1,1,1,53,1,3,6,2000,1,2010,-1,-1,-1,1
1739,25,8,3,9,11,2,99,1,26,1,5,99,9999,1,2010,-1,-1,-1,1
1740,31,10,7,9,5,2,99,1,999,9,5,3,2006,1,2010,-1,-1,-1,9
1741,31,10,7,9,5,2,99,1,16,9,4,3,2006,1,2010,-1,-1,-1,2
1742,19,4,1,9,13,2,99,1,26,1,12,2,2007,1,2010,-1,-1,-1,1
1743,19,4,1,9,13,2,99,1,40,1,5,2,9999,1,2010,-1,-1,-1,1
1744,30,11,2,9,22,2,99,2,29,1,4,3,2007,1,2010,-1,-1,-1,1
1745,30,11,2,9,22,2,99,9,999,1,1,99,9999,1,2010,-1,-1,-1,9
1746,30,11,2,9,1,1,7,1,39,1,4,3,9999,1,2010,-1,-1,-1,1
1747,30,11,2,9,1,1,7,1,35,1,10,99,9999,1,2010,-1,-1,-1,1
1748,28,7,3,9,1,1,1,1,999,1,3,5,2009,1,2010,-1,-1,-1,9
1749,28,7,3,9,1,1,1,1,33,1,2,4,9999,1,2010,-1,-1,-1,1
1750,28,7,3,9,17,2,99,1,29,1,3,1,1987,1,2010,-1,-1,-1,1
1751,28,7,3,9,17,2,99,1,18,1,4,4,2008,1,2010,-1,-1,-1,1
1752,31,12,5,9,1,1,1,1,31,1,2,1,2004,1,2010,-1,-1,-1,1
1753,31,12,5,9,1,1,1,1,24,2,2,2,2007,1,2010,-1,-1,-1,1
1754,30,7,5,9,14,2,99,1,28,1,5,99,9999,1,2010,-1,-1,-1,1
1755,30,7,5,9,14,2,99,1,22,1,5,1,9999,1,2010,-1,-1,-1,1
1756,31,7,6,9,1,1,17,1,48,1,3,2,1995,1,2010,-1,-1,-1,1
1757,31,7,6,9,1,1,17,1,33,1,1,4,1995,1,2010,-1,-1,-1,1
1758,8,2,1,9,20,2,99,1,59,9,4,5,9999,4,2010,-1,-1,-1,1
1759,5,11,5,9,1,1,18,1,28,9,14,1,2004,3,2010,-1,-1,-1,1
1760,7,11,7,9,16,1,9,9,999,9,2,2,2007,3,2010,-1,-1,-1,9
1761,11,6,5,9,14,2,99,1,999,1,3,1,9999,4,2010,-1,-1,-1,9
1762,10,10,7,9,21,2,99,9,999,9,3,1,1989,3,2010,-1,-1,-1,9
1763,7,4,3,9,9,2,99,9,999,9,3,2,9999,2,2010,-1,-1,-1,9
1764,11,5,2,9,1,1,1,9,999,9,12,99,9999,2,2010,-1,-1,-1,9
1765,15,8,7,9,8,2,99,1,40,9,3,1,1992,4,2010,-1,-1,-1,1
1766,10,4,6,9,7,2,99,1,45,1,6,3,9999,4,2010,-1,-1,-1,1
1767,16,12,4,9,14,2,99,1,58,2,3,6,1995,2,2010,-1,-1,-1,1
1768,19,5,3,9,17,2,99,9,999,9,9,99,9999,4,2010,-1,-1,-1,9
1769,13,4,2,9,16,2,99,9,999,9,3,9,9999,3,2010,-1,-1,-1,9
1770,20,5,4,9,4,2,99,1,34,9,3,1,9999,2,2010,-1,-1,-1,1
1771,22,11,1,9,20,2,99,1,65,1,3,11,1982,3,2010,-1,-1,-1,1
1772,22,5,6,9,10,2,99,1,59,1,3,2,9999,3,2010,-1,-1,-1,1
1773,24,11,3,9,12,2,99,9,999,1,3,10,9999,3,2010,-1,-1,-1,9
1774,27,5,4,9,1,2,24,1,15,1,14,1,9999,3,2010,-1,-1,-1,2
1775,24,8,2,9,14,2,99,1,18,1,3,2,9999,1,2010,-1,-1,-1,1
1776,26,12,7,9,7,1,99,1,20,1,14,1,9999,3,2010,-1,-1,-1,1
1777,26,8,4,9,6,2,99,1,42,1,6,2,1995,1,2010,-1,-1,-1,1
1778,26,8,4,9,6,2,99,1,29,1,3,3,1995,1,2010,-1,-1,-1,1
1779,29,9,3,9,16,2,99,1,27,1,5,3,2008,2,2010,-1,-1,-1,1
1780,21,4,3,9,18,2,99,1,32,1,1,4,9999,4,2010,-1,-1,-1,1
1781,30,9,4,9,1,1,8,2,50,9,7,1,9999,2,2010,-1,-1,-1,1
1782,30,8,1,9,16,2,99,1,50,1,1,99,9999,4,2010,-1,-1,-1,1
1783,1,8,7,10,1,1,1,1,22,1,12,1,1985,1,2010,-1,-1,-1,1
1784,1,8,7,10,1,1,1,1,42,1,12,1,1998,1,2010,-1,-1,-1,1
1785,1,11,1,10,5,2,99,1,27,2,1,4,1994,1,2010,-1,-1,-1,1
1786,1,11,1,10,5,2,99,2,67,9,1,3,2006,1,2010,-1,-1,-1,1
1787,1,3,1,10,11,2,99,1,52,9,6,2,1992,1,2010,-1,-1,-1,1
1788,1,3,1,10,11,2,99,1,40,9,3,11,2006,1,2010,-1,-1,-1,1
1789,1,5,6,10,1,1,10,2,58,1,2,2,1996,1,2010,-1,-1,-1,1
1790,1,5,6,10,1,1,10,1,57,1,4,1,9999,1,2010,-1,-1,-1,1
1791,1,8,7,10,17,1,99,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
1792,1,8,7,10,17,1,99,1,19,1,4,99,9999,1,2010,-1,-1,-1,1
1793,2,9,4,10,12,2,99,1,27,1,99,99,9999,1,2010,-1,-1,-1,1
1794,2,9,4,10,12,2,99,1,40,1,12,1,9999,1,2010,-1,-1,-1,1
1795,3,12,5,10,1,1,10,9,999,9,1,11,9999,1,2010,-1,-1,-1,9
1796,5,2,5,10,1,2,99,1,52,2,1,2,2007,1,2010,-1,-1,-1,1
1797,5,2,5,10,1,2,99,1,34,9,4,5,2008,1,2010,-1,-1,-1,1
1798,1,4,4,10,13,2,99,1,41,1,99,5,1990,1,2010,-1,-1,-1,1
1799,1,4,4,10,13,2,99,9,999,9,3,2,9999,1,2010,-1,-1,-1,9
1800,4,10,1,10,1,1,5,1,43,1,1,3,2003,1,2010,-1,-1,-1,1
1801,4,10,1,10,1,1,5,1,29,1,3,5,9999,1,2010,-1,-1,-1,1
1802,6,2,6,10,1,1,7,1,25,9,1,5,1987,1,2010,-1,-1,-1,1
1803,6,2,6,10,1,1,7,1,36,9,1,99,9999,1,2010,-1,-1,-1,1
1804,6,2,6,10,1,1,7,1,21,9,1,5,9999,1,2010,-1,-1,-1,1
1805,2,11,2,10,10,2,99,1,36,1,1,7,1989,1,2010,-1,-1,-1,1
1806,2,11,2,10,10,2,99,1,42,2,1,5,1993,1,2010,-1,-1,-1,1
1807,6,2,6,10,2,2,99,1,41,1,6,99,9999,1,2010,-1,-1,-1,1
1808,3,6,4,10,14,1,4,1,38,1,3,6,1981,1,2010,-1,-1,-1,1
1809,3,6,4,10,14,1,4,2,15,1,4,1,9999,1,2010,-1,-1,-1,2
1810,2,5,7,10,21,2,99,9,999,9,9,1,2008,1,2010,-1,-1,-1,9
1811,2,5,7,10,21,2,99,1,999,1,9,1,2009,1,2010,-1,-1,-1,9
1812,4,11,4,10,1,1,12,1,32,9,4,2,9999,1,2010,-1,-1,-1,1
1813,4,11,4,10,1,1,12,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
1814,4,11,4,10,6,2,99,1,42,2,3,2,1980,1,2010,-1,-1,-1,1
1815,4,11,4,10,6,2,99,2,25,1,4,7,9999,1,2010,-1,-1,-1,1
1816,6,10,3,10,1,1,12,1,32,9,6,2,9999,1,2010,-1,-1,-1,1
1817,6,10,3,10,1,1,12,1,27,9,5,2,9999,1,2010,-1,-1,-1,1
1818,6,10,3,10,1,1,12,1,34,9,5,2,9999,1,2010,-1,-1,-1,1
1819,6,10,3,10,1,1,12,1,27,9,7,6,9999,1,2010,-1,-1,-1,1
1820,6,10,3,10,1,1,12,1,28,9,2,6,9999,1,2010,-1,-1,-1,1
1821,6,10,3,10,1,1,12,1,37,9,3,6,9999,1,2010,-1,-1,-1,1
1822,5,7,1,10,12,2,99,1,28,1,3,6,1997,1,2010,-1,-1,-1,1
1823,5,7,1,10,12,2,99,1,34,1,4,3,9999,1,2010,-1,-1,-1,1
1824,7,1,4,10,1,1,8,1,31,9,11,2,2009,1,2010,-1,-1,-1,1
1825,7,1,4,10,1,1,8,1,35,9,3,8,9999,1,2010,-1,-1,-1,1
1826,7,10,4,10,8,1,7,1,26,9,3,16,1995,1,2010,-1,-1,-1,1
1827,7,10,4,10,8,1,7,1,41,9,3,9,2000,1,2010,-1,-1,-1,1
1828,5,5,3,10,2,2,99,1,39,1,1,4,2000,1,2010,-1,-1,-1,1
1829,5,5,3,10,2,2,99,1,26,1,6,3,2008,1,2010,-1,-1,-1,1
1830,8,12,3,10,1,1,1,1,31,9,1,5,1997,1,2010,-1,-1,-1,1
1831,8,12,3,10,1,1,1,1,35,9,3,3,2007,1,2010,-1,-1,-1,1
1832,9,10,6,10,1,1,99,1,21,1,4,1,2007,1,2010,-1,-1,-1,1
1833,9,10,6,10,1,1,99,1,31,1,11,2,9999,1,2010,-1,-1,-1,1
1834,4,4,7,10,1,1,11,1,51,1,2,2,2002,1,2010,-1,-1,-1,1
1835,4,4,7,10,1,1,11,1,31,1,10,2,9999,1,2010,-1,-1,-1,1
1836,4,4,7,10,1,1,11,9,999,9,7,1,9999,1,2010,-1,-1,-1,9
1837,9,3,2,10,6,1,99,2,28,9,4,99,9999,1,2010,-1,-1,-1,1
1838,9,3,2,10,6,1,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
1839,6,5,4,10,6,2,99,9,999,9,5,99,9999,1,2010,-1,-1,-1,9
1840,10,7,5,10,1,1,13,2,999,1,1,4,1994,1,2010,-1,-1,-1,9
1841,10,7,5,10,1,1,13,1,25,1,1,6,2000,1,2010,-1,-1,-1,1
1842,11,11,4,10,1,1,12,1,50,9,4,11,9999,1,2010,-1,-1,-1,1
1843,11,11,4,10,1,1,12,1,64,9,4,1,9999,1,2010,-1,-1,-1,1
1844,14,2,7,10,1,1,99,1,19,9,3,5,1996,1,2010,-1,-1,-1,1
1845,14,2,7,10,1,1,99,1,28,9,4,3,9999,1,2010,-1,-1,-1,1
1846,10,9,5,10,7,2,99,9,999,9,3,3,9999,1,2010,-1,-1,-1,9
1847,10,9,5,10,7,2,99,1,50,1,2,2,9999,1,2010,-1,-1,-1,1
1848,17,6,4,10,1,1,6,9,999,9,5,1,1981,1,2010,-1,-1,-1,9
1849,17,6,4,10,1,1,6,1,31,1,12,1,9999,1,2010,-1,-1,-1,1
1850,14,3,7,10,22,2,99,1,23,9,3,10,1987,1,2010,-1,-1,-1,1
1851,14,3,7,10,22,2,99,1,33,9,4,3,9999,1,2010,-1,-1,-1,1
1852,18,1,1,10,6,2,99,1,999,9,99,5,9999,1,2010,-1,-1,-1,9
1853,18,1,1,10,6,2,99,1,88,9,3,5,9999,1,2010,-1,-1,-1,1
1854,10,4,6,10,1,2,99,1,46,1,5,14,1998,1,2010,-1,-1,-1,1
1855,19,11,5,10,17,2,99,1,19,1,3,4,1998,1,2010,-1,-1,-1,1
1856,19,11,5,10,17,2,99,1,41,1,9,3,2008,1,2010,-1,-1,-1,1
1857,15,5,6,10,17,2,99,1,15,1,4,99,9999,1,2010,-1,-1,-1,2
1858,15,5,6,10,17,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
1859,24,2,3,10,21,1,99,1,24,9,3,4,9999,1,2010,-1,-1,-1,1
1860,24,2,3,10,21,1,99,1,45,9,3,1,9999,1,2010,-1,-1,-1,1
1861,18,8,3,10,5,2,99,9,999,9,2,3,1999,1,2010,-1,-1,-1,9
1862,18,8,3,10,5,2,99,9,999,9,5,2,9999,1,2010,-1,-1,-1,9
1863,17,12,5,10,4,2,99,1,21,1,3,3,1984,1,2010,-1,-1,-1,1
1864,25,6,5,10,22,2,99,1,28,1,9,2,2009,1,2010,-1,-1,-1,1
1865,24,10,7,10,5,2,99,1,63,1,3,5,1994,1,2010,-1,-1,-1,1
1866,24,10,7,10,5,2,99,1,27,9,4,1,2010,1,2010,-1,-1,-1,1
1867,13,4,2,10,21,1,2,1,37,1,14,1,2004,1,2010,-1,-1,-1,1
1868,13,4,2,10,21,1,2,9,999,9,2,99,9999,1,2010,-1,-1,-1,9
1869,26,1,2,10,6,2,99,1,53,1,3,9,9999,1,2010,-1,-1,-1,1
1870,24,10,7,10,3,2,99,1,29,9,1,5,1999,1,2010,-1,-1,-1,1
1871,28,1,4,10,5,2,99,1,40,1,5,7,9999,1,2010,-1,-1,-1,1
1872,20,7,2,10,7,2,99,1,32,1,5,99,9999,1,2010,-1,-1,-1,1
