num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,muni_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,marca_vehi,color_vehi,modelo_vehi,causa_acc
4113,9,9,5,14,2,8,2,99,2,25,4,1,1,1,30,3,9999,1
4115,9,9,5,14,2,8,2,99,2,25,4,1,2,1,30,3,9999,1
4490,28,9,3,21,1,1,1,5,2,25,4,1,2,1,30,3,2005,1
5745,12,12,1,8,19,1,2,99,2,28,4,1,2,2,30,10,2000,1
5829,18,12,7,16,2,3,2,99,2,25,4,1,2,5,30,2,9999,4
2985,25,6,6,5,4,1,2,99,1,30,5,1,2,1,30,6,9999,3
3384,23,7,6,2,1,1,1,11,2,32,5,1,1,1,30,9,9999,2
3894,28,8,7,20,1,1,1,1,2,31,5,1,2,1,30,2,2002,1
3997,3,9,6,4,1,16,1,3,1,34,5,1,2,1,30,1,9999,1
5435,20,11,7,17,2,8,2,99,2,34,5,1,2,9,30,11,2000,1
5490,25,11,5,18,18,3,1,99,2,33,5,1,2,3,30,2,2010,3
5864,20,12,2,23,1,1,1,12,2,32,5,1,2,1,30,4,9999,2
2806,14,6,2,4,16,1,2,99,1,39,6,1,2,5,30,2,9999,3
5185,12,11,6,16,13,8,2,99,2,36,6,1,1,9,30,4,9999,2
5495,25,11,5,18,18,3,1,99,1,35,6,1,2,3,30,2,2010,3
5734,11,12,7,19,1,1,1,18,2,38,6,1,2,1,30,6,9999,3
5838,18,12,7,16,2,3,2,99,2,37,6,1,2,5,30,2,9999,4
2807,14,6,2,4,16,1,2,99,1,40,7,1,2,5,30,2,9999,3
2808,14,6,2,4,16,1,2,99,1,42,7,1,2,5,30,2,9999,3
2809,14,6,2,4,16,1,2,99,1,40,7,1,1,5,30,2,9999,3
4463,26,9,1,22,1,1,1,13,1,43,7,1,2,2,30,4,9999,2
5837,18,12,7,16,2,3,2,99,2,44,7,1,2,5,30,2,9999,4
1023,5,3,6,1,1,1,1,7,1,49,8,1,2,2,30,2,2007,1
4116,9,9,5,14,2,8,2,99,2,49,8,1,2,1,30,3,9999,1
5836,18,12,7,16,2,3,2,99,1,49,8,1,1,5,30,2,9999,4
1741,17,4,7,16,3,8,2,99,1,66,9,1,2,2,30,5,9999,3
1742,17,4,7,16,3,8,2,99,2,55,9,1,2,2,30,5,9999,3
5227,13,11,7,17,1,1,1,10,1,59,9,1,2,2,30,5,9999,3
5434,20,11,7,17,2,8,2,99,1,63,9,1,2,9,30,11,2000,1
5436,20,11,7,17,2,8,2,99,2,53,9,1,2,9,30,11,2000,1
5733,11,12,7,19,1,1,1,18,1,58,10,1,1,1,30,6,9999,3
5735,11,12,7,19,1,1,1,18,1,55,10,1,2,1,30,6,9999,3
364,22,1,6,1,1,1,1,10,2,999,11,1,2,2,30,4,9999,1
5834,18,12,7,16,2,3,2,99,1,999,11,1,2,5,30,2,9999,4
5841,18,12,7,16,2,3,2,99,2,999,11,1,2,5,30,2,9999,4
4306,15,9,4,15,17,1,2,99,2,7,1,2,2,4,31,4,2006,1
4452,25,9,7,12,1,15,2,99,2,7,1,2,2,4,31,4,9999,1
3173,8,7,5,20,1,1,1,5,1,16,2,2,2,4,31,3,9999,1
3174,8,7,5,20,1,1,1,5,1,15,2,2,2,4,31,3,9999,1
14,1,1,6,16,1,1,1,5,1,22,3,1,1,4,31,4,9999,2
773,18,2,5,20,17,1,1,99,2,24,3,1,2,4,31,5,9999,1
1040,6,3,7,17,12,1,2,99,1,20,3,1,2,4,31,3,9999,1
1172,11,3,5,2,1,1,1,1,1,23,3,1,2,4,31,2,9999,1
1188,12,3,6,15,14,1,2,99,1,21,3,1,2,4,31,5,9999,3
2033,3,5,2,12,21,1,2,99,2,24,3,1,2,4,31,5,2007,1
2132,9,5,1,15,1,1,1,18,1,23,3,1,2,4,31,2,9999,1
3799,19,8,5,21,1,15,2,99,2,24,3,1,2,4,31,2,9999,1
4305,15,9,4,15,17,1,2,99,2,22,3,1,2,4,31,4,2006,1
5996,27,12,2,12,2,3,2,99,1,21,3,1,2,4,31,3,9999,1
554,3,2,4,22,22,3,2,99,1,25,4,1,1,4,31,99,9999,1
1187,12,3,6,15,14,1,2,99,1,28,4,1,2,4,31,5,9999,3
2508,28,5,6,20,17,1,1,99,1,27,4,1,2,4,31,1,9999,1
2946,24,6,5,17,1,1,1,6,1,26,4,1,2,4,31,2,9999,1
3117,4,7,1,5,1,1,1,9,1,28,4,1,2,4,31,2,9999,1
3487,29,7,5,15,1,1,1,18,1,26,4,1,2,4,31,2,9999,1
3798,19,8,5,21,1,15,2,99,1,26,4,1,2,4,31,2,9999,1
4451,25,9,7,12,1,15,2,99,1,25,4,1,2,4,31,4,9999,1
800,19,2,6,12,5,8,2,99,2,30,5,1,2,4,31,5,9999,1
1173,11,3,5,2,1,1,1,1,1,32,5,1,2,4,31,2,9999,1
3486,29,7,5,15,1,1,1,18,1,31,5,1,1,4,31,2,9999,1
5817,18,12,7,5,1,1,1,1,1,30,5,1,2,4,31,2,9999,1
2318,20,5,5,18,1,1,1,7,1,35,6,1,2,4,31,3,2006,1
555,3,2,4,22,22,3,2,99,1,40,7,1,2,4,31,99,9999,1
1039,6,3,7,17,12,1,2,99,1,49,8,1,2,4,31,3,9999,1
5826,18,12,7,1,11,1,2,99,1,45,8,1,2,4,31,5,9999,1
2368,21,5,6,17,5,1,1,99,1,999,11,1,1,4,31,5,9999,1
3465,26,7,2,19,3,11,2,99,1,999,11,1,2,4,31,5,9999,99
98,7,1,5,11,5,1,2,99,1,12,1,2,2,3,32,3,2004,1
99,7,1,5,11,5,1,2,99,1,10,1,2,2,3,32,3,2004,1
408,23,1,7,12,5,5,2,99,2,8,1,2,1,3,32,2,2000,1
483,30,1,7,15,1,5,2,99,1,3,1,2,2,3,32,2,1988,4
484,30,1,7,15,1,5,2,99,1,5,1,2,2,3,32,2,1988,4
663,10,2,4,11,2,7,2,99,2,2,1,2,2,3,32,9,1990,1
664,10,2,4,11,2,7,2,99,1,6,1,2,2,3,32,9,1990,1
665,10,2,4,11,2,7,2,99,1,8,1,2,2,3,32,9,1990,1
785,18,2,5,14,16,13,2,99,1,11,1,2,2,5,32,3,9999,1
791,18,2,5,14,16,13,2,99,1,9,1,2,2,5,32,3,9999,1
794,18,2,5,14,16,13,2,99,1,10,1,2,2,5,32,3,9999,1
795,18,2,5,14,16,13,2,99,1,10,1,2,2,5,32,3,9999,1
1379,25,3,5,20,17,3,2,99,1,12,1,2,2,1,32,3,9999,3
1648,11,4,1,19,1,13,2,99,1,10,1,2,2,3,32,99,2007,1
1649,11,4,1,19,1,13,2,99,2,5,1,2,2,3,32,99,2007,1
1651,11,4,1,19,1,13,2,99,2,9,1,2,2,3,32,99,2007,1
2168,11,5,3,17,1,1,1,13,1,1,1,2,2,1,32,2,9999,1
2606,1,6,3,15,16,1,2,99,2,13,1,2,2,1,32,3,2001,4
2652,4,6,6,1,1,1,1,6,2,3,1,2,2,1,32,1,9999,2
2661,5,6,7,17,9,20,2,99,2,7,1,2,2,1,32,1,9999,1
2663,5,6,7,17,9,20,2,99,1,1,1,2,2,3,32,1,1990,1
2728,9,6,4,20,14,1,2,99,2,7,1,2,2,2,32,4,2003,1
2729,9,6,4,20,14,1,2,99,2,3,1,2,2,2,32,4,2003,1
2861,17,6,5,23,1,1,1,2,1,9,1,2,2,1,32,2,1992,1
3029,28,6,2,17,6,11,2,99,2,6,1,2,2,3,32,5,9999,1
3032,28,6,2,17,6,11,2,99,2,12,1,2,2,3,32,5,9999,1
3033,28,6,2,17,6,11,2,99,1,14,1,2,2,3,32,5,9999,1
3034,28,6,2,17,6,11,2,99,1,14,1,2,2,3,32,5,9999,1
3351,22,7,5,12,22,12,2,99,2,2,1,2,2,1,32,5,1997,1
3368,22,7,5,20,10,1,2,99,1,1,1,2,2,9,32,2,9999,1
3371,22,7,5,20,10,1,2,99,2,13,1,2,2,9,32,2,9999,1
3843,21,8,7,1,2,8,2,99,1,8,1,2,2,1,32,14,9999,2
3844,21,8,7,1,2,8,2,99,1,2,1,2,2,1,32,14,9999,2
4280,15,9,4,5,16,13,2,99,1,14,1,2,2,5,32,3,9999,1
4294,15,9,4,5,16,13,2,99,2,13,1,2,2,5,32,3,9999,1
4302,15,9,4,5,16,13,2,99,2,13,1,2,2,5,32,3,9999,1
4749,17,10,1,21,6,1,2,99,2,1,1,2,2,1,32,11,2002,1
4922,26,10,3,20,18,1,2,99,1,5,1,2,2,1,32,6,1997,1
4923,26,10,3,20,18,1,2,99,1,2,1,2,2,1,32,6,1997,1
5000,1,11,2,17,1,14,2,99,2,11,1,2,2,3,32,11,9999,1
5191,12,11,6,18,4,9,2,99,1,11,1,2,2,1,32,5,9999,1
95,7,1,5,3,1,8,1,4,1,18,2,1,2,1,32,3,9999,2
97,7,1,5,11,5,1,2,99,1,15,2,2,2,3,32,3,2004,1
662,10,2,4,11,2,7,2,99,1,15,2,2,2,3,32,9,1990,1
787,18,2,5,14,16,13,2,99,2,18,2,1,2,5,32,3,9999,1
825,20,2,7,18,12,22,2,99,1,16,2,2,2,1,32,11,1993,1
1086,8,3,2,2,9,1,2,99,1,18,2,1,2,1,32,1,9999,1
1595,9,4,6,0,1,1,1,3,1,18,2,1,2,1,32,4,1996,1
1674,13,4,3,10,6,1,2,99,1,18,2,1,2,3,32,4,1986,4
2584,31,5,2,16,13,1,1,10,1,17,2,2,2,1,32,11,1995,1
3208,11,7,1,10,1,15,2,99,1,18,2,1,2,9,32,4,9999,3
3209,11,7,1,10,1,15,2,99,2,18,2,1,2,9,32,4,9999,3
3359,22,7,5,20,10,1,2,99,2,16,2,2,2,9,32,2,9999,1
3579,3,8,3,23,1,1,1,12,2,18,2,1,2,1,32,11,2004,1
3899,28,8,7,1,16,1,2,99,1,19,2,1,2,1,32,11,1995,1
3900,28,8,7,1,16,1,2,99,1,18,2,1,2,1,32,11,1995,1
3901,28,8,7,1,16,1,2,99,2,17,2,2,2,1,32,11,1995,1
4109,8,9,4,23,4,9,2,99,1,19,2,1,2,1,32,5,9999,3
4281,15,9,4,5,16,13,2,99,1,17,2,2,2,5,32,3,9999,1
4282,15,9,4,5,16,13,2,99,1,16,2,2,2,5,32,3,9999,1
4283,15,9,4,5,16,13,2,99,1,17,2,2,2,5,32,3,9999,1
4284,15,9,4,5,16,13,2,99,2,19,2,1,2,5,32,3,9999,1
4285,15,9,4,5,16,13,2,99,1,16,2,2,2,5,32,3,9999,1
4286,15,9,4,5,16,13,2,99,2,16,2,2,2,5,32,3,9999,1
4287,15,9,4,5,16,13,2,99,1,15,2,2,2,5,32,3,9999,1
4288,15,9,4,5,16,13,2,99,1,18,2,1,2,5,32,3,9999,1
4289,15,9,4,5,16,13,2,99,2,18,2,1,2,5,32,3,9999,1
4290,15,9,4,5,16,13,2,99,1,16,2,2,2,5,32,3,9999,1
4292,15,9,4,5,16,13,2,99,2,18,2,1,2,5,32,3,9999,1
4293,15,9,4,5,16,13,2,99,2,15,2,2,2,5,32,3,9999,1
4295,15,9,4,5,16,13,2,99,1,16,2,2,2,5,32,3,9999,1
4296,15,9,4,5,16,13,2,99,2,19,2,1,2,5,32,3,9999,1
4297,15,9,4,5,16,13,2,99,2,19,2,1,2,5,32,3,9999,1
4298,15,9,4,5,16,13,2,99,1,17,2,2,2,5,32,3,9999,1
4299,15,9,4,5,16,13,2,99,2,19,2,1,2,5,32,3,9999,1
4300,15,9,4,5,16,13,2,99,2,16,2,2,2,5,32,3,9999,1
4301,15,9,4,5,16,13,2,99,1,15,2,2,2,5,32,3,9999,1
4303,15,9,4,5,16,13,2,99,1,16,2,2,2,5,32,3,9999,1
4304,15,9,4,5,16,13,2,99,1,15,2,2,2,5,32,3,9999,1
4921,26,10,3,20,18,1,2,99,1,16,2,2,2,1,32,6,1997,1
4999,1,11,2,17,1,14,2,99,2,19,2,1,2,3,32,11,9999,1
5190,12,11,6,18,4,9,2,99,1,19,2,1,2,1,32,5,9999,1
5236,14,11,1,23,1,14,2,99,1,15,2,2,2,1,32,5,9999,1
38,2,1,7,2,4,9,2,99,1,22,3,1,2,3,32,4,1998,1
265,16,1,7,15,1,13,2,99,2,20,3,1,2,1,32,4,2001,1
615,6,2,7,19,1,1,1,13,1,23,3,1,2,1,32,4,9999,2
667,10,2,4,23,1,1,1,9,2,20,3,1,2,1,32,2,2001,1
797,18,2,5,14,16,13,2,99,1,20,3,1,2,5,32,3,9999,1
798,18,2,5,14,16,13,2,99,1,21,3,1,2,5,32,3,9999,1
799,18,2,5,14,16,13,2,99,1,24,3,1,2,5,32,3,9999,1
1304,18,3,5,2,4,16,2,99,1,21,3,1,2,1,32,3,9999,1
1405,28,3,1,6,1,13,2,99,1,22,3,1,2,1,32,4,2002,2
2461,28,5,6,13,5,2,2,99,2,20,3,1,2,1,32,4,2007,1
2520,29,5,7,20,12,22,2,99,1,23,3,1,2,1,32,4,9999,1
2653,5,6,7,22,1,1,1,12,1,22,3,1,2,1,32,1,9999,1
2656,5,6,7,5,1,8,1,8,1,20,3,1,2,1,32,4,9999,1
3282,19,7,2,9,1,1,1,13,1,20,3,1,2,1,32,4,2008,1
3312,21,7,4,7,1,1,1,9,1,24,3,1,2,1,32,1,9999,1
3349,22,7,5,12,22,12,2,99,1,22,3,1,2,1,32,5,1997,1
3350,22,7,5,12,22,12,2,99,2,22,3,1,2,1,32,5,1997,1
3361,22,7,5,20,10,1,2,99,1,21,3,1,2,9,32,2,9999,1
3362,22,7,5,20,10,1,2,99,1,24,3,1,2,9,32,2,9999,1
3366,22,7,5,20,10,1,2,99,2,23,3,1,2,9,32,2,9999,1
3367,22,7,5,20,10,1,2,99,2,20,3,1,2,9,32,2,9999,1
3369,22,7,5,20,10,1,2,99,2,22,3,1,2,9,32,2,9999,1
3578,3,8,3,23,1,1,1,12,2,21,3,1,2,1,32,11,2004,1
4108,8,9,4,23,4,9,2,99,1,21,3,1,2,1,32,5,9999,3
4251,13,9,2,17,9,16,2,99,2,22,3,1,2,2,32,4,1990,1
4313,16,9,5,18,13,1,2,99,1,20,3,1,2,3,32,4,2007,2
4653,8,10,6,4,1,8,1,3,1,23,3,1,2,1,32,1,9999,2
4654,8,10,6,4,1,8,1,3,1,23,3,1,2,1,32,1,9999,2
5235,14,11,1,23,1,14,2,99,1,23,3,1,2,1,32,5,9999,1
5773,14,12,3,20,5,13,2,99,1,21,3,1,2,99,32,99,1987,1
6026,30,12,5,4,5,9,2,99,1,23,3,1,2,1,32,5,2001,1
40,2,1,7,2,4,9,2,99,1,25,4,1,1,3,32,4,1998,1
190,10,1,1,23,9,1,1,1,1,29,4,1,2,1,32,3,9999,2
191,10,1,1,23,9,1,1,1,1,29,4,1,2,1,32,3,9999,2
993,3,3,4,16,19,1,2,99,2,29,4,1,2,3,32,1,2011,2
1143,10,3,4,15,13,23,2,99,1,28,4,1,2,3,32,4,2011,1
1189,13,3,7,18,1,1,1,1,1,26,4,1,2,1,32,6,2006,1
1378,25,3,5,20,17,3,2,99,1,29,4,1,2,1,32,3,9999,3
1404,28,3,1,6,1,13,2,99,1,27,4,1,2,1,32,4,2002,2
1418,29,3,2,19,19,1,2,99,1,25,4,1,2,1,32,9,9999,1
1671,13,4,3,10,6,1,2,99,1,25,4,1,2,3,32,4,1986,4
1672,13,4,3,10,6,1,2,99,1,25,4,1,2,3,32,4,1986,4
1709,16,4,6,23,1,13,2,99,1,25,4,1,2,1,32,6,1992,1
2302,19,5,4,15,11,9,2,99,2,25,4,1,2,3,32,4,2006,1
2655,5,6,7,5,1,8,1,8,1,26,4,1,2,1,32,4,9999,1
2662,5,6,7,17,9,20,2,99,2,28,4,1,2,3,32,1,1990,1
2727,9,6,4,20,14,1,2,99,2,27,4,1,2,2,32,4,2003,1
2735,10,6,5,0,1,1,1,7,2,28,4,1,2,1,32,6,1993,1
2736,10,6,5,0,1,1,1,7,2,28,4,1,2,1,32,6,1993,1
3354,22,7,5,20,10,1,2,99,1,25,4,1,2,9,32,2,9999,1
3363,22,7,5,20,10,1,2,99,1,26,4,1,2,9,32,2,9999,1
3365,22,7,5,20,10,1,2,99,1,29,4,1,2,9,32,2,9999,1
3824,21,8,7,14,22,1,2,99,1,26,4,1,2,3,32,4,9999,4
3842,21,8,7,1,2,8,2,99,2,25,4,1,2,1,32,14,9999,2
3951,30,8,2,13,1,1,1,13,1,29,4,1,2,3,32,2,2006,1
3952,30,8,2,13,1,1,1,13,1,27,4,1,2,3,32,2,2006,1
4291,15,9,4,5,16,13,2,99,1,28,4,1,2,5,32,3,9999,1
4536,2,10,7,21,5,1,1,99,1,27,4,1,2,3,32,1,9999,1
4537,2,10,7,21,5,1,1,99,1,27,4,1,2,3,32,1,9999,1
4681,11,10,2,10,1,1,1,9,1,29,4,1,2,2,32,9,2008,1
4976,29,10,6,3,1,4,2,99,1,25,4,1,2,3,32,3,9999,1
5508,26,11,6,0,1,17,2,99,1,25,4,1,2,1,32,1,1991,3
5775,14,12,3,20,5,13,2,99,1,26,4,1,2,99,32,99,1987,1
30,1,1,6,20,18,4,2,99,1,30,5,1,2,3,32,4,9999,1
266,16,1,7,15,1,13,2,99,2,30,5,1,2,1,32,4,2001,1
482,30,1,7,15,1,5,2,99,1,30,5,1,2,3,32,2,1988,4
504,31,1,1,13,1,14,2,99,1,33,5,1,1,3,32,4,9999,1
790,18,2,5,14,16,13,2,99,1,33,5,1,2,5,32,3,9999,1
824,20,2,7,18,12,22,2,99,1,34,5,1,2,1,32,11,1993,1
926,28,2,1,20,1,1,1,1,2,34,5,1,2,1,32,4,1983,1
992,3,3,4,16,19,1,2,99,1,30,5,1,2,3,32,1,2011,2
1085,8,3,2,2,9,1,2,99,1,34,5,1,2,1,32,1,9999,1
1087,8,3,2,2,9,1,2,99,1,33,5,1,1,1,32,1,9999,1
2410,24,5,2,1,14,1,2,99,2,32,5,1,2,1,32,9,1996,4
2732,10,6,5,20,1,1,1,18,2,30,5,1,2,1,32,4,9999,1
3152,6,7,3,21,6,14,2,99,1,34,5,1,2,3,32,5,9999,1
3689,9,8,2,11,9,20,1,99,1,30,5,1,2,1,32,5,1991,1
3953,30,8,2,13,1,1,1,13,1,30,5,1,2,3,32,2,2006,1
4851,23,10,7,13,19,1,2,99,1,31,5,1,2,3,32,11,1993,2
5509,26,11,6,0,1,17,2,99,1,30,5,1,2,1,32,1,1991,3
39,2,1,7,2,4,9,2,99,1,38,6,1,1,3,32,4,1998,1
780,18,2,5,14,16,13,2,99,2,35,6,1,2,5,32,3,9999,1
1298,18,3,5,18,5,1,2,99,1,37,6,1,2,1,32,6,2000,1
1650,11,4,1,19,1,13,2,99,2,36,6,1,2,3,32,99,2007,1
2519,29,5,7,20,12,22,2,99,1,36,6,1,1,1,32,4,9999,1
2654,5,6,7,22,1,1,1,12,1,35,6,1,2,1,32,1,9999,1
3027,28,6,2,17,6,11,2,99,1,38,6,1,1,3,32,5,9999,1
3390,23,7,6,18,6,2,2,99,1,38,6,1,2,2,32,4,9999,1
3841,21,8,7,1,2,8,2,99,1,36,6,1,2,1,32,14,9999,2
5189,12,11,6,18,4,9,2,99,1,39,6,1,2,1,32,5,9999,1
5584,29,11,2,23,1,1,1,7,1,39,6,1,2,1,32,5,9999,1
5648,4,12,7,1,5,1,2,99,1,39,6,1,2,1,32,14,1999,1
5772,14,12,3,20,5,6,2,99,1,37,6,1,2,99,32,99,1987,1
5774,14,12,3,20,5,13,2,99,1,37,6,1,2,99,32,99,1987,1
781,18,2,5,14,16,13,2,99,1,43,7,1,2,5,32,3,9999,1
783,18,2,5,14,16,13,2,99,2,44,7,1,2,5,32,3,9999,1
792,18,2,5,14,16,13,2,99,1,40,7,1,2,5,32,3,9999,1
891,25,2,5,2,18,1,2,99,1,41,7,1,1,3,32,4,9999,2
1652,11,4,1,19,1,13,2,99,1,40,7,1,2,3,32,99,2007,1
1730,17,4,7,14,1,14,2,99,1,41,7,1,1,3,32,5,9999,2
1732,17,4,7,14,1,14,2,99,1,43,7,1,2,3,32,5,9999,2
2737,10,6,5,15,1,8,1,4,2,43,7,1,2,1,32,4,9999,1
3030,28,6,2,17,6,11,2,99,2,43,7,1,2,3,32,5,9999,1
3283,19,7,2,9,1,1,1,13,1,41,7,1,2,1,32,4,2008,1
3360,22,7,5,20,10,1,2,99,1,43,7,1,2,9,32,2,9999,1
3364,22,7,5,20,10,1,2,99,1,40,7,1,2,9,32,2,9999,1
4815,20,10,4,21,5,2,2,99,1,40,7,1,2,2,32,4,9999,1
28,1,1,6,20,18,4,2,99,1,45,8,1,2,3,32,4,9999,1
29,1,1,6,20,18,4,2,99,1,45,8,1,2,3,32,4,9999,1
480,30,1,7,15,1,5,2,99,1,49,8,1,2,3,32,2,1988,4
638,9,2,3,17,10,2,2,99,1,47,8,1,2,1,32,4,9999,4
782,18,2,5,14,16,13,2,99,1,48,8,1,2,5,32,3,9999,1
786,18,2,5,14,16,13,2,99,2,46,8,1,2,5,32,3,9999,1
796,18,2,5,14,16,13,2,99,2,49,8,1,2,5,32,3,9999,1
1083,8,3,2,2,9,1,2,99,1,45,8,1,2,1,32,1,9999,1
1084,8,3,2,2,9,1,2,99,1,45,8,1,2,1,32,1,9999,1
1731,17,4,7,14,1,14,2,99,1,47,8,1,2,3,32,5,9999,2
2733,10,6,5,20,1,1,1,18,1,49,8,1,2,1,32,3,9999,1
3356,22,7,5,20,10,1,2,99,1,47,8,1,2,9,32,2,9999,1
3370,22,7,5,20,10,1,2,99,1,45,8,1,2,9,32,2,9999,1
3690,9,8,2,11,9,20,1,99,1,45,8,1,2,3,32,5,2010,1
3893,27,8,6,8,9,1,1,2,2,46,8,1,1,2,32,2,9999,2
4748,17,10,1,21,6,1,2,99,2,47,8,1,2,1,32,11,2002,1
5903,21,12,3,19,7,4,2,99,1,49,8,1,2,3,32,3,9999,1
481,30,1,7,15,1,5,2,99,2,50,9,1,2,3,32,2,1988,4
660,10,2,4,11,2,7,2,99,2,56,9,1,2,3,32,9,1990,1
661,10,2,4,11,2,7,2,99,2,61,9,1,2,3,32,9,1990,1
784,18,2,5,14,16,13,2,99,2,54,9,1,2,5,32,3,9999,1
885,25,2,5,12,21,3,2,99,1,53,9,1,1,3,32,3,9999,2
1190,13,3,7,18,1,1,1,1,2,65,9,1,2,1,32,6,2006,1
1191,13,3,7,18,1,1,1,1,1,66,9,1,2,1,32,6,2006,1
1673,13,4,3,10,6,1,2,99,1,50,9,1,2,3,32,4,1986,4
1849,22,4,5,20,1,12,1,3,2,91,9,1,1,3,32,2,9999,1
2169,11,5,3,17,1,1,1,13,1,68,9,1,2,3,32,4,2005,1
2297,19,5,4,11,20,11,2,99,2,56,9,1,2,3,32,6,1993,3
2298,19,5,4,11,20,11,2,99,1,62,9,1,2,3,32,6,1993,3
2299,19,5,4,11,20,11,2,99,1,55,9,1,1,3,32,6,1993,3
2303,19,5,4,15,11,9,2,99,2,72,9,1,2,3,32,4,2006,1
2605,1,6,3,15,16,1,2,99,2,72,9,1,2,1,32,3,2001,4
2607,1,6,3,15,16,1,2,99,2,60,9,1,2,1,32,3,2001,4
3028,28,6,2,17,6,11,2,99,1,56,9,1,2,3,32,5,9999,1
3031,28,6,2,17,6,11,2,99,2,52,9,1,2,3,32,5,9999,1
3261,16,7,6,15,22,1,2,99,1,50,9,1,2,1,32,4,1990,1
3353,22,7,5,20,10,1,2,99,1,63,9,1,1,9,32,2,9999,1
3355,22,7,5,20,10,1,2,99,1,55,9,1,2,9,32,2,9999,1
3357,22,7,5,20,10,1,2,99,1,56,9,1,2,9,32,2,9999,1
3358,22,7,5,20,10,1,2,99,1,63,9,1,2,9,32,2,9999,1
3583,3,8,3,17,22,1,2,99,1,73,9,1,1,1,32,4,9999,1
4146,11,9,7,2,5,11,2,99,1,53,9,1,2,5,32,2,1992,1
5816,17,12,6,13,3,1,2,99,1,82,10,1,2,3,32,11,2006,1
616,6,2,7,19,1,1,1,13,1,999,11,1,2,1,32,4,9999,2
788,18,2,5,14,16,13,2,99,1,999,11,1,2,5,32,3,9999,1
789,18,2,5,14,16,13,2,99,2,999,11,1,2,5,32,3,9999,1
793,18,2,5,14,16,13,2,99,1,999,11,1,2,5,32,3,9999,1
5776,14,12,3,20,5,13,2,99,1,999,11,1,2,99,32,99,1987,1
5902,21,12,3,12,12,9,2,99,1,999,11,1,2,1,32,99,9999,2
6025,30,12,5,4,5,9,2,99,1,999,11,1,2,1,32,2,1993,1
700,11,2,5,12,4,9,2,99,2,11,1,2,2,7,33,6,9999,3
702,11,2,5,12,4,9,2,99,1,2,1,2,2,7,33,6,9999,3
1435,30,3,3,6,1,16,2,99,1,12,1,2,2,7,33,1,9999,3
1443,30,3,3,6,1,16,2,99,1,12,1,2,2,7,33,1,9999,3
1455,30,3,3,6,1,16,2,99,2,14,1,2,2,7,33,1,9999,3
1602,9,4,6,11,9,9,2,99,1,8,1,2,1,5,33,2,9999,4
1622,9,4,6,11,9,9,2,99,2,14,1,2,2,5,33,2,9999,4
1624,9,4,6,11,9,9,2,99,2,7,1,2,2,5,33,2,9999,4
1625,9,4,6,11,9,9,2,99,2,5,1,2,2,5,33,2,9999,4
1626,9,4,6,11,9,9,2,99,2,2,1,2,2,5,33,2,9999,4
1627,9,4,6,11,9,9,2,99,2,11,1,2,2,5,33,2,9999,4
1628,9,4,6,11,9,9,2,99,2,8,1,2,2,5,33,2,9999,4
1629,9,4,6,11,9,9,2,99,2,1,1,2,2,5,33,2,9999,4
1632,9,4,6,11,9,9,2,99,2,14,1,2,2,5,33,2,9999,4
1633,9,4,6,11,9,9,2,99,1,13,1,2,2,5,33,2,9999,4
1634,9,4,6,11,9,9,2,99,1,8,1,2,2,5,33,2,9999,4
1635,9,4,6,11,9,9,2,99,2,5,1,2,2,5,33,2,9999,4
1636,9,4,6,11,9,9,2,99,2,13,1,2,2,5,33,2,9999,4
1637,9,4,6,11,9,9,2,99,2,1,1,2,2,5,33,2,9999,4
1638,9,4,6,11,9,9,2,99,2,9,1,2,2,5,33,2,9999,4
1639,9,4,6,11,9,9,2,99,2,6,1,2,2,5,33,2,9999,4
2829,16,6,4,5,1,5,2,99,2,7,1,2,2,7,33,8,9999,4
2841,16,6,4,13,1,1,2,17,1,7,1,2,2,7,33,7,9999,1
2851,16,6,4,13,1,1,2,17,2,5,1,2,2,7,33,7,9999,1
2853,16,6,4,13,1,1,2,17,1,12,1,2,2,7,33,7,9999,1
3083,3,7,7,7,12,10,2,99,2,13,1,2,2,7,33,11,9999,4
3085,3,7,7,7,12,10,2,99,2,4,1,2,2,7,33,11,9999,4
3090,3,7,7,7,12,10,2,99,1,5,1,2,2,7,33,11,9999,4
3106,3,7,7,7,12,10,2,99,2,5,1,2,2,7,33,11,9999,4
3110,3,7,7,7,12,10,2,99,1,4,1,2,2,7,33,11,9999,4
3988,2,9,5,6,9,19,2,99,2,14,1,2,2,5,33,3,9999,4
698,11,2,5,12,4,9,2,99,1,19,2,1,2,7,33,6,9999,3
701,11,2,5,12,4,9,2,99,2,17,2,2,2,7,33,6,9999,3
1431,30,3,3,6,1,16,2,99,1,16,2,2,2,7,33,1,9999,3
1438,30,3,3,6,1,16,2,99,1,16,2,1,2,7,33,1,9999,3
1441,30,3,3,6,1,16,2,99,2,16,2,2,2,7,33,1,9999,3
1444,30,3,3,6,1,16,2,99,1,17,2,2,2,7,33,1,9999,3
1445,30,3,3,6,1,16,2,99,1,17,2,2,2,7,33,1,9999,3
1453,30,3,3,6,1,16,2,99,1,16,2,2,2,7,33,1,9999,3
1457,30,3,3,6,1,16,2,99,1,16,2,2,2,7,33,1,9999,3
1605,9,4,6,11,9,9,2,99,2,18,2,1,2,5,33,2,9999,4
