,areag_ocu,causa_acc,color_vehi,depto_ocu,dia_ocu,dia_sem_ocu,edad_fall_les,edad_m1,fall_les,g_edad,hora_ocu,mes_ocu,modelo_vehi,num_hecho,sexo_fall_les,tipo_vehi,year,zona_ocu
793,1,2,-1,1,26,5,57,9,1,10,8,3,-1,-1,2,7,2010,6
794,1,2,-1,1,26,5,58,9,1,10,8,3,-1,-1,2,7,2010,6
795,1,2,-1,1,2,5,55,9,1,10,2,4,-1,-1,2,12,2010,5
796,1,4,-1,1,21,1,45,9,1,8,18,6,-1,-1,1,4,2010,11
797,1,1,-1,1,10,1,62,9,1,10,6,5,-1,-1,2,1,2010,12
798,1,1,-1,1,8,4,69,9,1,10,15,4,-1,-1,1,1,2010,15
799,1,1,-1,1,7,2,65,9,1,10,11,12,-1,-1,2,2,2010,1
800,1,1,-1,1,12,1,64,9,1,10,22,4,-1,-1,2,2,2010,3
801,1,1,-1,1,6,6,64,9,1,10,13,3,-1,-1,2,3,2010,1
802,1,1,-1,1,27,7,66,9,1,10,14,6,-1,-1,1,4,2010,11
803,1,2,-1,1,23,2,62,9,2,10,19,3,-1,-1,1,1,2010,15
804,1,2,-1,1,11,5,60,9,1,10,6,6,-1,-1,1,5,2010,18
805,1,2,-1,1,26,5,68,9,1,10,8,3,-1,-1,2,7,2010,6
806,1,1,-1,1,16,7,70,9,2,10,16,5,-1,-1,2,1,2010,7
807,1,1,-1,1,8,2,72,9,1,10,6,6,-1,-1,1,2,2010,12
808,1,1,-1,1,12,2,79,9,1,10,11,1,-1,-1,1,4,2010,10
809,1,2,-1,1,23,2,72,9,1,10,0,3,-1,-1,1,10,2010,18
810,1,1,-1,2,18,6,999,9,2,11,19,9,-1,-1,1,2,2010,99
811,1,1,-1,2,9,4,999,9,1,11,19,9,-1,-1,1,4,2010,99
812,2,3,-1,2,6,3,999,9,1,11,21,10,-1,-1,1,4,2010,99
813,2,1,-1,2,12,1,1,9,1,1,16,7,-1,-1,1,3,2010,99
814,2,1,-1,2,12,1,3,9,1,1,16,7,-1,-1,1,3,2010,99
815,2,4,-1,2,20,6,4,9,1,1,15,3,-1,-1,1,2,2010,99
816,2,1,-1,2,28,7,6,9,1,1,20,3,-1,-1,1,1,2010,99
817,2,1,-1,2,28,7,9,9,1,1,20,3,-1,-1,1,1,2010,99
818,2,1,-1,2,28,7,14,9,1,1,20,3,-1,-1,1,1,2010,99
819,2,1,-1,2,28,7,14,9,1,1,20,3,-1,-1,1,1,2010,99
820,2,1,-1,2,19,4,6,9,1,1,18,8,-1,-1,1,4,2010,99
821,2,3,-1,2,31,7,8,9,1,1,15,1,-1,-1,1,5,2010,99
822,2,3,-1,2,31,7,11,9,1,1,15,1,-1,-1,1,5,2010,99
823,2,1,-1,2,4,7,26,9,1,4,3,7,-1,-1,1,1,2010,99
824,2,1,-1,2,28,7,17,9,1,2,20,3,-1,-1,1,1,2010,99
825,2,1,-1,2,8,7,18,9,2,2,9,8,-1,-1,2,1,2010,99
826,2,1,-1,2,28,7,19,9,1,2,20,3,-1,-1,1,1,2010,99
827,1,1,-1,2,9,4,26,9,1,4,19,9,-1,-1,1,1,2010,99
828,2,1,-1,2,10,1,17,9,1,2,15,5,-1,-1,1,4,2010,99
829,2,1,-1,2,27,6,18,9,1,2,21,3,-1,-1,1,4,2010,99
830,2,1,-1,2,19,4,20,9,1,3,18,8,-1,-1,1,4,2010,99
831,2,1,-1,2,24,6,27,9,2,4,16,4,-1,-1,1,5,2010,99
832,2,2,-1,2,31,6,18,9,2,2,18,7,-1,-1,1,4,2010,99
833,2,2,-1,2,31,6,23,9,1,3,18,7,-1,-1,2,4,2010,99
834,2,2,-1,2,7,1,26,9,1,4,1,6,-1,-1,1,9,2010,99
835,2,3,-1,2,31,7,16,9,1,2,15,1,-1,-1,1,5,2010,99
836,2,3,-1,2,31,7,17,9,1,2,15,1,-1,-1,1,5,2010,99
837,2,3,-1,2,31,7,20,9,1,3,15,1,-1,-1,1,5,2010,99
838,2,3,-1,2,31,7,20,9,1,3,15,1,-1,-1,1,5,2010,99
839,2,3,-1,2,31,7,20,9,1,3,15,1,-1,-1,1,5,2010,99
840,2,3,-1,2,31,7,21,9,1,3,15,1,-1,-1,1,5,2010,99
841,2,3,-1,2,31,7,22,9,1,3,15,1,-1,-1,1,5,2010,99
842,2,3,-1,2,31,7,22,9,1,3,15,1,-1,-1,1,5,2010,99
843,2,3,-1,2,31,7,23,9,1,3,15,1,-1,-1,1,5,2010,99
844,2,3,-1,2,31,7,23,9,1,3,15,1,-1,-1,1,5,2010,99
845,2,3,-1,2,31,7,24,9,1,3,15,1,-1,-1,1,5,2010,99
846,2,3,-1,2,31,7,24,9,1,3,15,1,-1,-1,1,5,2010,99
847,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
848,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
849,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
850,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
851,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
852,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
853,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
854,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
855,2,3,-1,2,31,7,25,9,2,4,15,1,-1,-1,1,5,2010,99
856,2,3,-1,2,31,7,25,9,1,4,15,1,-1,-1,1,5,2010,99
857,2,3,-1,2,31,7,27,9,1,4,15,1,-1,-1,1,5,2010,99
858,2,3,-1,2,31,7,27,9,1,4,15,1,-1,-1,1,5,2010,99
859,2,3,-1,2,31,7,28,9,1,4,15,1,-1,-1,1,5,2010,99
860,2,4,-1,2,20,6,29,9,1,4,15,3,-1,-1,2,2,2010,99
861,2,1,-1,2,5,3,39,9,1,6,10,5,-1,-1,1,1,2010,99
862,2,1,-1,2,4,4,41,9,1,7,0,3,-1,-1,1,1,2010,99
863,2,1,-1,2,28,7,43,9,1,7,20,3,-1,-1,1,1,2010,99
864,1,1,-1,2,18,6,38,9,2,6,19,9,-1,-1,1,2,2010,99
865,2,1,-1,2,14,4,35,9,1,6,15,10,-1,-1,1,3,2010,99
866,2,1,-1,2,14,4,38,9,1,6,15,10,-1,-1,1,3,2010,99
867,2,1,-1,2,14,4,40,9,1,7,15,10,-1,-1,1,3,2010,99
868,2,1,-1,2,12,1,30,9,1,5,16,7,-1,-1,2,3,2010,99
869,2,1,-1,2,12,1,34,9,1,5,16,7,-1,-1,1,3,2010,99
870,2,1,-1,2,27,6,37,9,2,6,21,3,-1,-1,1,4,2010,99
871,2,1,-1,2,19,4,44,9,1,7,18,8,-1,-1,2,4,2010,99
872,2,2,-1,2,7,1,30,9,2,5,1,6,-1,-1,1,9,2010,99
873,2,3,-1,2,31,7,34,9,1,5,15,1,-1,-1,1,5,2010,99
874,2,3,-1,2,31,7,35,9,1,6,15,1,-1,-1,1,5,2010,99
875,2,3,-1,2,31,7,35,9,1,6,15,1,-1,-1,1,5,2010,99
876,2,3,-1,2,31,7,36,9,2,6,15,1,-1,-1,1,5,2010,99
877,2,3,-1,2,31,7,38,9,2,6,15,1,-1,-1,1,5,2010,99
878,2,3,-1,2,31,7,40,9,2,7,15,1,-1,-1,1,5,2010,99
879,2,3,-1,2,31,7,41,9,1,7,15,1,-1,-1,1,5,2010,99
880,2,3,-1,2,31,7,46,9,1,8,15,1,-1,-1,1,5,2010,99
881,2,3,-1,2,31,7,50,9,1,9,15,1,-1,-1,1,5,2010,99
882,2,3,-1,2,31,7,50,9,1,9,15,1,-1,-1,1,5,2010,99
883,2,3,-1,2,31,7,52,9,2,9,15,1,-1,-1,1,5,2010,99
884,2,3,-1,2,31,7,53,9,1,9,15,1,-1,-1,1,5,2010,99
885,2,3,-1,2,31,7,54,9,1,9,15,1,-1,-1,1,5,2010,99
886,2,3,-1,2,31,7,55,9,1,10,15,1,-1,-1,1,5,2010,99
887,2,3,-1,2,11,6,45,9,2,8,21,12,-1,-1,1,99,2010,99
888,2,4,-1,2,17,4,45,9,2,8,2,6,-1,-1,1,6,2010,99
889,2,2,-1,3,18,1,999,9,1,11,18,10,-1,-1,1,1,2010,99
890,2,2,-1,3,18,1,999,9,1,11,18,10,-1,-1,1,1,2010,99
891,1,1,-1,3,13,6,4,9,1,1,19,2,-1,-1,1,4,2010,99
892,1,1,-1,3,1,7,9,9,1,1,19,8,-1,-1,2,2,2010,99
893,1,1,-1,3,1,7,11,9,1,1,19,8,-1,-1,2,2,2010,99
894,1,1,-1,3,13,6,11,9,1,1,19,2,-1,-1,1,4,2010,99
895,2,1,-1,3,13,6,5,9,1,1,14,2,-1,-1,2,9,2010,99
896,2,1,-1,3,13,6,8,9,1,1,14,2,-1,-1,2,9,2010,99
897,2,1,-1,3,1,3,25,9,1,4,7,9,-1,-1,1,1,2010,99
898,2,1,-1,3,27,6,18,9,1,2,5,11,-1,-1,2,2,2010,99
899,2,1,-1,3,27,6,18,9,1,2,5,11,-1,-1,1,2,2010,99
900,1,1,-1,3,1,7,17,9,1,2,19,8,-1,-1,2,2,2010,99
901,2,1,-1,3,26,5,25,9,1,4,18,3,-1,-1,1,2,2010,99
902,2,1,-1,3,26,5,27,9,1,4,18,3,-1,-1,1,2,2010,99
903,2,1,-1,3,3,6,21,9,1,3,21,4,-1,-1,2,3,2010,99
904,2,1,-1,3,24,7,19,9,2,2,10,10,-1,-1,1,4,2010,99
905,2,1,-1,3,25,5,28,9,1,4,13,6,-1,-1,1,4,2010,99
906,2,1,-1,3,20,6,17,9,1,2,17,2,-1,-1,1,9,2010,99
907,2,2,-1,3,22,6,18,9,1,2,2,5,-1,-1,2,1,2010,99
908,2,1,-1,3,3,6,35,9,1,6,21,4,-1,-1,1,3,2010,99
909,1,1,-1,3,13,6,32,9,1,5,19,2,-1,-1,2,4,2010,99
910,2,1,-1,3,20,6,38,9,1,6,17,2,-1,-1,2,9,2010,99
911,2,1,-1,3,25,5,30,9,1,5,13,6,-1,-1,2,14,2010,99
912,2,1,-1,3,25,5,31,9,1,5,13,6,-1,-1,1,14,2010,99
913,1,2,-1,3,30,5,30,9,1,5,19,7,-1,-1,1,8,2010,99
914,2,1,-1,3,1,3,52,9,1,9,7,9,-1,-1,1,1,2010,99
915,2,1,-1,3,3,6,52,9,1,9,21,4,-1,-1,1,3,2010,99
916,2,1,-1,3,3,6,58,9,1,10,21,4,-1,-1,2,3,2010,99
917,2,1,-1,3,13,6,55,9,1,10,14,2,-1,-1,2,9,2010,99
918,2,4,-1,3,25,1,45,9,1,8,2,10,-1,-1,1,5,2010,99
919,2,4,-1,3,25,1,48,9,2,8,2,10,-1,-1,1,5,2010,99
920,2,1,-1,3,26,5,63,9,1,10,18,3,-1,-1,2,2,2010,99
921,2,1,-1,3,1,2,70,9,1,10,7,6,-1,-1,1,3,2010,99
922,2,3,-1,4,19,2,2,9,1,1,15,1,-1,-1,2,7,2010,99
923,2,1,-1,4,11,6,5,9,1,1,20,12,-1,-1,1,1,2010,99
924,2,1,-1,4,11,6,12,9,1,1,19,12,-1,-1,1,9,2010,99
925,2,1,-1,4,11,6,14,9,1,1,19,12,-1,-1,2,9,2010,99
926,2,1,-1,4,11,6,14,9,1,1,19,12,-1,-1,2,9,2010,99
927,2,3,-1,4,19,2,8,9,1,1,15,1,-1,-1,1,7,2010,99
928,2,1,-1,4,11,6,16,9,1,2,20,12,-1,-1,2,1,2010,99
929,2,1,-1,4,16,5,20,9,1,3,18,4,-1,-1,2,1,2010,99
930,2,1,-1,4,11,6,20,9,1,3,20,12,-1,-1,2,1,2010,99
931,2,1,-1,4,23,2,27,9,1,4,23,2,-1,-1,1,1,2010,99
932,2,1,-1,4,30,5,17,9,1,2,6,4,-1,-1,1,4,2010,99
933,1,1,-1,4,4,6,19,9,1,2,20,12,-1,-1,2,4,2010,99
934,2,1,-1,4,22,4,19,9,1,2,21,4,-1,-1,1,4,2010,99
935,2,1,-1,4,22,4,20,9,1,3,21,4,-1,-1,1,4,2010,99
936,2,1,-1,4,30,5,21,9,1,3,6,4,-1,-1,1,4,2010,99
937,2,1,-1,4,15,1,22,9,1,3,21,3,-1,-1,1,4,2010,99
938,2,1,-1,4,15,1,23,9,1,3,21,3,-1,-1,1,4,2010,99
939,2,1,-1,4,11,6,15,9,1,2,19,12,-1,-1,2,9,2010,99
940,2,1,-1,4,23,7,20,9,1,3,10,5,-1,-1,2,12,2010,99
941,2,1,-1,4,23,7,21,9,2,3,10,5,-1,-1,1,12,2010,99
942,2,1,-1,4,22,6,21,9,1,3,9,5,-1,-1,1,14,2010,99
943,2,2,-1,4,31,7,21,9,2,3,1,1,-1,-1,1,3,2010,99
944,2,3,-1,4,7,2,23,9,1,3,17,12,-1,-1,2,3,2010,99
945,2,3,-1,4,7,2,27,9,1,4,17,12,-1,-1,1,3,2010,99
946,2,3,-1,4,19,2,16,9,1,2,15,1,-1,-1,2,7,2010,99
947,2,3,-1,4,19,2,16,9,1,2,15,1,-1,-1,1,7,2010,99
948,2,3,-1,4,19,2,17,9,1,2,15,1,-1,-1,1,7,2010,99
949,2,3,-1,4,19,2,19,9,1,2,15,1,-1,-1,2,7,2010,99
950,2,3,-1,4,19,2,19,9,1,2,15,1,-1,-1,2,7,2010,99
951,2,3,-1,4,19,2,19,9,1,2,15,1,-1,-1,1,7,2010,99
952,2,3,-1,4,19,2,20,9,1,3,15,1,-1,-1,2,7,2010,99
953,2,3,-1,4,19,2,20,9,1,3,15,1,-1,-1,2,7,2010,99
954,2,3,-1,4,19,2,24,9,1,3,15,1,-1,-1,2,7,2010,99
955,2,3,-1,4,19,2,25,9,1,4,15,1,-1,-1,1,7,2010,99
956,2,3,-1,4,19,2,25,9,1,4,15,1,-1,-1,1,7,2010,99
957,2,3,-1,4,19,2,26,9,1,4,15,1,-1,-1,1,7,2010,99
958,2,3,-1,4,19,2,26,9,1,4,15,1,-1,-1,2,7,2010,99
959,2,3,-1,4,19,2,28,9,1,4,15,1,-1,-1,1,7,2010,99
960,2,3,-1,4,19,2,29,9,1,4,15,1,-1,-1,1,7,2010,99
961,2,3,-1,4,19,2,29,9,1,4,15,1,-1,-1,2,7,2010,99
962,2,3,-1,4,19,2,29,9,1,4,15,1,-1,-1,2,7,2010,99
963,2,4,-1,4,18,6,18,9,1,2,2,9,-1,-1,1,3,2010,99
964,2,1,-1,4,11,6,30,9,1,5,20,12,-1,-1,2,1,2010,99
965,2,1,-1,4,11,6,41,9,1,7,20,12,-1,-1,2,1,2010,99
966,2,1,-1,4,11,6,30,9,1,5,19,12,-1,-1,2,9,2010,99
967,2,1,-1,4,11,6,36,9,1,6,19,12,-1,-1,2,9,2010,99
968,2,1,-1,4,11,6,44,9,1,7,19,12,-1,-1,2,9,2010,99
969,2,2,-1,4,12,2,34,9,1,5,3,10,-1,-1,1,1,2010,99
970,2,3,-1,4,19,2,30,9,1,5,15,1,-1,-1,1,7,2010,99
971,2,3,-1,4,19,2,30,9,1,5,15,1,-1,-1,2,7,2010,99
972,2,3,-1,4,19,2,32,9,1,5,15,1,-1,-1,2,7,2010,99
973,2,3,-1,4,19,2,42,9,1,7,15,1,-1,-1,1,7,2010,99
974,2,3,-1,4,19,2,43,9,1,7,15,1,-1,-1,2,7,2010,99
975,2,4,-1,4,16,7,36,9,1,6,1,5,-1,-1,1,4,2010,99
976,2,4,-1,4,18,6,40,9,2,7,2,9,-1,-1,1,3,2010,99
977,2,1,-1,4,3,2,47,9,1,8,17,8,-1,-1,2,2,2010,99
978,2,3,-1,4,15,7,47,9,1,8,13,8,-1,-1,2,3,2010,99
979,2,3,-1,4,19,2,45,9,1,8,15,1,-1,-1,2,7,2010,99
980,2,1,-1,4,8,5,65,9,1,10,20,10,-1,-1,1,1,2010,99
981,2,1,-1,4,31,2,65,9,1,10,12,8,-1,-1,1,2,2010,99
982,2,1,-1,4,31,2,66,9,1,10,12,8,-1,-1,1,2,2010,99
983,2,1,-1,4,11,6,62,9,1,10,19,12,-1,-1,2,9,2010,99
984,2,3,-1,4,19,2,63,9,1,10,15,1,-1,-1,1,7,2010,99
985,2,3,-1,4,19,2,70,9,1,10,15,1,-1,-1,1,7,2010,99
986,2,13,-1,4,16,3,75,9,2,10,12,6,-1,-1,1,5,2010,99
987,2,1,-1,5,25,7,999,9,1,11,22,7,-1,-1,1,1,2010,99
988,2,1,-1,5,25,7,999,9,1,11,22,7,-1,-1,1,2,2010,99
989,2,1,-1,5,11,1,999,9,2,11,8,10,-1,-1,1,3,2010,99
990,2,1,-1,5,11,1,999,9,2,11,8,10,-1,-1,1,3,2010,99
991,2,1,-1,5,9,5,999,9,1,11,12,4,-1,-1,1,3,2010,99
992,1,1,-1,5,17,3,999,9,1,11,12,3,-1,-1,1,4,2010,1
993,1,1,-1,5,17,5,999,9,1,11,23,9,-1,-1,1,6,2010,99
994,2,1,-1,5,15,4,999,9,2,11,16,4,-1,-1,1,12,2010,99
995,2,2,-1,5,21,7,999,9,1,11,3,11,-1,-1,1,1,2010,99
996,2,2,-1,5,21,7,999,9,1,11,3,11,-1,-1,1,1,2010,99
997,2,2,-1,5,21,7,999,9,1,11,3,11,-1,-1,1,1,2010,99
998,2,2,-1,5,21,7,999,9,1,11,3,11,-1,-1,1,1,2010,99
999,2,2,-1,5,21,7,999,9,1,11,3,11,-1,-1,1,1,2010,99
1000,2,2,-1,5,15,1,999,9,2,11,6,11,-1,-1,1,4,2010,99
1001,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,1,5,2010,99
1002,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,2,5,2010,99
1003,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,2,5,2010,99
1004,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,1,5,2010,99
1005,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,2,5,2010,99
1006,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,2,5,2010,99
1007,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,2,5,2010,99
1008,2,3,-1,5,22,1,999,9,1,11,6,11,-1,-1,1,5,2010,99
1009,2,1,-1,5,29,1,4,9,1,1,19,11,-1,-1,2,4,2010,99
1010,2,1,-1,5,21,3,2,9,1,1,5,7,-1,-1,1,7,2010,99
1011,2,3,-1,5,21,4,1,9,1,1,6,1,-1,-1,1,7,2010,99
1012,2,1,-1,5,19,1,6,9,1,1,20,4,-1,-1,1,1,2010,99
1013,2,1,-1,5,27,6,8,9,1,1,11,11,-1,-1,2,2,2010,99
1014,2,1,-1,5,19,7,14,9,1,1,15,12,-1,-1,2,2,2010,99
1015,1,1,-1,5,4,1,14,9,1,1,23,10,-1,-1,2,3,2010,99
1016,2,1,-1,5,19,1,9,9,1,1,12,7,-1,-1,1,3,2010,99
1017,2,1,-1,5,15,1,12,9,2,1,7,11,-1,-1,1,3,2010,99
1018,1,1,-1,5,6,2,13,9,1,1,12,7,-1,-1,1,4,2010,1
1019,2,1,-1,5,15,1,7,9,1,1,15,11,-1,-1,2,4,2010,99
1020,2,1,-1,5,13,2,8,9,1,1,16,4,-1,-1,1,6,2010,99
1021,2,1,-1,5,24,6,8,9,1,1,23,7,-1,-1,1,11,2010,99
1022,2,1,-1,5,24,6,14,9,1,1,23,7,-1,-1,1,11,2010,99
1023,2,2,-1,5,31,7,5,9,1,1,16,10,-1,-1,1,2,2010,99
1024,2,2,-1,5,31,7,8,9,1,1,16,10,-1,-1,1,2,2010,99
1025,2,2,-1,5,10,5,10,9,1,1,11,12,-1,-1,1,2,2010,99
1026,2,2,-1,5,10,5,10,9,1,1,11,12,-1,-1,2,2,2010,99
1027,2,2,-1,5,31,7,13,9,1,1,16,10,-1,-1,2,2,2010,99
1028,2,2,-1,5,31,7,13,9,1,1,16,10,-1,-1,1,2,2010,99
1029,2,2,-1,5,10,5,14,9,2,1,11,12,-1,-1,2,2,2010,99
1030,2,4,-1,5,3,3,9,9,1,1,15,11,-1,-1,1,1,2010,99
1031,2,4,-1,5,3,3,10,9,1,1,15,11,-1,-1,2,1,2010,99
1032,2,1,-1,5,1,5,23,9,1,3,18,1,-1,-1,1,1,2010,99
1033,2,1,-1,5,1,5,28,9,1,4,18,1,-1,-1,1,1,2010,99
1034,2,1,-1,5,6,6,21,9,1,3,21,2,-1,-1,1,1,2010,99
1035,2,1,-1,5,10,6,21,9,1,3,23,4,-1,-1,2,1,2010,99
1036,2,1,-1,5,10,6,22,9,1,3,23,4,-1,-1,1,1,2010,99
1037,2,1,-1,5,20,3,24,9,1,3,15,10,-1,-1,1,1,2010,99
1038,2,1,-1,5,19,1,24,9,1,3,20,4,-1,-1,1,1,2010,99
1039,2,1,-1,5,9,2,24,9,1,3,21,2,-1,-1,1,1,2010,99
1040,2,1,-1,5,16,5,25,9,2,4,19,4,-1,-1,1,1,2010,99
1041,2,1,-1,5,10,6,25,9,1,4,23,4,-1,-1,2,1,2010,99
1042,2,1,-1,5,25,7,26,9,1,4,22,7,-1,-1,1,1,2010,99
1043,2,1,-1,5,27,6,17,9,2,2,11,11,-1,-1,1,2,2010,99
1044,2,1,-1,5,19,7,21,9,1,3,15,12,-1,-1,2,2,2010,99
1045,2,1,-1,5,19,1,24,9,1,3,12,7,-1,-1,1,2,2010,99
1046,2,1,-1,5,19,5,28,9,1,4,19,3,-1,-1,1,2,2010,99
1047,2,1,-1,5,21,4,23,9,1,3,7,10,-1,-1,1,3,2010,99
1048,2,1,-1,5,21,4,25,9,1,4,7,10,-1,-1,1,3,2010,99
1049,2,1,-1,5,21,4,28,9,1,4,7,10,-1,-1,1,3,2010,99
1050,1,1,-1,5,4,1,21,9,1,3,23,10,-1,-1,2,3,2010,99
1051,2,1,-1,5,16,5,20,9,1,3,19,4,-1,-1,1,3,2010,99
1052,2,1,-1,5,1,3,22,9,1,3,11,12,-1,-1,1,3,2010,99
1053,2,1,-1,5,16,5,25,9,1,4,19,4,-1,-1,1,3,2010,99
1054,2,1,-1,5,28,7,27,9,1,4,18,11,-1,-1,1,3,2010,99
1055,2,1,-1,5,24,6,27,9,2,4,23,7,-1,-1,2,3,2010,99
1056,1,1,-1,5,6,2,16,9,1,2,12,7,-1,-1,1,4,2010,1
1057,1,1,-1,5,10,5,17,9,1,2,14,12,-1,-1,1,4,2010,1
1058,1,1,-1,5,10,5,21,9,1,3,14,12,-1,-1,1,4,2010,1
1059,1,1,-1,5,19,2,22,9,1,3,13,10,-1,-1,1,4,2010,1
1060,1,1,-1,5,17,6,25,9,1,4,18,7,-1,-1,2,4,2010,1
1061,1,1,-1,5,31,5,16,9,1,2,16,12,-1,-1,1,4,2010,99
1062,2,1,-1,5,13,2,17,9,1,2,23,7,-1,-1,1,4,2010,99
1063,2,1,-1,5,24,7,18,9,1,2,10,10,-1,-1,1,4,2010,99
1064,2,1,-1,5,26,6,19,9,1,2,0,6,-1,-1,1,4,2010,99
1065,2,1,-1,5,27,1,19,9,2,2,12,9,-1,-1,1,4,2010,99
1066,2,1,-1,5,29,1,19,9,1,2,19,11,-1,-1,2,4,2010,99
1067,2,1,-1,5,9,5,19,9,1,2,22,7,-1,-1,1,4,2010,99
1068,2,1,-1,5,26,2,20,9,1,3,1,10,-1,-1,1,4,2010,99
1069,2,1,-1,5,2,6,20,9,1,3,11,10,-1,-1,1,4,2010,99
1070,2,1,-1,5,28,7,20,9,1,3,18,11,-1,-1,1,4,2010,99
1071,2,1,-1,5,18,6,20,9,1,3,20,12,-1,-1,1,4,2010,99
1072,2,1,-1,5,20,2,20,9,1,3,21,7,-1,-1,1,4,2010,99
1073,1,1,-1,5,1,1,21,9,1,3,19,11,-1,-1,1,4,2010,99
1074,1,1,-1,5,12,5,21,9,1,3,20,2,-1,-1,2,4,2010,99
1075,2,1,-1,5,19,5,21,9,1,3,7,11,-1,-1,1,4,2010,99
1076,2,1,-1,5,2,4,21,9,1,3,19,12,-1,-1,1,4,2010,99
1077,2,1,-1,5,24,7,23,9,2,3,6,1,-1,-1,1,4,2010,99
1078,2,1,-1,5,13,1,23,9,2,3,8,9,-1,-1,1,4,2010,99
1079,2,1,-1,5,28,7,23,9,1,3,18,11,-1,-1,1,4,2010,99
1080,1,1,-1,5,17,5,25,9,1,4,17,9,-1,-1,1,4,2010,99
1081,2,1,-1,5,26,2,25,9,1,4,1,10,-1,-1,1,4,2010,99
1082,2,1,-1,5,11,3,25,9,2,4,4,8,-1,-1,1,4,2010,99
1083,2,1,-1,5,13,1,25,9,2,4,8,9,-1,-1,1,4,2010,99
1084,2,1,-1,5,15,4,25,9,1,4,16,7,-1,-1,1,4,2010,99
1085,2,1,-1,5,11,6,25,9,1,4,18,9,-1,-1,1,4,2010,99
1086,2,1,-1,5,9,4,26,9,2,4,8,12,-1,-1,1,4,2010,99
1087,2,1,-1,5,21,2,28,9,1,4,17,12,-1,-1,1,4,2010,99
1088,1,1,-1,5,22,1,29,9,1,4,21,3,-1,-1,1,4,2010,99
1089,2,1,-1,5,7,3,20,9,1,3,15,4,-1,-1,1,5,2010,99
1090,2,1,-1,5,20,1,25,9,1,4,6,9,-1,-1,1,5,2010,99
1091,2,1,-1,5,7,3,29,9,1,4,15,4,-1,-1,1,5,2010,99
1092,2,1,-1,5,8,3,25,9,1,4,20,9,-1,-1,1,6,2010,99
1093,2,1,-1,5,24,6,16,9,1,2,23,7,-1,-1,1,11,2010,99
1094,2,2,-1,5,21,7,28,9,2,4,2,11,-1,-1,2,1,2010,99
1095,1,2,-1,5,11,6,26,9,1,4,5,12,-1,-1,2,2,2010,1
1096,2,2,-1,5,10,5,16,9,1,2,11,12,-1,-1,2,2,2010,99
1097,2,2,-1,5,31,7,16,9,1,2,16,10,-1,-1,2,2,2010,99
1098,1,2,-1,5,18,7,27,9,1,4,2,4,-1,-1,2,3,2010,1
1099,2,2,-1,5,27,7,20,9,1,3,5,6,-1,-1,1,4,2010,99
1100,2,2,-1,5,27,7,22,9,1,3,5,6,-1,-1,2,4,2010,99
1101,2,2,-1,5,27,7,26,9,2,4,21,6,-1,-1,1,4,2010,99
1102,2,3,-1,5,1,7,27,9,1,4,14,8,-1,-1,2,1,2010,99
1103,2,3,-1,5,1,7,28,9,2,4,14,8,-1,-1,2,1,2010,99
1104,2,3,-1,5,5,5,15,9,1,2,12,2,-1,-1,1,3,2010,99
1105,2,3,-1,5,11,7,27,9,1,4,18,7,-1,-1,1,3,2010,99
1106,2,3,-1,5,22,1,17,9,1,2,6,11,-1,-1,1,5,2010,99
1107,2,3,-1,5,22,1,20,9,1,3,6,11,-1,-1,2,5,2010,99
1108,2,3,-1,5,21,4,21,9,1,3,6,1,-1,-1,2,7,2010,99
1109,2,3,-1,5,21,4,26,9,1,4,6,1,-1,-1,2,7,2010,99
1110,2,4,-1,5,13,3,19,9,1,2,23,1,-1,-1,1,4,2010,99
1111,2,4,-1,5,13,3,21,9,1,3,23,1,-1,-1,1,4,2010,99
1112,2,4,-1,5,3,3,27,9,1,4,15,11,-1,-1,2,1,2010,99
1113,2,4,-1,5,31,3,23,9,1,3,20,3,-1,-1,1,2,2010,99
1114,2,4,-1,5,24,6,21,9,1,3,2,7,-1,-1,1,4,2010,99
1115,2,1,-1,5,9,2,30,9,1,5,21,2,-1,-1,1,1,2010,99
1116,2,1,-1,5,25,4,31,9,1,5,17,2,-1,-1,1,1,2010,99
1117,2,1,-1,5,6,6,32,9,1,5,21,2,-1,-1,1,1,2010,99
1118,2,1,-1,5,9,2,34,9,1,5,20,3,-1,-1,1,1,2010,99
1119,2,1,-1,5,9,2,34,9,1,5,20,3,-1,-1,2,1,2010,99
