núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,fall_les,int_o_noint,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
1898,2015,4,5,7,15,3,2,17,1705,1,99,2,39,1,6,6,8,2,1,3,44,99,9999,6,1
1899,2015,4,5,7,15,3,2,17,1705,1,99,1,15,2,2,2,4,2,1,3,44,99,9999,6,1
1900,2015,4,5,7,15,3,2,17,1705,1,99,1,22,1,3,3,5,2,1,3,44,99,9999,6,1
1901,2015,4,5,7,15,3,2,17,1705,1,99,2,12,2,1,1,3,2,1,3,44,99,9999,6,1
1902,2015,4,5,7,15,3,2,17,1705,1,99,1,34,1,5,5,7,2,1,3,44,99,9999,6,1
1903,2015,4,5,7,15,3,2,17,1705,1,99,2,24,1,3,3,5,2,1,3,44,99,9999,6,1
1904,2015,4,5,7,15,3,2,17,1705,1,99,2,70,1,13,11,15,2,1,3,44,99,9999,6,1
1905,2015,4,5,7,15,3,2,17,1705,1,99,1,12,2,1,1,3,2,1,3,44,99,9999,6,1
1906,2015,4,5,7,15,3,2,17,1705,1,99,2,26,1,4,4,6,2,1,3,44,99,9999,6,1
1907,2015,4,5,7,15,3,2,17,1705,1,99,2,12,2,1,1,3,2,1,3,44,99,9999,6,1
1908,2015,4,5,7,15,3,2,17,1705,1,99,2,17,2,2,2,4,2,1,3,44,99,9999,6,1
1909,2015,4,5,7,15,3,2,17,1705,1,99,2,35,1,6,6,8,2,1,3,44,99,9999,6,1
1910,2015,4,5,7,15,3,2,17,1705,1,99,2,17,2,2,2,4,2,1,3,44,99,9999,6,1
1911,2015,4,5,7,14,3,2,14,1401,1,3,1,18,1,2,2,4,2,1,4,42,5,2005,4,1
1912,2015,4,5,7,16,3,2,14,1401,2,99,2,42,1,7,7,9,2,1,3,44,7,9999,6,2
1913,2015,4,6,1,13,3,2,1,101,1,18,1,35,1,6,6,8,2,1,4,99,99,9999,6,1
1914,2015,4,6,1,18,4,3,1,101,1,6,1,22,1,3,3,5,2,1,4,21,5,9999,6,1
1915,2015,4,6,1,18,4,3,1,101,1,6,2,30,1,5,5,7,2,1,4,21,5,9999,6,1
1916,2015,4,6,1,20,4,3,1,103,2,99,1,33,1,5,5,7,2,1,4,42,9,9999,6,1
1917,2015,4,6,1,7,2,1,1,115,1,6,1,39,1,6,6,8,2,1,4,21,5,9999,6,1
1918,2015,4,6,1,19,4,3,1,114,2,99,2,24,1,3,3,5,2,1,4,99,99,9999,6,1
1919,2015,4,6,1,2,1,1,1,110,2,99,1,28,1,4,4,6,2,1,4,42,1,9999,6,1
1920,2015,4,6,1,2,1,1,1,110,2,99,1,22,1,3,3,5,2,1,4,42,1,9999,6,1
1921,2015,4,6,1,23,4,3,1,108,1,8,2,22,1,3,3,5,2,1,1,44,99,1993,3,1
1922,2015,4,6,1,23,4,3,1,108,1,8,2,22,1,3,3,5,2,1,1,44,99,1993,3,1
1923,2015,4,6,1,14,3,2,19,1902,2,99,2,31,1,5,5,7,2,1,4,99,99,9999,6,1
1924,2015,4,6,1,20,4,3,5,501,2,99,1,23,1,3,3,5,2,1,4,99,99,9999,6,2
1925,2015,4,6,1,21,4,3,5,505,2,99,1,36,1,6,6,8,2,1,1,21,4,9999,6,1
1926,2015,4,6,1,18,4,3,5,511,2,99,1,35,1,6,6,8,1,2,1,99,99,9999,6,3
1927,2015,4,6,1,18,4,3,6,608,2,99,1,34,1,5,5,7,1,2,5,99,2,9999,6,3
1928,2015,4,6,1,16,3,2,15,1503,2,99,1,49,1,8,8,10,2,1,18,99,99,9999,6,1
1929,2015,4,6,1,12,3,2,17,1709,2,99,1,22,1,3,3,5,2,1,4,99,99,9999,6,3
1930,2015,4,6,1,12,3,2,17,1709,2,99,2,37,1,6,6,8,2,1,4,99,99,9999,6,3
1931,2015,4,6,1,12,3,2,17,1709,2,99,2,0,2,1,1,1,2,1,4,99,99,9999,6,3
1932,2015,4,6,1,19,4,3,14,1401,2,99,1,52,1,9,9,11,2,1,3,44,3,1987,2,3
1933,2015,4,6,1,19,4,3,14,1401,2,99,2,40,1,7,7,9,2,1,3,44,3,1987,2,3
1934,2015,4,6,1,19,4,3,14,1401,2,99,1,5,2,1,1,2,2,1,3,44,3,1987,2,3
1935,2015,4,7,2,17,3,2,1,101,1,21,1,26,1,4,4,6,2,1,4,99,99,9999,6,1
1936,2015,4,7,2,12,3,2,20,2001,2,99,1,42,1,7,7,9,2,1,3,44,1,9999,6,2
1937,2015,4,7,2,12,3,2,20,2001,2,99,1,37,1,6,6,8,2,1,3,44,1,9999,6,2
1938,2015,4,7,2,12,3,2,20,2001,2,99,1,76,1,14,11,16,2,1,3,44,1,9999,6,2
1939,2015,4,7,2,12,3,2,20,2001,2,99,2,30,1,5,5,7,2,1,3,44,1,9999,6,2
1940,2015,4,7,2,9,2,1,18,1805,2,99,1,40,1,7,7,9,2,1,1,44,6,9999,6,1
1941,2015,4,7,2,9,2,1,18,1805,2,99,1,64,1,11,11,13,2,1,3,23,2,2012,5,1
1942,2015,4,7,2,9,2,1,18,1805,2,99,2,42,1,7,7,9,2,1,1,44,6,9999,6,1
1943,2015,4,7,2,14,3,2,18,1801,1,99,2,49,1,8,8,10,2,1,4,42,5,9999,6,1
1944,2015,4,7,2,14,3,2,18,1801,1,99,2,3,2,1,1,1,2,1,4,42,5,9999,6,1
1945,2015,4,7,2,22,4,3,14,1401,2,99,2,37,1,6,6,8,2,1,14,2,1,9999,6,3
1946,2015,4,7,2,22,4,3,14,1401,2,99,2,22,1,3,3,5,2,1,14,2,1,9999,6,3
1947,2015,4,7,2,22,4,3,14,1401,2,99,1,14,2,1,1,3,2,1,14,2,1,9999,6,3
1948,2015,4,7,2,22,4,3,14,1401,2,99,1,2,2,1,1,1,2,1,14,2,1,9999,6,3
1949,2015,4,8,3,11,2,1,1,101,2,13,1,52,1,9,9,11,2,1,4,99,1,9999,6,1
1950,2015,4,8,3,9,2,1,5,501,2,99,1,27,1,4,4,6,2,1,6,99,11,2000,4,1
1951,2015,4,9,4,10,2,1,19,1907,2,99,1,22,1,3,3,5,1,2,14,99,1,9999,6,2
1952,2015,4,9,4,10,2,1,19,1907,2,99,1,22,1,3,3,5,1,2,14,99,1,9999,6,2
1953,2015,4,9,4,19,4,3,5,501,2,99,1,44,1,7,7,9,1,2,1,37,99,9999,6,2
1954,2015,4,9,4,18,4,3,16,1610,2,99,1,999,9,16,12,18,2,1,4,24,4,9999,6,1
1955,2015,4,9,4,23,4,3,16,1601,2,99,1,41,1,7,7,9,2,1,4,99,99,9999,6,3
1956,2015,4,9,4,23,4,3,16,1601,2,99,1,36,1,6,6,8,2,1,4,99,99,9999,6,3
1957,2015,4,9,4,14,3,2,2,201,2,99,1,30,1,5,5,7,2,1,2,21,4,9999,6,1
1958,2015,4,9,4,14,3,2,2,201,2,99,1,74,1,13,11,15,2,1,2,21,4,9999,6,1
1959,2015,4,9,4,14,3,2,2,201,2,99,1,23,1,3,3,5,2,1,2,21,4,9999,6,1
1960,2015,4,9,4,9,2,1,3,309,2,99,1,999,9,16,12,18,1,2,6,22,5,9999,6,2
1961,2015,4,10,5,8,2,1,1,101,1,3,1,18,1,2,2,4,2,1,4,24,5,9999,6,1
1962,2015,4,10,5,23,4,3,1,103,2,99,1,62,1,11,11,13,2,1,4,42,5,2007,4,1
1963,2015,4,10,5,23,4,3,1,103,2,99,1,49,1,8,8,10,2,1,4,42,5,2007,4,1
1964,2015,4,10,5,20,4,3,12,1215,2,99,1,34,1,5,5,7,2,1,1,21,5,9999,6,1
1965,2015,4,10,5,20,4,3,12,1215,2,99,1,28,1,4,4,6,2,1,4,49,9,9999,6,1
1966,2015,4,10,5,15,3,2,13,1320,2,99,2,29,1,4,4,6,2,2,9,44,2,9999,6,3
1967,2015,4,10,5,15,3,2,13,1320,2,99,2,21,1,3,3,5,2,2,9,44,2,9999,6,3
1968,2015,4,10,5,15,3,2,13,1320,2,99,2,26,1,4,4,6,2,2,9,44,2,9999,6,3
1969,2015,4,10,5,15,3,2,13,1320,2,99,2,29,1,4,4,6,2,2,9,44,2,9999,6,3
1970,2015,4,10,5,15,3,2,13,1320,2,99,2,29,1,4,4,6,2,2,9,44,2,9999,6,3
1971,2015,4,10,5,22,4,3,16,1601,1,4,1,43,1,7,7,9,1,2,4,99,99,9999,6,1
1972,2015,4,10,5,21,4,3,2,203,2,99,1,999,9,16,12,18,1,2,6,15,2,9999,6,1
1973,2015,4,10,5,21,4,3,2,203,2,99,1,999,9,16,12,18,1,2,6,15,2,9999,6,1
1974,2015,4,10,5,20,4,3,17,1703,2,99,1,16,2,2,2,4,2,1,4,42,3,9999,6,1
1975,2015,4,10,5,23,4,3,4,405,2,99,1,33,1,5,5,7,2,1,3,44,4,9999,6,1
1976,2015,4,10,5,23,4,3,4,405,2,99,2,35,1,6,6,8,2,1,3,44,4,9999,6,1
1977,2015,4,10,5,23,4,3,4,405,2,99,1,10,2,1,1,3,2,1,3,44,4,9999,6,1
1978,2015,4,10,5,23,4,3,4,405,2,99,1,13,2,1,1,3,2,1,3,44,4,9999,6,1
1979,2015,4,10,5,23,4,3,4,405,2,99,1,23,1,3,3,5,2,1,3,44,4,9999,6,1
1980,2015,4,10,5,23,4,3,4,405,2,99,2,15,2,2,2,4,2,1,3,44,4,9999,6,1
1981,2015,4,10,5,23,4,3,4,405,2,99,1,15,2,2,2,4,2,1,3,44,4,9999,6,1
1982,2015,4,10,5,23,4,3,4,405,2,99,1,22,1,3,3,5,2,1,3,44,4,9999,6,1
1983,2015,4,11,6,8,2,1,1,101,1,1,1,24,1,3,3,5,2,1,4,2,1,2012,5,1
1984,2015,4,11,6,8,2,1,1,101,1,1,2,30,1,5,5,7,2,1,4,2,1,2012,5,1
1985,2015,4,11,6,11,2,1,22,2205,2,99,2,40,1,7,7,9,2,1,9,44,2,2008,4,4
1986,2015,4,11,6,11,2,1,22,2205,2,99,2,22,1,3,3,5,2,1,9,44,2,2008,4,4
1987,2015,4,11,6,7,2,1,21,2101,1,5,1,42,1,7,7,9,2,1,4,99,3,2013,5,1
1988,2015,4,11,6,7,2,1,21,2101,1,5,1,27,1,4,4,6,2,1,4,31,2,2008,4,1
1989,2015,4,11,6,21,4,3,19,1904,2,99,1,21,1,3,3,5,2,1,4,42,1,2012,5,1
1990,2015,4,11,6,21,4,3,19,1904,2,99,1,28,1,4,4,6,2,1,4,42,4,2008,4,1
1991,2015,4,11,6,16,3,2,5,502,2,99,1,27,1,4,4,6,2,1,4,21,5,2006,4,3
1992,2015,4,11,6,16,3,2,5,502,2,99,1,32,1,5,5,7,2,1,4,21,5,2006,4,3
1993,2015,4,11,6,20,4,3,5,501,2,99,1,34,1,5,5,7,2,1,4,42,5,9999,6,1
1994,2015,4,11,6,20,4,3,18,1804,2,99,1,48,1,8,8,10,1,2,4,21,1,2012,5,2
1995,2015,4,11,6,20,4,3,18,1804,2,99,2,39,1,6,6,8,2,1,4,21,1,2012,5,2
1996,2015,4,11,6,14,3,2,17,1707,2,99,1,22,1,3,3,5,2,1,5,19,2,1999,3,3
1997,2015,4,11,6,14,3,2,17,1707,2,99,1,20,1,3,3,5,2,1,5,19,2,1999,3,3
1998,2015,4,11,6,14,3,2,17,1707,2,99,1,51,1,9,9,11,2,1,5,19,2,1999,3,3
1999,2015,4,11,6,14,3,2,17,1707,2,99,1,25,1,4,4,6,2,1,5,19,2,1999,3,3
2000,2015,4,11,6,14,3,2,17,1707,2,99,1,47,1,8,8,10,2,1,5,19,2,1999,3,3
2001,2015,4,11,6,14,3,2,17,1707,2,99,1,39,1,6,6,8,2,1,5,19,2,1999,3,3
2002,2015,4,11,6,16,3,2,4,401,1,1,1,66,1,12,11,14,2,1,4,42,99,9999,6,1
2003,2015,4,11,6,22,4,3,4,416,2,99,1,25,1,4,4,6,2,1,4,24,1,9999,6,1
2004,2015,4,11,6,10,2,1,4,407,2,99,1,63,1,11,11,13,2,1,7,22,3,1994,3,3
2005,2015,4,11,6,10,2,1,4,407,2,99,2,38,1,6,6,8,2,1,7,22,3,1994,3,3
2006,2015,4,11,6,10,2,1,4,407,2,99,2,37,1,6,6,8,2,1,7,22,3,1994,3,3
2007,2015,4,11,6,10,2,1,4,407,2,99,1,47,1,8,8,10,2,1,7,22,3,1994,3,3
2008,2015,4,11,6,10,2,1,4,407,2,99,1,67,1,12,11,14,2,1,7,22,3,1994,3,3
2009,2015,4,11,6,10,2,1,4,407,2,99,1,31,1,5,5,7,2,1,7,22,3,1994,3,3
2010,2015,4,11,6,10,2,1,4,407,2,99,2,18,1,2,2,4,2,1,7,22,3,1994,3,3
2011,2015,4,11,6,10,2,1,4,407,2,99,2,25,1,4,4,6,2,1,7,22,3,1994,3,3
2012,2015,4,11,6,10,2,1,4,407,2,99,2,12,2,1,1,3,2,1,7,22,3,1994,3,3
2013,2015,4,12,7,17,3,2,19,1901,2,99,1,25,1,4,4,6,2,1,4,42,4,9999,6,1
2014,2015,4,12,7,23,4,3,17,1701,2,99,2,20,1,3,3,5,2,1,4,2,3,9999,6,1
2015,2015,4,12,7,17,3,2,14,1416,2,99,1,22,1,3,3,5,2,1,4,2,5,2010,5,1
2016,2015,4,12,7,4,1,1,5,501,2,99,1,40,1,7,7,9,2,1,1,44,5,9999,6,2
2017,2015,4,12,7,4,1,1,5,501,2,99,2,45,1,8,8,10,1,2,1,44,5,9999,6,2
2018,2015,4,12,7,2,1,1,1,101,1,1,1,999,9,16,12,18,2,1,4,40,3,9999,6,1
2019,2015,4,12,7,20,4,3,20,2001,2,99,1,17,2,2,2,4,2,1,2,30,2,9999,6,1
2020,2015,4,12,7,20,4,3,20,2001,2,99,1,999,9,16,12,18,2,1,3,44,4,9999,6,1
2021,2015,4,12,7,19,4,3,19,1901,2,99,1,2,2,1,1,1,2,1,4,42,99,9999,6,1
2022,2015,4,12,7,19,4,3,19,1901,2,99,1,27,1,4,4,6,2,1,4,42,99,9999,6,1
2023,2015,4,12,7,2,1,1,5,501,2,99,1,42,1,7,7,9,2,1,3,44,2,1980,2,1
2024,2015,4,12,7,2,1,1,5,501,2,99,2,37,1,6,6,8,2,1,3,44,2,1980,2,1
2025,2015,4,12,7,2,1,1,5,501,2,99,1,38,1,6,6,8,2,1,3,44,2,1980,2,1
2026,2015,4,12,7,2,1,1,5,501,2,99,1,64,1,11,11,13,2,1,3,44,2,1980,2,1
2027,2015,4,12,7,2,1,1,5,501,2,99,1,29,1,4,4,6,2,1,3,44,2,1980,2,1
2028,2015,4,12,7,1,1,1,5,502,2,99,1,22,1,3,3,5,1,2,4,99,99,9999,6,1
2029,2015,4,12,7,1,1,1,5,502,2,99,1,21,1,3,3,5,1,2,4,49,99,9999,6,1
2030,2015,4,12,7,22,4,3,17,1701,2,99,1,16,2,2,2,4,1,2,2,99,99,9999,6,1
2031,2015,4,12,7,12,3,2,1,116,1,1,1,24,1,3,3,5,1,2,4,99,99,9999,6,2
2032,2015,4,12,7,6,2,1,1,108,1,8,1,28,1,4,4,6,1,2,1,20,4,2014,5,2
2033,2015,4,12,7,5,1,1,19,1905,2,99,1,21,1,3,3,5,2,1,2,44,5,1998,3,3
2034,2015,4,12,7,5,1,1,19,1905,2,99,1,21,1,3,3,5,2,1,2,44,5,1998,3,3
2035,2015,4,12,7,1,1,1,5,504,2,99,2,25,1,4,4,6,2,1,2,44,3,9999,6,2
2036,2015,4,12,7,1,1,1,5,504,2,99,2,20,1,3,3,5,2,1,2,44,3,9999,6,2
2037,2015,4,12,7,1,1,1,5,504,2,99,2,23,1,3,3,5,2,1,2,44,3,9999,6,2
2038,2015,4,12,7,20,4,3,7,701,2,99,1,35,1,6,6,8,2,1,4,99,99,9999,6,3
2039,2015,4,13,1,20,4,3,1,101,1,3,2,999,9,16,12,18,2,1,3,44,5,9999,6,1
2040,2015,4,13,1,20,4,3,1,101,1,3,2,999,9,16,12,18,2,1,3,44,5,9999,6,1
2041,2015,4,13,1,15,3,2,1,101,1,1,1,58,1,10,10,12,2,1,1,34,2,2007,4,1
2042,2015,4,13,1,15,3,2,1,101,1,1,2,55,1,10,10,12,2,1,1,42,2,2013,5,1
2043,2015,4,13,1,15,3,2,1,101,1,1,2,76,1,14,11,16,2,1,1,42,2,2013,5,1
2044,2015,4,13,1,9,2,1,1,102,2,99,2,45,1,8,8,10,2,1,9,46,4,2013,5,1
2045,2015,4,13,1,9,2,1,1,102,2,99,1,20,1,3,3,5,2,1,4,99,3,2015,5,1
2046,2015,4,13,1,9,2,1,1,102,2,99,1,999,9,16,12,18,2,1,4,99,3,2015,5,1
2047,2015,4,13,1,19,4,3,1,101,1,16,1,28,1,4,4,6,2,1,2,26,10,9999,6,1
2048,2015,4,13,1,19,4,3,1,101,1,16,1,35,1,6,6,8,2,1,1,20,5,2009,4,1
2049,2015,4,13,1,19,4,3,1,101,1,16,2,24,1,3,3,5,2,1,2,44,11,2007,4,1
2050,2015,4,13,1,19,4,3,1,101,1,16,1,22,1,3,3,5,2,1,1,44,5,2009,4,1
2051,2015,4,13,1,19,4,3,1,101,1,16,1,17,2,2,2,4,2,1,4,40,4,9999,6,1
2052,2015,4,13,1,12,3,2,1,101,1,12,1,25,1,4,4,6,2,1,4,99,9,9999,6,1
2053,2015,4,13,1,17,3,2,16,1601,2,99,1,22,1,3,3,5,2,1,4,99,1,9999,6,1
2054,2015,4,13,1,13,3,2,17,1703,2,99,1,18,1,2,2,4,2,1,4,40,99,2007,4,1
2055,2015,4,13,1,19,4,3,4,401,1,1,1,12,2,1,1,3,2,1,4,40,3,9999,6,1
2056,2015,4,13,1,19,4,3,4,401,1,1,1,15,2,2,2,4,2,1,4,40,3,9999,6,1
2057,2015,4,13,1,7,2,1,4,401,2,99,1,33,1,5,5,7,2,1,7,99,7,9999,6,3
2058,2015,4,13,1,7,2,1,4,401,2,99,1,18,1,2,2,4,2,1,7,99,7,9999,6,3
2059,2015,4,13,1,7,2,1,4,401,2,99,1,20,1,3,3,5,2,1,7,99,7,9999,6,3
2060,2015,4,13,1,7,2,1,4,401,2,99,2,19,1,2,2,4,2,1,7,99,7,9999,6,3
2061,2015,4,13,1,7,2,1,4,401,2,99,1,37,1,6,6,8,2,1,7,99,7,9999,6,3
2062,2015,4,13,1,7,2,1,4,401,2,99,2,16,2,2,2,4,2,1,7,99,7,9999,6,3
2063,2015,4,13,1,7,2,1,4,401,2,99,2,37,1,6,6,8,2,1,7,99,7,9999,6,3
2064,2015,4,13,1,7,2,1,4,401,2,99,2,17,2,2,2,4,2,1,7,99,7,9999,6,3
2065,2015,4,13,1,7,2,1,4,401,2,99,2,15,2,2,2,4,2,1,7,99,7,9999,6,3
2066,2015,4,13,1,7,2,1,4,401,2,99,2,22,1,3,3,5,2,1,7,99,7,9999,6,3
2067,2015,4,13,1,7,2,1,4,401,2,99,1,50,1,9,9,11,2,1,7,99,7,9999,6,3
2068,2015,4,13,1,7,2,1,4,401,2,99,1,22,1,3,3,5,2,1,7,99,7,9999,6,3
2069,2015,4,13,1,7,2,1,4,401,2,99,1,45,1,8,8,10,2,1,7,99,7,9999,6,3
2070,2015,4,13,1,7,2,1,4,401,2,99,2,999,9,16,12,18,2,1,7,99,7,9999,6,3
2071,2015,4,13,1,7,2,1,4,401,2,99,1,999,9,16,12,18,2,1,7,99,7,9999,6,3
2072,2015,4,14,2,17,3,2,1,116,2,99,1,27,1,4,4,6,2,1,7,99,1,1991,3,2
2073,2015,4,14,2,14,3,2,22,2204,2,99,2,25,1,4,4,6,1,2,3,44,11,9999,6,3
2074,2015,4,14,2,14,3,2,22,2204,2,99,1,46,1,8,8,10,2,1,3,44,11,9999,6,3
2075,2015,4,14,2,14,3,2,22,2204,2,99,2,55,1,10,10,12,2,1,3,44,11,9999,6,3
2076,2015,4,14,2,14,3,2,22,2204,2,99,2,5,2,1,1,2,2,1,3,44,11,9999,6,3
2077,2015,4,14,2,14,3,2,22,2204,2,99,2,27,1,4,4,6,2,1,3,44,11,9999,6,3
2078,2015,4,14,2,14,3,2,22,2204,2,99,2,35,1,6,6,8,2,1,3,44,11,9999,6,3
2079,2015,4,14,2,14,3,2,22,2204,2,99,2,45,1,8,8,10,2,1,3,44,11,9999,6,3
2080,2015,4,14,2,14,3,2,22,2204,2,99,2,21,1,3,3,5,2,1,3,44,11,9999,6,3
2081,2015,4,14,2,14,3,2,22,2204,2,99,2,18,1,2,2,4,2,1,3,44,11,9999,6,3
2082,2015,4,14,2,14,3,2,22,2204,2,99,2,47,1,8,8,10,2,1,3,44,11,9999,6,3
2083,2015,4,14,2,15,3,2,5,501,2,99,1,26,1,4,4,6,2,1,5,34,2,9999,6,1
2084,2015,4,14,2,15,3,2,5,501,2,99,1,29,1,4,4,6,2,1,5,34,2,9999,6,1
2085,2015,4,14,2,22,4,3,5,501,2,99,1,18,1,2,2,4,2,1,4,99,5,9999,6,1
2086,2015,4,14,2,16,3,2,9,920,2,99,1,30,1,5,5,7,1,2,4,99,99,9999,6,1
2087,2015,4,14,2,14,3,2,3,301,2,99,1,22,1,3,3,5,2,1,4,99,3,9999,6,3
2088,2015,4,15,3,22,4,3,1,101,1,25,1,30,1,5,5,7,1,2,1,37,5,9999,6,1
2089,2015,4,15,3,9,2,1,5,501,2,99,1,44,1,7,7,9,1,2,5,99,1,9999,6,2
2090,2015,4,15,3,9,2,1,5,501,2,99,1,56,1,10,10,12,1,2,5,99,1,9999,6,2
2091,2015,4,15,3,9,2,1,5,501,2,99,1,32,1,5,5,7,2,1,5,99,1,9999,6,2
2092,2015,4,15,3,7,2,1,9,901,2,99,1,22,1,3,3,5,2,1,4,99,1,9999,6,2
2093,2015,4,15,3,7,2,1,9,901,2,99,1,30,1,5,5,7,2,1,4,99,1,9999,6,2
2094,2015,4,15,3,8,2,1,12,1201,2,99,2,35,1,6,6,8,2,1,99,99,3,9999,6,4
2095,2015,4,15,3,8,2,1,12,1201,2,99,2,24,1,3,3,5,2,1,99,99,3,9999,6,4
2096,2015,4,15,3,8,2,1,16,1601,2,99,1,24,1,3,3,5,1,2,4,21,1,9999,6,3
2097,2015,4,15,3,8,2,1,16,1601,2,99,1,60,1,11,11,13,2,1,4,21,1,9999,6,3
2098,2015,4,15,3,8,2,1,16,1601,2,99,1,13,2,1,1,3,2,1,4,21,1,9999,6,3
2099,2015,4,15,3,8,2,1,16,1601,2,99,1,18,1,2,2,4,2,1,4,21,1,9999,6,3
2100,2015,4,15,3,12,3,2,14,1401,2,99,1,30,1,5,5,7,2,1,9,44,3,9999,6,2
2101,2015,4,15,3,12,3,2,14,1401,2,99,1,30,1,5,5,7,2,1,9,44,3,9999,6,2
2102,2015,4,15,3,12,3,2,14,1401,2,99,1,43,1,7,7,9,2,1,9,44,3,9999,6,2
2103,2015,4,15,3,12,3,2,14,1401,2,99,2,19,1,2,2,4,2,1,9,44,3,9999,6,2
2104,2015,4,16,4,12,3,2,1,101,1,1,1,63,1,11,11,13,2,1,1,99,3,9999,6,1
2105,2015,4,16,4,12,3,2,1,101,1,1,2,53,1,9,9,11,2,1,1,99,3,9999,6,1
2106,2015,4,16,4,12,3,2,1,101,1,1,1,46,1,8,8,10,2,1,1,99,3,9999,6,1
2107,2015,4,16,4,20,4,3,1,101,1,1,1,25,1,4,4,6,2,1,4,42,5,9999,6,2
2108,2015,4,16,4,17,3,2,20,2001,2,99,1,42,1,7,7,9,1,2,3,44,8,9999,6,3
2109,2015,4,16,4,18,4,3,6,602,2,99,1,22,1,3,3,5,2,1,3,99,3,9999,6,2
2110,2015,4,16,4,12,3,2,10,1010,2,99,1,20,1,3,3,5,2,1,4,99,3,9999,6,1
2111,2015,4,16,4,12,3,2,10,1010,2,99,1,21,1,3,3,5,2,1,4,99,3,9999,6,1
2112,2015,4,17,5,7,2,1,1,105,1,18,1,999,9,16,12,18,2,1,5,34,11,9999,6,1
2113,2015,4,17,5,7,2,1,1,105,1,18,1,20,1,3,3,5,2,1,5,34,11,9999,6,1
2114,2015,4,17,5,7,2,1,1,105,1,18,1,53,1,9,9,11,2,1,5,34,11,9999,6,1
2115,2015,4,17,5,23,4,3,1,101,1,12,1,35,1,6,6,8,2,1,4,2,99,9999,6,3
2116,2015,4,17,5,23,4,3,1,101,1,12,1,25,1,4,4,6,2,1,4,2,99,9999,6,3
2117,2015,4,17,5,0,1,1,5,502,2,99,1,28,1,4,4,6,2,1,4,24,4,9999,6,2
2118,2015,4,17,5,9,2,1,9,901,1,8,1,999,9,16,12,18,2,1,4,61,16,2004,4,2
2119,2015,4,17,5,20,4,3,16,1613,1,8,2,25,1,4,4,6,2,1,9,44,4,2005,4,1
2120,2015,4,17,5,20,4,3,16,1613,1,8,2,77,1,14,11,16,2,1,9,44,4,2005,4,1
2121,2015,4,17,5,20,4,3,16,1613,1,8,1,31,1,5,5,7,2,1,9,44,4,2005,4,1
2122,2015,4,17,5,20,4,3,16,1613,1,8,1,42,1,7,7,9,2,1,9,44,4,2005,4,1
2123,2015,4,17,5,17,3,2,17,1705,2,99,1,57,1,10,10,12,1,2,4,99,99,9999,6,1
2124,2015,4,17,5,1,1,1,1,101,1,7,1,44,1,7,7,9,2,1,1,99,99,9999,6,2
2125,2015,4,18,6,1,1,1,1,101,1,16,1,31,1,5,5,7,1,2,4,21,5,9999,6,2
2126,2015,4,18,6,1,1,1,1,101,1,16,1,19,1,2,2,4,2,1,4,21,5,9999,6,2
2127,2015,4,18,6,3,1,1,1,101,1,7,1,28,1,4,4,6,2,1,4,37,99,9999,6,1
2128,2015,4,18,6,15,3,2,1,101,1,7,1,37,1,6,6,8,2,1,5,99,99,9999,6,1
2129,2015,4,18,6,15,3,2,1,101,1,7,2,27,1,4,4,6,2,1,4,99,99,9999,6,1
2130,2015,4,18,6,21,4,3,22,2201,2,99,1,20,1,3,3,5,2,1,4,42,4,9999,6,1
2131,2015,4,18,6,21,4,3,5,513,2,99,1,22,1,3,3,5,2,1,4,99,99,9999,6,1
2132,2015,4,18,6,21,4,3,5,513,2,99,1,17,2,2,2,4,2,1,4,99,99,9999,6,1
2133,2015,4,18,6,17,3,2,10,1005,2,99,1,39,1,6,6,8,2,1,4,99,99,9999,6,2
2134,2015,4,18,6,6,2,1,17,1704,2,99,1,35,1,6,6,8,2,1,4,99,99,9999,6,1
2135,2015,4,18,6,17,3,2,1,115,2,99,1,16,2,2,2,4,2,1,3,13,4,9999,6,1
2136,2015,4,18,6,18,4,3,17,1705,2,99,1,64,1,11,11,13,2,1,4,42,99,9999,6,1
2137,2015,4,18,6,22,4,3,4,401,2,99,1,23,1,3,3,5,2,1,4,2,1,2013,5,1
2138,2015,4,18,6,17,3,2,6,601,2,99,1,56,1,10,10,12,2,1,2,99,2,9999,6,2
2139,2015,4,19,7,4,1,1,1,101,1,9,1,48,1,8,8,10,2,1,2,32,3,9999,6,1
2140,2015,4,19,7,18,4,3,1,116,2,99,1,19,1,2,2,4,2,1,4,61,3,9999,6,1
2141,2015,4,19,7,18,4,3,1,116,2,99,2,25,1,4,4,6,2,1,4,61,3,9999,6,1
2142,2015,4,19,7,14,3,2,19,1905,2,99,1,37,1,6,6,8,2,1,4,2,5,9999,6,1
2143,2015,4,19,7,7,2,1,16,1601,2,99,2,17,2,2,2,4,2,1,1,99,6,9999,6,1
2144,2015,4,19,7,7,2,1,16,1601,2,99,2,63,1,11,11,13,2,1,2,99,5,9999,6,1
2145,2015,4,19,7,7,2,1,16,1601,2,99,2,40,1,7,7,9,2,1,2,99,5,9999,6,1
2146,2015,4,19,7,7,2,1,16,1601,2,99,1,13,2,1,1,3,2,1,2,99,5,9999,6,1
