dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_v,color_v,modelo_v,causa_ac
31,12,5,16,5,1,99,1,24,1,4,1,2009,1
31,3,3,16,17,2,99,9,999,9,99,99,9999,1
31,3,3,16,17,2,99,1,19,1,4,99,9999,1
30,4,5,16,11,1,4,1,19,2,14,1,2005,1
30,4,5,16,11,1,4,1,34,1,3,8,9999,1
1,5,6,16,22,2,99,1,27,2,1,2,1989,2
1,4,4,16,10,2,99,9,999,9,3,7,9999,4
3,7,6,16,1,2,99,9,999,9,12,99,9999,3
2,4,5,16,22,2,99,1,24,9,4,99,9999,2
5,6,6,16,14,2,99,9,999,9,3,2,9999,3
12,2,5,16,19,2,99,1,36,1,3,99,1991,2
5,5,3,16,9,2,99,1,40,1,5,2,1987,3
3,4,6,16,14,2,99,1,48,1,3,6,9999,3
7,8,6,16,5,2,99,1,33,1,7,2,1993,3
10,7,5,16,1,1,4,1,28,2,4,5,9999,4
10,3,3,16,16,2,99,1,999,9,5,2,9999,3
8,8,7,16,1,2,99,9,999,9,7,99,9999,2
8,5,6,16,12,2,99,9,999,9,3,99,9999,3
8,8,7,16,12,2,99,1,21,9,4,1,9999,2
11,12,6,16,16,1,4,1,29,2,1,10,1986,4
18,1,1,16,16,1,2,1,31,2,1,9,1990,2
14,5,5,16,16,2,99,1,22,2,4,1,9999,2
18,10,1,16,9,1,99,1,27,2,3,5,9999,2
17,11,3,16,5,1,1,1,40,2,1,1,9999,2
13,12,1,16,12,2,99,1,34,9,3,99,9999,2
18,11,4,16,6,2,99,1,33,2,3,3,9999,2
21,6,1,16,11,2,99,1,54,1,3,2,9999,3
16,3,2,16,20,2,99,2,25,9,3,99,9999,3
17,8,2,16,17,2,99,1,17,1,4,99,9999,4
11,4,7,16,2,2,99,1,32,1,1,6,9999,4
19,5,3,16,5,2,99,1,54,1,7,99,1984,3
28,1,4,16,22,2,99,9,999,9,3,5,9999,3
14,4,3,16,18,2,99,1,21,1,4,3,1992,2
28,2,7,16,22,2,99,9,999,9,3,1,9999,1
21,8,6,16,16,2,99,1,27,9,4,99,9999,4
25,11,4,16,18,2,99,1,25,1,3,99,9999,3
25,12,6,16,9,2,99,9,999,9,3,1,1998,4
31,10,7,16,10,1,2,1,38,9,3,2,9999,2
30,9,4,16,1,1,18,1,28,9,4,3,2003,2
26,7,1,16,15,1,99,1,41,9,3,3,1988,2
22,4,4,16,19,2,99,1,22,1,3,6,1974,2
30,7,5,16,10,2,99,1,40,2,6,2,1998,2
30,3,2,16,13,2,99,9,999,9,3,8,9999,3
1,4,4,17,1,1,17,9,999,9,3,99,9999,1
1,4,4,17,1,1,17,1,999,9,4,1,9999,1
1,2,1,17,13,2,99,1,24,9,3,7,1982,1
1,2,1,17,13,2,99,1,25,9,3,2,2006,1
2,2,2,17,1,2,99,1,29,9,1,4,2005,1
2,2,2,17,1,2,99,1,27,9,4,99,2005,1
2,10,6,17,17,2,99,1,50,9,1,1,1993,1
2,10,6,17,17,2,99,1,53,9,14,1,9999,1
4,2,4,17,20,2,99,1,22,9,3,99,9999,1
2,6,3,17,20,2,99,1,38,1,3,6,1994,1
2,6,3,17,20,2,99,1,30,1,3,5,2009,1
3,12,5,17,1,2,99,2,40,9,3,5,2007,1
3,3,3,17,1,1,7,9,50,9,99,99,9999,1
3,3,3,17,1,1,7,1,50,9,4,5,9999,1
2,4,5,17,1,1,12,1,40,1,1,2,1994,1
2,4,5,17,1,1,12,1,30,2,1,6,9999,1
3,6,4,17,17,2,99,1,37,1,4,99,9999,1
3,6,4,17,17,2,99,9,999,9,3,99,9999,1
7,2,7,17,20,2,99,9,999,9,4,99,9999,1
4,3,4,17,19,2,99,1,32,9,3,2,9999,1
4,3,4,17,19,2,99,1,58,9,4,5,9999,1
3,8,2,17,4,2,99,1,45,1,1,1,2002,1
3,8,2,17,4,2,99,2,47,1,2,4,2007,1
2,4,5,17,18,2,99,1,50,1,1,2,2002,1
2,4,5,17,18,2,99,1,70,1,99,4,2007,1
4,8,3,17,9,2,99,1,43,1,3,4,1990,1
4,8,3,17,9,2,99,1,30,2,3,3,9999,1
6,10,3,17,13,2,99,1,46,9,5,2,1995,1
5,7,1,17,17,2,99,9,999,9,5,2,9999,1
5,7,1,17,17,2,99,1,38,1,14,2,9999,1
6,3,6,17,19,2,99,1,45,9,6,2,9999,1
6,3,6,17,19,2,99,1,50,9,4,99,9999,1
5,11,5,17,1,1,1,1,999,9,3,5,9999,1
5,11,5,17,1,1,1,1,999,9,12,1,9999,1
8,1,5,17,1,1,10,1,63,1,1,3,1983,1
8,1,5,17,1,1,10,1,22,1,4,1,9999,1
3,4,6,17,22,2,99,1,32,9,4,2,9999,1
3,4,6,17,22,2,99,9,999,9,3,99,9999,1
5,9,7,17,17,2,99,9,999,9,9,3,9999,1
9,1,6,17,1,1,12,9,999,9,6,2,9999,1
8,6,2,17,19,2,99,1,19,1,4,99,9999,1
8,6,2,17,19,2,99,9,999,9,14,99,9999,1
6,11,6,17,4,2,99,1,28,9,5,2,2003,1
6,11,6,17,4,2,99,9,999,9,1,6,9999,1
7,7,3,17,1,2,99,1,33,1,3,9,1998,1
7,7,3,17,1,2,99,1,28,1,2,3,2002,1
7,7,3,17,1,2,99,2,35,1,1,3,2006,1
7,7,3,17,1,2,99,1,30,1,5,2,2006,1
6,8,5,17,6,2,99,1,32,1,4,4,9999,1
6,8,5,17,6,2,99,9,999,9,99,99,9999,1
6,8,5,17,6,2,99,1,61,1,2,9,9999,1
6,8,5,17,6,2,99,1,42,1,4,6,9999,1
3,4,6,17,15,2,99,1,47,1,1,6,1996,1
3,4,6,17,15,2,99,1,24,1,4,3,9999,1
7,11,7,17,1,1,7,1,29,2,1,2,2005,1
7,11,7,17,1,1,7,9,999,9,3,5,9999,1
7,11,7,17,1,1,7,9,999,9,12,1,9999,1
7,11,7,17,1,1,7,9,999,9,2,6,9999,1
8,10,5,17,14,1,4,9,999,9,3,9,1986,1
8,10,5,17,14,1,4,1,18,2,1,11,9999,1
11,1,1,17,16,1,3,1,29,1,3,3,1992,1
11,1,1,17,16,1,3,9,999,9,3,2,1996,1
8,3,1,17,17,1,99,1,17,2,3,3,1983,1
8,3,1,17,17,1,99,9,999,9,3,9,9999,1
8,3,1,17,17,1,99,9,999,9,1,2,9999,1
10,6,4,17,1,2,99,1,28,1,2,4,1998,1
10,6,4,17,1,2,99,2,45,1,2,14,2007,1
8,12,3,17,1,1,5,1,41,9,1,2,2005,1
8,12,3,17,1,1,5,1,20,9,4,99,9999,1
11,6,5,17,2,2,99,1,52,1,3,5,1995,1
11,6,5,17,2,2,99,1,63,1,3,1,9999,1
9,7,5,17,17,2,99,1,64,1,4,99,9999,1
9,7,5,17,17,2,99,1,23,1,3,99,9999,1
11,6,5,17,17,2,99,1,19,1,4,99,9999,1
11,6,5,17,17,2,99,9,999,9,3,99,9999,1
13,2,6,17,9,1,99,1,28,2,3,1,1986,1
13,2,6,17,9,1,99,1,27,9,9,6,2005,1
11,6,5,17,14,2,99,1,33,1,3,2,1986,1
11,6,5,17,14,2,99,1,31,1,9,2,2009,1
7,8,6,17,9,2,99,1,47,1,7,3,1980,1
7,8,6,17,9,2,99,1,61,1,1,1,1999,1
9,12,4,17,12,2,99,1,29,2,3,1,1992,1
9,12,4,17,12,2,99,1,999,1,2,99,9999,1
9,9,4,17,16,2,99,9,999,9,9,99,9999,1
9,9,4,17,16,2,99,9,999,9,4,99,9999,1
7,8,6,17,3,2,99,1,36,1,2,4,1999,1
9,9,4,17,1,1,6,1,34,9,4,5,1978,1
9,9,4,17,1,1,6,1,48,1,3,2,1980,1
10,3,3,17,22,2,99,1,30,9,99,99,9999,1
10,3,3,17,22,2,99,1,42,9,4,99,9999,1
13,2,6,17,1,1,4,1,50,1,1,9,9999,1
13,2,6,17,1,1,4,1,21,2,12,1,9999,1
12,6,6,17,4,2,99,1,19,1,1,2,1997,1
12,6,6,17,4,2,99,1,30,1,2,4,2002,1
7,5,5,17,1,1,3,1,36,1,1,2,1995,1
7,5,5,17,1,1,3,1,41,1,4,5,9999,1
11,11,4,17,1,1,1,1,37,9,4,9,9999,1
11,11,4,17,1,1,1,9,999,9,1,99,9999,1
7,5,5,17,22,2,99,1,62,1,4,2,9999,1
10,7,5,17,12,2,99,1,22,2,3,1,9999,1
10,7,5,17,12,2,99,1,19,1,14,1,9999,1
8,8,7,17,10,2,99,1,36,1,3,3,1994,1
8,8,7,17,10,2,99,1,36,2,1,4,1994,1
15,1,5,17,10,2,99,1,24,1,14,6,2007,1
15,1,5,17,10,2,99,1,18,1,1,11,9999,1
12,10,2,17,13,2,99,1,21,2,3,3,2003,1
12,10,2,17,13,2,99,1,28,1,3,2,2003,1
15,1,5,17,5,2,99,1,25,9,4,5,9999,1
15,1,5,17,5,2,99,1,18,9,4,1,9999,1
5,4,1,17,13,2,99,1,21,1,3,2,1987,1
5,4,1,17,13,2,99,1,24,1,1,99,2000,1
8,8,7,17,16,2,99,1,30,1,5,2,9999,1
16,1,6,17,1,1,99,1,28,2,3,99,1990,1
16,1,6,17,1,1,99,1,25,9,3,11,2004,1
6,4,2,17,5,2,99,1,28,9,3,5,1987,1
6,4,2,17,5,2,99,1,30,9,2,2,9999,1
14,6,1,17,1,1,1,1,29,1,1,2,1989,1
14,6,1,17,1,1,1,1,25,1,4,5,9999,1
16,6,3,17,1,1,11,9,999,9,2,99,9999,1
16,6,3,17,1,1,11,1,30,1,4,99,9999,1
11,12,6,17,16,2,99,9,999,9,99,99,9999,1
11,12,6,17,16,2,99,1,27,1,4,99,9999,1
10,5,1,17,6,2,99,1,52,2,3,3,1987,1
10,5,1,17,6,2,99,1,25,1,4,1,2006,1
11,12,6,17,7,2,99,1,31,2,1,1,2004,1
11,12,6,17,7,2,99,9,999,9,3,99,9999,1
11,12,6,17,7,2,99,9,999,9,3,99,9999,1
7,4,3,17,10,1,2,1,38,2,1,11,9999,1
7,4,3,17,10,1,2,2,41,1,2,1,9999,1
12,7,1,17,1,1,18,1,41,1,3,2,1986,1
12,7,1,17,1,1,18,1,26,1,1,14,1997,1
12,12,7,17,1,1,7,1,39,1,5,1,1994,1
12,12,7,17,1,1,7,1,25,1,4,1,9999,1
14,3,7,17,1,1,99,1,40,2,1,1,1994,1
14,3,7,17,1,1,99,1,26,9,1,1,2000,1
13,7,2,17,11,2,99,1,33,1,3,9,1994,1
13,7,2,17,11,2,99,1,16,1,4,1,9999,1
8,4,4,17,13,2,99,1,45,1,3,99,2001,1
8,4,4,17,13,2,99,1,17,1,14,99,9999,1
13,12,1,17,1,1,7,1,48,1,4,3,9999,1
13,12,1,17,1,1,7,9,999,1,10,2,9999,1
17,6,4,17,12,1,2,1,30,2,1,99,9999,1
17,6,4,17,12,1,2,1,33,1,1,99,9999,1
17,10,7,17,10,1,1,1,23,9,3,14,2002,1
17,10,7,17,10,1,1,1,22,9,4,5,2009,1
14,5,5,17,20,2,99,9,999,9,3,11,9999,1
14,5,5,17,20,2,99,1,37,1,4,1,9999,1
20,2,6,17,3,2,99,1,41,9,9,2,2002,1
20,2,6,17,3,2,99,1,54,9,5,2,2003,1
15,3,1,17,1,1,12,1,27,9,4,3,9999,1
15,3,1,17,1,1,12,1,28,9,12,6,9999,1
15,9,3,17,9,2,99,1,40,9,5,5,9999,2
20,1,3,17,12,2,99,1,41,1,3,99,2002,1
20,1,3,17,12,2,99,1,23,9,4,5,9999,1
20,10,3,17,22,2,99,1,30,1,3,5,9999,1
16,3,2,17,1,2,99,1,26,9,5,2,2007,1
16,3,2,17,1,2,99,1,37,9,6,2,9999,1
21,10,4,17,13,2,99,2,20,1,4,1,2004,1
21,10,4,17,13,2,99,1,26,2,4,6,2008,1
23,1,6,17,1,1,15,1,24,9,2,6,2006,1
16,3,2,17,1,1,11,1,31,9,4,3,2009,1
16,3,2,17,1,1,11,1,999,9,3,5,9999,1
22,2,1,17,14,1,99,1,38,1,7,2,1999,1
22,2,1,17,14,1,99,1,19,9,4,5,9999,1
22,2,1,17,3,2,99,1,48,9,2,2,2006,1
22,2,1,17,3,2,99,1,21,9,4,1,9999,1
22,10,5,17,22,2,99,1,39,2,1,9,1995,1
22,10,5,17,22,2,99,1,22,1,4,1,9999,1
16,3,2,17,10,2,99,1,32,9,2,4,2002,1
16,3,2,17,10,2,99,9,999,9,7,5,9999,1
17,9,5,17,5,1,99,1,38,1,3,11,2006,1
22,6,2,17,1,1,12,1,47,1,7,8,9999,1
22,6,2,17,1,1,12,1,27,1,3,5,9999,1
17,8,2,17,1,2,99,1,999,1,1,6,1999,1
17,8,2,17,1,2,99,9,999,1,3,3,9999,1
16,3,2,17,9,1,99,9,999,9,3,2,9999,1
18,7,7,17,22,2,99,1,63,1,12,2,9999,1
18,7,7,17,22,2,99,1,20,1,3,2,9999,1
16,3,2,17,18,2,99,1,43,9,99,99,9999,1
16,3,2,17,18,2,99,9,999,9,3,1,9999,1
18,7,7,17,18,2,99,9,999,9,6,99,9999,1
18,7,7,17,18,2,99,9,999,9,2,99,9999,1
25,2,4,17,5,2,99,1,34,9,6,8,2003,1
25,2,4,17,5,2,99,9,999,9,1,10,9999,1
18,3,4,17,1,1,99,1,55,9,5,2,9999,1
18,3,4,17,1,1,99,1,54,9,1,99,9999,1
25,1,1,17,1,2,99,1,40,9,1,2,1992,4
25,1,1,17,1,2,99,2,23,9,2,1,9999,1
26,6,6,17,1,1,12,1,24,9,5,2,2004,1
26,6,6,17,1,1,12,1,21,9,4,5,9999,1
20,7,2,17,20,2,99,1,26,1,6,3,9999,1
20,7,2,17,20,2,99,1,26,1,9,2,9999,1
20,7,2,17,11,1,4,1,42,2,1,14,1984,1
20,7,2,17,11,1,4,2,40,1,1,2,2009,1
25,10,1,17,19,2,99,9,999,9,99,99,9999,1
25,10,1,17,19,2,99,1,28,1,4,1,9999,1
19,9,7,17,14,2,99,1,24,1,1,2,1994,1
19,9,7,17,14,2,99,1,19,2,4,4,9999,1
21,7,3,17,1,1,12,1,20,9,2,11,2002,1
21,7,3,17,1,1,12,1,20,9,1,1,2002,1
27,2,6,17,13,2,99,1,22,2,3,4,1994,1
27,2,6,17,13,2,99,1,30,9,3,99,2006,1
27,6,7,17,19,2,99,9,999,9,6,99,9999,1
20,3,6,17,15,2,99,1,26,1,4,3,2005,1
20,3,6,17,15,2,99,1,24,1,4,3,2007,1
28,2,7,17,1,1,11,1,43,9,1,99,9999,1
28,2,7,17,1,1,11,1,25,9,4,99,9999,1
21,8,6,17,1,1,2,9,999,9,12,1,9999,1
24,11,3,17,10,2,99,1,40,1,6,2,1997,1
22,7,4,17,17,1,99,1,47,1,14,1,2007,1
22,7,4,17,17,1,99,1,999,1,4,3,2008,1
22,8,7,17,1,1,4,1,25,1,1,2,2000,1
22,8,7,17,1,1,4,1,41,2,1,5,2003,1
21,12,2,17,5,2,99,1,58,1,5,1,1995,1
21,12,2,17,5,2,99,1,28,1,4,1,9999,1
26,5,3,17,20,2,99,1,19,1,4,99,9999,1
30,6,3,17,12,1,4,9,999,9,3,10,9999,1
30,6,3,17,12,1,4,1,11,1,4,99,9999,1
27,11,6,17,11,2,99,1,41,9,3,1,9999,1
27,11,6,17,11,2,99,9,999,9,6,3,9999,1
23,3,2,17,10,2,99,1,31,9,6,11,1998,1
23,3,2,17,10,2,99,1,41,9,2,4,2001,1
23,3,2,17,9,2,99,9,999,9,1,99,9999,1
23,3,2,17,9,2,99,1,54,1,4,99,9999,1
28,11,7,17,1,2,99,1,34,1,12,7,9999,1
28,11,7,17,1,2,99,1,23,1,4,4,9999,1
28,11,7,17,1,2,99,2,32,1,4,5,9999,1
25,9,6,17,10,2,99,1,56,9,99,4,2007,1
24,7,6,17,17,2,99,1,39,2,2,2,1997,1
24,7,6,17,17,2,99,1,21,1,4,1,2007,1
31,10,7,17,1,1,18,1,49,1,3,14,9999,1
31,10,7,17,1,1,18,1,27,2,4,1,9999,1
24,3,3,17,10,2,99,1,68,1,3,10,1999,1
24,3,3,17,10,2,99,1,22,1,4,5,2006,1
27,9,1,17,22,2,99,1,35,2,2,11,1985,1
28,9,2,17,1,1,11,1,40,1,12,7,1976,1
28,9,2,17,1,1,11,1,27,1,4,1,9999,1
28,8,6,17,1,1,18,1,29,1,1,11,9999,1
28,8,6,17,1,1,18,1,28,1,12,1,9999,1
30,12,4,17,1,1,1,9,999,9,12,99,9999,1
30,12,4,17,1,1,1,1,999,1,99,99,9999,1
31,12,5,17,1,1,7,1,22,9,1,5,1994,1
31,12,5,17,1,1,7,1,37,9,3,2,9999,1
29,7,4,17,9,2,99,1,52,2,1,3,1986,1
29,7,4,17,9,2,99,1,40,1,9,2,9999,1
31,8,2,17,5,2,99,1,50,1,4,3,9999,1
31,8,2,17,5,2,99,9,999,9,99,99,9999,1
31,3,3,17,5,2,99,1,18,1,8,16,1993,1
31,3,3,17,5,2,99,9,999,9,6,99,9999,1
29,4,4,17,22,2,99,1,44,1,1,6,1994,1
29,4,4,17,22,2,99,1,13,1,4,99,9999,1
31,7,6,17,9,2,99,1,999,9,5,3,1990,2
31,7,6,17,9,2,99,1,29,2,1,6,9999,2
31,3,3,17,15,2,99,1,19,2,4,1,9999,1
31,3,3,17,15,2,99,1,25,1,4,1,9999,1
31,3,3,17,18,2,99,1,28,2,2,4,2001,1
31,3,3,17,18,2,99,1,999,1,3,5,9999,1
30,4,5,17,19,2,99,1,39,1,4,3,9999,1
30,4,5,17,19,2,99,9,999,9,99,99,9999,1
30,7,5,17,9,2,99,1,25,9,4,1,9999,1
30,7,5,17,9,2,99,9,999,9,2,6,9999,1
2,2,2,17,8,2,99,1,64,9,7,8,1984,3
2,3,2,17,10,2,99,1,34,9,3,3,1979,4
2,6,3,17,1,1,1,9,999,9,7,1,9999,4
1,1,5,17,18,2,99,1,33,1,2,4,1991,3
3,7,6,17,16,2,99,1,39,1,3,2,9999,2
4,1,1,17,1,1,18,1,30,9,9,2,2007,2
1,5,6,17,3,2,99,1,24,2,1,1,1987,2
3,4,6,17,5,2,99,1,17,9,4,14,2005,4
12,2,5,17,22,2,99,1,25,2,1,2,2001,3
8,6,2,17,15,2,99,1,25,2,4,5,9999,4
7,12,2,17,4,2,99,1,26,9,3,3,9999,3
8,12,3,17,1,1,11,1,999,1,1,6,9999,2
7,11,7,17,17,2,99,9,999,9,3,99,9999,3
10,7,5,17,1,2,99,1,20,1,1,2,9999,2
10,7,5,17,5,2,99,1,999,2,3,6,9999,3
12,10,2,17,16,2,99,1,38,1,5,2,9999,3
15,2,1,17,19,2,99,1,28,1,5,99,9999,4
12,3,5,17,20,2,99,9,999,9,3,5,9999,4
15,2,1,17,13,2,99,1,31,9,3,1,1985,3
11,7,7,17,9,1,1,1,25,1,2,5,1993,2
16,1,6,17,16,2,99,1,30,2,6,14,1995,4
9,8,1,17,16,1,99,1,24,1,1,99,9999,1
8,4,4,17,13,2,99,9,999,9,1,1,9999,4
16,11,2,17,20,2,99,1,21,9,99,99,9999,2
15,9,3,17,1,1,14,1,42,2,1,1,1985,2
21,2,7,17,1,1,12,1,27,9,4,99,9999,2
15,5,6,17,1,1,7,1,35,1,4,99,9999,2
16,3,2,17,6,2,99,1,26,9,3,4,9999,4
18,7,7,17,15,2,99,1,26,1,3,99,9999,2
19,5,3,17,1,1,3,1,33,9,6,2,9999,2
19,7,1,17,1,1,16,1,26,1,5,1,9999,3
20,8,5,17,19,2,99,1,44,2,3,99,9999,2
27,6,7,17,13,2,99,1,39,1,3,11,9999,3
28,11,7,17,13,2,99,1,35,1,7,7,9999,3
29,11,1,17,6,2,99,1,43,1,3,99,9999,3
26,12,7,17,1,1,12,1,25,2,1,3,9999,2
31,10,7,17,5,2,99,1,22,9,4,99,9999,2
26,12,7,17,18,1,99,1,16,1,4,99,9999,2
31,10,7,17,13,2,99,1,34,2,3,99,1996,2
28,12,2,17,19,2,99,9,999,9,3,99,9999,2
25,3,4,17,13,2,99,9,999,9,7,99,9999,3
29,12,3,17,5,2,99,1,20,9,4,1,2010,3
29,12,3,17,10,2,99,1,21,9,4,5,2007,3
22,4,4,17,16,2,99,1,26,2,4,1,9999,1
26,3,5,17,3,2,99,1,999,9,7,1,9999,2
27,3,6,17,14,2,99,9,999,9,3,2,9999,4
30,3,2,17,9,2,99,1,22,1,3,99,1996,3
1,12,3,18,16,2,99,1,19,1,4,1,9999,1
1,12,3,18,16,2,99,2,26,1,2,6,9999,1
1,1,5,18,5,2,99,1,23,1,3,5,2007,1
1,1,5,18,5,2,99,1,38,2,3,8,9999,1
1,5,6,18,1,1,18,1,42,1,1,99,9999,1
1,5,6,18,1,1,18,1,33,1,1,5,9999,1
1,7,4,18,16,2,99,1,26,2,3,9,1993,1
1,7,4,18,16,2,99,1,999,1,2,11,9999,1
2,8,1,18,1,1,8,1,37,1,3,9,1987,1
2,8,1,18,1,1,8,2,26,1,1,11,1996,1
2,8,1,18,1,1,8,1,24,1,3,1,2006,1
2,7,5,18,16,2,99,1,25,1,4,99,9999,1
2,7,5,18,16,2,99,1,18,1,14,1,9999,1
3,12,5,18,1,1,7,1,23,9,9,99,2003,1
3,12,5,18,1,1,7,1,29,9,11,2,9999,1
2,1,6,18,22,2,99,1,36,1,3,2,1996,1
2,1,6,18,22,2,99,1,30,2,2,5,1999,1
2,1,6,18,14,2,99,1,30,9,4,4,9999,1
2,1,6,18,14,2,99,9,999,9,3,4,9999,1
1,5,6,18,8,2,99,9,999,9,12,99,9999,1
3,1,7,18,20,2,99,9,999,9,99,99,9999,1
3,1,7,18,20,2,99,1,28,9,4,99,9999,1
3,3,3,18,1,1,99,1,35,2,9,11,9999,1
3,3,3,18,1,1,99,1,37,9,4,99,9999,1
4,7,7,18,18,2,99,1,24,1,4,3,9999,1
5,7,1,18,1,1,1,1,24,1,10,2,2005,1
5,7,1,18,1,1,1,1,38,1,10,7,9999,1
3,8,2,18,11,1,6,1,35,2,3,2,1985,1
3,8,2,18,11,1,6,2,999,1,3,14,1985,1
3,8,2,18,11,1,6,2,999,1,3,9,1987,1
3,8,2,18,11,1,6,1,999,1,9,9,1993,1
3,8,2,18,11,1,6,1,999,1,3,5,9999,1
3,11,3,18,6,2,99,1,27,2,1,3,9999,1
3,11,3,18,6,2,99,1,26,1,5,4,9999,1
5,7,1,18,1,1,3,9,999,9,1,3,1997,1
5,7,1,18,1,1,3,1,24,1,7,1,9999,1
6,1,3,18,6,2,99,9,999,9,5,99,9999,1
6,1,3,18,6,2,99,1,19,9,4,99,9999,1
6,1,3,18,17,2,99,1,35,9,4,3,2005,1
6,1,3,18,17,2,99,9,999,9,9,3,2008,1
2,4,5,18,17,2,99,1,57,1,9,3,1999,1
2,4,5,18,17,2,99,1,16,1,4,3,2007,1
9,2,2,18,11,2,99,1,46,2,1,2,9999,1
9,2,2,18,11,2,99,1,42,1,6,2,9999,1
5,7,1,18,4,2,99,1,40,1,5,2,9999,1
6,7,2,18,1,1,8,1,29,1,3,2,2001,1
6,7,2,18,1,1,8,1,31,1,4,3,2005,1
5,12,7,18,6,1,99,1,20,2,3,5,1991,1
5,12,7,18,6,1,99,1,24,2,3,5,1991,1
7,3,7,18,1,1,1,1,31,9,12,1,1993,1
7,3,7,18,1,1,1,1,40,9,3,2,2008,1
6,7,2,18,13,1,10,9,999,9,99,99,9999,1
6,7,2,18,13,2,99,1,17,1,4,99,9999,1
4,5,2,18,17,2,99,1,23,1,7,2,1996,1
3,4,6,18,11,2,99,1,40,1,3,99,9999,1
6,11,6,18,13,2,99,1,30,9,4,1,9999,1
6,11,6,18,13,2,99,1,30,9,5,6,9999,1
5,5,3,18,21,2,99,1,18,1,1,2,1980,1
5,5,3,18,21,2,99,1,14,1,14,1,9999,1
6,12,1,18,22,1,1,1,72,1,3,3,1994,1
10,1,7,18,5,2,99,1,40,1,3,3,1993,1
10,1,7,18,5,2,99,2,33,1,4,1,2005,1
8,10,5,18,7,2,99,1,999,2,3,8,9999,1
8,10,5,18,7,2,99,1,51,9,7,2,9999,1
9,7,5,18,9,2,99,1,45,1,1,11,2003,1
9,7,5,18,9,2,99,9,999,9,3,99,9999,1
4,4,7,18,22,2,99,1,19,9,4,3,2005,1
4,4,7,18,22,2,99,1,24,9,4,5,2007,1
13,2,6,18,20,1,1,1,31,1,9,2,2007,1
13,2,6,18,20,1,1,1,35,2,1,6,9999,1
9,3,2,18,22,2,99,1,29,2,1,2,1983,1
9,3,2,18,22,2,99,1,50,9,2,4,1999,1
8,9,3,18,1,1,1,1,40,9,4,1,2003,1
8,9,3,18,1,1,1,1,66,9,1,9,9999,1
9,7,5,18,3,2,99,1,24,1,2,11,9999,1
9,7,5,18,3,2,99,1,30,1,1,2,9999,1
7,8,6,18,11,2,99,1,48,2,1,4,1991,1
7,8,6,18,11,2,99,9,999,9,2,10,9999,1
9,3,2,18,12,2,99,9,999,9,3,11,9999,1
9,3,2,18,12,2,99,9,999,9,1,8,9999,1
6,5,4,18,9,1,5,1,23,1,1,99,1996,1
6,5,4,18,9,1,5,1,18,1,3,11,9999,1
10,11,3,18,13,2,99,2,40,9,2,6,2004,1
10,11,3,18,13,2,99,1,35,9,2,6,9999,1
9,12,4,18,22,2,99,1,48,2,3,11,1983,1
9,12,4,18,22,2,99,2,29,1,1,1,1998,1
4,4,7,18,3,2,99,1,24,9,1,6,1994,1
4,4,7,18,3,2,99,1,21,9,4,1,9999,1
8,8,7,18,10,2,99,1,48,9,6,1,1987,1
8,8,7,18,10,2,99,1,56,9,3,4,1995,1
15,1,5,18,6,2,99,1,46,9,3,14,1975,1
15,1,5,18,6,2,99,2,27,9,4,4,2008,1
11,9,6,18,5,2,99,1,25,1,4,1,2005,1
11,9,6,18,5,2,99,9,999,9,99,99,9999,1
15,2,1,18,1,1,99,2,18,9,1,4,1994,1
15,2,1,18,1,1,99,1,28,1,4,1,2005,1
12,9,7,18,22,2,99,1,48,1,1,3,1989,1
12,9,7,18,22,2,99,1,28,2,5,99,9999,1
10,5,1,18,22,2,99,1,47,1,3,2,1981,1
10,5,1,18,22,2,99,2,17,1,4,4,2009,1
9,8,1,18,19,2,99,1,33,1,1,11,1997,1
9,8,1,18,19,2,99,1,28,1,4,3,9999,1
16,1,6,18,10,1,99,1,31,1,3,2,2006,1
16,1,6,18,10,1,99,2,32,1,4,1,9999,1
11,12,6,18,17,2,99,9,999,9,3,3,9999,1
11,12,6,18,17,2,99,1,18,1,1,8,9999,1
11,12,6,18,14,1,2,1,35,2,2,3,1989,1
11,12,6,18,14,1,2,1,21,1,14,1,2007,1
15,10,5,18,19,2,99,1,30,9,3,3,9999,1
10,8,2,18,1,1,11,1,27,1,1,4,9999,1
10,8,2,18,1,1,11,1,25,1,4,1,9999,1
17,1,7,18,9,2,99,1,47,9,5,2,1990,1
17,1,7,18,9,2,99,9,999,9,9,2,9999,1
17,6,4,18,1,1,9,2,20,1,1,99,9999,1
17,6,4,18,1,1,9,1,20,1,4,99,9999,1
16,10,6,18,22,2,99,1,56,2,5,2,2000,1
16,10,6,18,22,2,99,1,50,1,1,2,2006,1
12,12,7,18,16,1,1,2,25,1,1,6,1996,1
12,12,7,18,16,1,1,1,45,1,3,3,2001,1
17,1,7,18,3,2,99,1,28,2,5,3,9999,1
17,1,7,18,3,2,99,1,23,9,3,3,9999,1
13,8,5,18,9,1,99,1,47,2,1,6,1996,1
13,8,5,18,9,1,99,1,44,9,7,6,9999,1
14,5,5,18,8,2,99,9,999,9,5,11,9999,1
19,6,6,18,18,2,99,1,49,1,5,2,2000,1
19,6,6,18,18,2,99,1,49,1,4,2,9999,1
14,8,6,18,1,1,1,1,28,2,1,9,1991,1
14,8,6,18,1,1,1,1,42,1,1,9,1993,1
