núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_hora,g_hora_5,g_modelo_veh
2492,23,2016,19,6,4,1601,16,2,99,4,6,3,9999,4,4,3,6
2520,25,2016,5,6,6,1320,13,2,99,3,69,3,9999,4,1,1,6
2521,25,2016,22,6,6,1301,13,1,99,4,3,5,9999,4,4,3,6
2533,26,2016,0,6,7,113,1,1,99,4,999,99,9999,4,1,1,6
2535,26,2016,15,6,7,1901,19,1,99,4,999,99,9999,4,3,2,6
2536,26,2016,21,6,7,1902,19,2,99,3,69,4,2015,4,4,3,5
2540,26,2016,20,6,7,1107,11,2,99,4,6,1,2012,4,4,3,5
2545,26,2016,14,6,7,1801,18,2,99,4,999,99,9999,4,3,2,6
2546,27,2016,22,6,1,101,1,1,1,4,6,1,2016,4,4,3,5
2553,27,2016,10,6,1,710,7,2,99,3,69,5,9999,4,2,1,6
2554,27,2016,16,6,1,414,4,2,99,5,26,2,9999,4,3,2,6
2557,28,2016,15,6,2,1901,19,2,99,4,999,99,9999,4,3,2,6
2564,29,2016,16,6,3,101,1,1,19,4,999,99,9999,4,3,2,6
2565,29,2016,22,6,3,2001,20,1,99,4,66,8,9999,4,4,3,6
2581,1,2016,1,7,5,101,1,1,5,4,38,6,9999,4,1,1,6
2609,3,2016,7,7,7,1230,12,2,99,4,32,1,9999,4,2,1,6
2613,3,2016,3,7,7,1801,18,2,99,4,999,99,9999,4,1,1,6
2633,4,2016,5,7,1,1416,14,2,99,3,69,99,9999,4,1,1,6
2638,5,2016,15,7,2,102,1,2,99,2,52,6,9999,4,3,2,6
2639,5,2016,14,7,2,1613,16,2,99,9,69,2,9999,4,3,2,6
2640,5,2016,13,7,2,409,4,2,99,4,6,1,9999,4,3,2,6
2679,9,2016,21,7,6,1804,18,2,99,4,999,99,9999,4,4,3,6
2683,9,2016,1,7,6,101,1,1,1,4,6,99,9999,4,1,1,6
2693,10,2016,20,7,7,705,7,2,99,2,41,10,9999,4,4,3,6
2719,13,2016,11,7,3,1301,13,2,99,9,69,5,9999,4,2,1,6
2728,14,2016,23,7,4,2001,20,1,99,3,10,5,9999,4,4,3,6
2766,16,2016,10,7,6,301,3,1,99,12,7,99,1993,4,2,1,3
2772,16,2016,23,7,6,506,5,1,99,4,6,1,2014,4,4,3,5
2785,17,2016,22,7,7,106,1,2,99,4,32,4,2014,4,4,3,5
2803,17,2016,8,7,7,1329,13,2,99,3,999,99,9999,4,2,1,6
2823,19,2016,23,7,2,112,1,1,99,4,999,5,2014,4,4,3,5
2828,19,2016,11,7,2,1601,16,2,99,3,69,5,9999,4,2,1,6
2844,21,2016,16,7,4,1105,11,2,99,4,999,1,9999,4,3,2,6
2881,24,2016,13,7,7,2107,21,2,99,2,999,4,9999,4,3,2,6
2883,24,2016,8,7,7,2107,21,2,99,3,69,2,9999,4,2,1,6
2900,25,2016,21,7,1,2004,20,2,99,3,999,5,9999,4,4,3,6
2901,25,2016,22,7,1,1901,19,1,99,4,999,99,9999,4,4,3,6
2903,25,2016,22,7,1,509,5,2,99,4,100,3,9999,4,4,3,6
2906,25,2016,22,7,1,901,9,1,99,3,69,3,9999,4,4,3,6
2929,28,2016,19,7,4,101,1,1,12,4,6,5,9999,4,4,3,6
2931,28,2016,8,7,4,2102,21,2,99,2,23,5,1993,4,2,1,3
2936,28,2016,20,7,4,920,9,2,99,4,6,5,9999,4,4,3,6
2957,30,2016,10,7,6,1903,19,2,99,4,999,99,9999,4,2,1,6
2962,30,2016,6,7,6,207,2,2,99,4,27,17,9999,4,2,1,6
2964,30,2016,21,7,6,201,2,2,99,4,999,99,9999,4,4,3,6
2967,30,2016,22,7,6,201,2,2,99,6,999,99,9999,4,4,3,6
2973,31,2016,20,7,7,101,1,1,16,4,6,5,2014,4,4,3,5
2975,31,2016,1,7,7,117,1,1,99,4,999,99,9999,4,1,1,6
2977,31,2016,5,7,7,505,5,2,99,4,6,4,2015,4,1,1,5
2988,31,2016,15,7,7,709,7,2,99,3,999,99,9999,4,3,2,6
3007,2,2016,23,8,2,601,6,2,99,2,31,11,2006,4,4,3,4
3046,7,2016,3,8,7,101,1,1,11,4,999,99,9999,4,1,1,6
3052,7,2016,3,8,7,1901,19,2,99,4,6,5,1992,4,1,1,3
3058,7,2016,2,8,7,1606,16,2,99,3,69,5,9999,4,1,1,6
3060,7,2016,19,8,7,1707,17,2,99,4,54,1,9999,4,4,3,6
3063,8,2016,14,8,1,2002,20,2,99,5,26,2,9999,4,3,2,6
3071,8,2016,5,8,1,1712,17,1,99,4,67,5,9999,4,1,1,6
3113,12,2016,16,8,5,502,5,2,99,4,999,5,9999,4,3,2,6
3114,12,2016,16,8,5,506,5,2,99,4,999,99,9999,4,3,2,6
3154,14,2016,8,8,7,501,5,2,99,4,999,99,9999,4,2,1,6
3178,15,2016,18,8,1,416,4,2,99,4,6,1,9999,4,4,3,6
3191,17,2016,11,8,3,1901,19,2,99,4,999,99,9999,4,2,1,6
3202,18,2016,20,8,4,1901,19,1,99,4,999,99,9999,4,4,3,6
3218,19,2016,19,8,5,1501,15,1,99,5,26,1,9999,4,4,3,6
3274,22,2016,21,8,1,501,5,1,99,4,6,1,2015,4,4,3,5
3276,22,2016,20,8,1,110,1,1,99,4,32,1,9999,4,4,3,6
3284,23,2016,15,8,2,919,9,2,99,5,30,2,9999,4,3,2,6
3298,25,2016,2,8,4,1901,19,1,99,4,999,99,9999,4,1,1,6
3310,26,2016,3,8,5,117,1,1,99,4,6,5,9999,4,1,1,6
3317,26,2016,21,8,5,1601,16,2,99,4,6,5,9999,4,4,3,6
3348,28,2016,7,8,7,1502,15,2,99,4,27,5,9999,4,2,1,6
3355,28,2016,1,8,7,401,4,2,99,4,27,5,9999,4,1,1,6
3365,29,2016,8,8,1,1804,18,2,99,4,67,5,9999,4,2,1,6
3369,30,2016,17,8,2,406,4,2,99,5,999,2,9999,4,3,2,6
3379,31,2016,15,8,3,1910,19,2,99,4,999,99,9999,4,3,2,6
3380,31,2016,18,8,3,502,5,2,99,4,999,99,9999,4,4,3,6
3382,31,2016,3,8,3,1801,18,2,99,4,999,5,9999,4,1,1,6
3393,1,2016,23,9,4,608,6,2,99,4,18,5,2014,4,4,3,5
3394,1,2016,21,9,4,502,5,2,99,4,999,99,9999,4,4,3,6
3402,2,2016,20,9,5,704,7,2,99,3,48,5,2008,4,4,3,4
3416,3,2016,22,9,6,1616,16,2,99,4,999,99,9999,4,4,3,6
3424,3,2016,5,9,6,1401,14,1,99,3,17,6,1997,4,1,1,3
3431,3,2016,8,9,6,307,3,2,99,4,67,1,9999,4,2,1,6
3465,6,2016,16,9,2,2201,22,1,99,4,67,4,9999,4,3,2,6
3468,6,2016,13,9,2,501,5,2,99,4,32,99,9999,4,3,2,6
3476,6,2016,19,9,2,1401,14,2,99,5,17,1,9999,4,4,3,6
3526,10,2016,22,9,6,108,1,1,99,4,6,5,9999,4,4,3,6
3561,12,2016,19,9,1,101,1,1,18,4,999,99,9999,4,4,3,6
3590,14,2016,11,9,3,101,1,1,7,4,999,99,9999,4,2,1,6
3608,15,2016,1,9,4,117,1,2,99,4,999,99,9999,4,1,1,6
3623,16,2016,4,9,5,101,1,1,12,4,6,3,9999,4,1,1,6
3625,16,2016,18,9,5,2007,20,2,99,4,67,2,9999,4,4,3,6
3628,16,2016,19,9,5,501,5,2,99,4,999,99,9999,4,4,3,6
3629,16,2016,12,9,5,504,5,2,99,4,18,5,9999,4,3,2,6
3647,17,2016,21,9,6,501,5,2,99,4,18,99,9999,4,4,3,6
3649,17,2016,17,9,6,1002,10,2,99,1,69,4,9999,4,3,2,6
3653,17,2016,22,9,6,1501,15,1,99,4,6,1,2016,4,4,3,5
3654,17,2016,20,9,6,207,2,1,99,3,69,4,9999,4,4,3,6
3658,18,2016,21,9,7,101,1,1,6,4,100,1,9999,4,4,3,6
3686,19,2016,14,9,1,506,5,2,99,4,999,99,9999,4,3,2,6
3713,22,2016,3,9,4,501,5,2,99,4,999,99,9999,4,1,1,6
3743,24,2016,11,9,6,2201,22,2,99,4,67,5,9999,4,2,1,6
3757,25,2016,0,9,7,117,1,1,99,4,32,1,9999,4,1,1,6
3762,25,2016,22,9,7,1501,15,2,99,4,67,5,9999,4,4,3,6
3767,26,2016,2,9,1,1901,19,2,99,4,67,5,2016,4,1,1,5
3768,26,2016,9,9,1,1401,14,2,99,4,6,5,9999,4,2,1,6
3780,27,2016,1,9,2,2001,20,1,99,4,67,1,9999,4,1,1,6
3784,27,2016,11,9,2,1501,15,2,99,5,999,2,9999,4,2,1,6
3795,28,2016,2,9,3,510,5,2,99,4,6,5,9999,4,1,1,6
3801,29,2016,0,9,4,101,1,1,11,4,27,1,9999,4,1,1,6
3807,29,2016,18,9,4,1001,10,1,99,3,69,5,9999,4,4,3,6
3824,30,2016,20,9,5,2215,22,2,99,6,19,99,9999,4,4,3,6
3826,30,2016,22,9,5,1601,16,1,99,4,64,5,2016,4,4,3,5
3834,1,2016,14,10,6,111,1,2,99,4,76,4,9999,4,3,2,6
3835,1,2016,22,10,6,110,1,2,99,4,6,1,9999,4,4,3,6
3836,1,2016,4,10,6,117,1,1,99,4,100,5,9999,4,1,1,6
3839,1,2016,21,10,6,2101,21,2,99,4,999,99,9999,4,4,3,6
3848,1,2016,17,10,6,1302,13,2,99,3,999,4,9999,4,3,2,6
3851,1,2016,1,10,6,1803,18,2,99,4,64,1,9999,4,1,1,6
3856,2,2016,20,10,7,101,1,1,1,4,32,5,9999,4,4,3,6
3859,2,2016,3,10,7,109,1,2,99,4,32,1,9999,4,1,1,6
3860,2,2016,1,10,7,117,1,1,99,14,6,1,2010,4,1,1,5
3863,2,2016,1,10,7,1902,19,2,99,4,999,99,9999,4,1,1,6
3866,2,2016,2,10,7,1004,10,2,99,4,18,5,9999,4,1,1,6
3868,2,2016,14,10,7,1312,13,2,99,4,999,5,9999,4,3,2,6
3869,2,2016,10,10,7,1323,13,2,99,1,69,2,9999,4,2,1,6
3871,2,2016,3,10,7,1406,14,2,99,5,999,2,9999,4,1,1,6
3874,2,2016,1,10,7,301,3,1,99,4,999,99,9999,4,1,1,6
3894,5,2016,2,10,3,2004,20,2,99,4,999,99,9999,4,1,1,6
3898,5,2016,11,10,3,805,8,1,99,3,69,8,9999,4,2,1,6
3935,8,2016,0,10,6,101,1,1,5,4,999,99,9999,4,1,1,6
3941,8,2016,17,10,6,1006,10,2,99,4,999,1,9999,4,3,2,6
3954,9,2016,9,10,7,1503,15,2,99,3,17,2,9999,4,2,1,6
3955,9,2016,23,10,7,1613,16,2,99,4,999,99,9999,4,4,3,6
4018,14,2016,22,10,5,1707,17,2,99,4,32,99,9999,4,4,3,6
4022,14,2016,2,10,5,501,5,2,99,4,25,5,9999,4,1,1,6
4026,15,2016,1,10,6,109,1,1,99,4,27,1,9999,4,1,1,6
4039,16,2016,19,10,7,101,1,1,3,4,999,99,9999,4,4,3,6
4046,16,2016,8,10,7,117,1,1,99,4,18,5,9999,4,2,1,6
4052,16,2016,17,10,7,501,5,2,99,4,999,99,9999,4,3,2,6
4060,16,2016,0,10,7,1301,13,1,99,4,999,99,9999,4,1,1,6
4065,16,2016,22,10,7,1713,17,2,99,4,6,1,9999,4,4,3,6
4075,17,2016,5,10,1,109,1,1,99,4,999,1,9999,4,1,1,6
4092,18,2016,9,10,2,101,1,1,18,4,32,1,2016,4,2,1,5
4093,18,2016,7,10,2,301,3,1,99,4,999,4,9999,4,2,1,6
4099,18,2016,13,10,2,108,1,2,99,4,999,99,9999,4,3,2,6
4149,22,2016,0,10,6,101,1,1,10,4,3,5,2016,4,1,1,5
4154,22,2016,23,10,6,1601,16,2,99,4,76,1,9999,4,4,3,6
4155,22,2016,6,10,6,1901,19,2,99,4,999,99,9999,4,2,1,6
4156,23,2016,1,10,7,101,1,1,12,4,6,3,9999,4,1,1,6
4182,25,2016,23,10,2,1002,10,2,99,99,999,99,9999,4,4,3,6
4187,26,2016,7,10,3,101,1,1,7,4,6,1,9999,4,2,1,6
4199,26,2016,21,10,3,1901,19,2,99,4,999,99,9999,4,4,3,6
4200,26,2016,13,10,3,1101,11,1,99,4,999,99,9999,4,3,2,6
4213,28,2016,17,10,5,117,1,1,99,1,48,4,2008,4,3,2,4
4227,28,2016,21,10,5,705,7,2,99,3,69,4,9999,4,4,3,6
4228,28,2016,0,10,5,303,3,2,99,4,67,99,9999,4,1,1,6
4230,28,2016,23,10,5,2009,20,2,99,4,76,5,9999,4,4,3,6
4231,29,2016,4,10,6,101,1,1,18,4,6,5,9999,4,1,1,6
4237,29,2016,23,10,6,101,1,1,7,4,6,1,9999,4,4,3,6
4248,29,2016,20,10,6,1901,19,2,99,4,67,5,9999,4,4,3,6
4249,29,2016,23,10,6,1907,19,2,99,4,999,99,9999,4,4,3,6
4251,29,2016,21,10,6,603,6,2,99,4,25,1,9999,4,4,3,6
4254,29,2016,13,10,6,1601,16,2,99,11,56,2,9999,4,3,2,6
4264,30,2016,20,10,7,2107,21,2,99,3,999,99,9999,4,4,3,6
4271,30,2016,3,10,7,1801,18,1,99,4,999,99,9999,4,1,1,6
4275,31,2016,18,10,1,102,1,2,99,1,27,5,2008,4,4,3,4
4280,31,2016,21,10,1,2007,20,2,99,4,67,1,2013,4,4,3,5
4285,31,2016,22,10,1,611,6,2,99,4,6,5,9999,4,4,3,6
4292,31,2016,1,10,1,1801,18,2,99,4,67,1,9999,4,1,1,6
4293,31,2016,21,10,1,1710,17,2,99,4,999,5,9999,4,4,3,6
4299,1,2016,16,11,2,104,1,1,99,4,35,1,9999,4,3,2,6
4304,1,2016,18,11,2,113,1,2,99,4,999,99,9999,4,4,3,6
4308,1,2016,6,11,2,206,2,2,99,5,999,2,9999,4,2,1,6
4319,2,2016,15,11,3,1013,10,2,99,9,69,2,9999,4,3,2,6
4335,3,2016,5,11,4,1704,17,2,99,4,27,5,9999,4,1,1,6
4338,4,2016,21,11,5,101,1,1,6,4,100,5,9999,4,4,3,6
4339,4,2016,14,11,5,101,1,1,12,4,27,5,9999,4,3,2,6
4387,7,2016,1,11,1,1801,18,1,99,4,3,5,9999,4,1,1,6
4388,7,2016,21,11,1,1801,18,2,99,4,999,99,9999,4,4,3,6
4389,7,2016,1,11,1,1701,17,2,99,4,999,99,9999,4,1,1,6
4393,7,2016,1,11,1,301,3,1,99,4,18,1,9999,4,1,1,6
4394,7,2016,6,11,1,301,3,1,99,4,64,5,9999,4,2,1,6
4404,8,2016,4,11,2,401,4,2,99,4,999,99,9999,4,1,1,6
4406,8,2016,23,11,2,101,1,1,10,4,999,99,9999,4,4,3,6
4407,8,2016,22,11,2,1604,16,2,99,4,999,1,9999,4,4,3,6
4408,9,2016,12,11,3,102,1,2,99,1,73,2,9999,4,3,2,6
4414,10,2016,1,11,4,101,1,1,9,4,27,99,9999,4,1,1,6
4440,11,2016,19,11,5,801,8,2,99,1,69,6,9999,4,4,3,6
4443,11,2016,23,11,5,401,4,2,99,3,69,4,9999,4,4,3,6
4451,12,2016,1,11,6,111,1,2,99,4,67,3,9999,4,1,1,6
4453,12,2016,15,11,6,109,1,1,99,4,67,2,9999,4,3,2,6
4472,13,2016,5,11,7,1902,19,2,99,4,999,5,9999,4,1,1,6
4475,13,2016,15,11,7,1905,19,2,99,4,999,99,9999,4,3,2,6
4476,13,2016,2,11,7,301,3,2,99,4,6,1,9999,4,1,1,6
4478,13,2016,13,11,7,2102,21,2,99,4,3,5,9999,4,3,2,6
4481,13,2016,15,11,7,1801,18,2,99,4,999,99,9999,4,3,2,6
4482,13,2016,21,11,7,1411,14,2,99,5,69,2,9999,4,4,3,6
4500,14,2016,0,11,1,1804,18,2,99,4,64,1,9999,4,1,1,6
4532,17,2016,7,11,4,1903,19,2,99,9,15,6,9999,4,2,1,6
4533,17,2016,6,11,4,507,5,2,99,4,67,5,9999,4,2,1,6
4535,17,2016,17,11,4,1801,18,2,99,4,999,99,9999,4,3,2,6
4536,17,2016,21,11,4,1712,17,2,99,4,27,5,9999,4,4,3,6
4542,18,2016,20,11,5,1910,19,2,99,3,69,9,9999,4,4,3,6
4544,18,2016,18,11,5,801,8,2,99,1,73,2,9999,4,4,3,6
4556,19,2016,9,11,6,1501,15,2,99,5,17,2,9999,4,2,1,6
4563,19,2016,2,11,6,710,7,2,99,4,27,5,2014,4,1,1,5
4593,20,2016,5,11,7,1601,16,1,99,4,999,99,9999,4,1,1,6
4608,21,2016,18,11,1,2201,22,2,99,3,999,99,9999,4,4,3,6
4625,23,2016,9,11,3,907,9,2,99,4,27,9,9999,4,2,1,6
4636,24,2016,7,11,4,1903,19,2,99,3,69,2,9999,4,2,1,6
4652,25,2016,1,11,5,117,1,1,99,4,999,4,9999,4,1,1,6
4657,25,2016,19,11,5,1703,17,2,99,4,999,99,9999,4,4,3,6
4658,25,2016,17,11,5,1406,14,2,99,3,69,6,9999,4,3,2,6
4664,26,2016,23,11,6,101,1,1,5,4,6,17,9999,4,4,3,6
4666,26,2016,2,11,6,101,1,1,12,4,999,99,9999,4,1,1,6
4668,26,2016,2,11,6,117,1,1,99,4,999,99,9999,4,1,1,6
4670,26,2016,5,11,6,117,1,1,99,4,999,99,9999,4,1,1,6
4678,26,2016,5,11,6,901,9,2,99,4,18,1,9999,4,1,1,6
4684,27,2016,1,11,7,101,1,1,5,4,18,1,9999,4,1,1,6
4689,27,2016,21,11,7,501,5,2,99,4,64,5,2016,4,4,3,5
4698,27,2016,11,11,7,1302,13,2,99,2,69,1,9999,4,2,1,6
4702,27,2016,5,11,7,1414,14,2,99,3,69,1,9999,4,1,1,6
4703,27,2016,13,11,7,1401,14,2,99,4,27,4,9999,4,3,2,6
4706,27,2016,14,11,7,701,7,2,99,4,52,1,9999,4,3,2,6
4718,28,2016,14,11,1,1601,16,2,99,4,6,9,9999,4,3,2,6
4724,29,2016,16,11,2,1601,16,2,99,5,999,99,9999,4,3,2,6
4740,1,2016,15,12,4,1901,19,1,99,4,999,5,9999,4,3,2,6
4768,3,2016,1,12,6,101,1,1,3,4,67,1,9999,4,1,1,6
4771,3,2016,2,12,6,101,1,1,3,4,999,99,9999,4,1,1,6
4782,3,2016,16,12,6,1907,19,2,99,4,999,1,2017,4,3,2,5
4787,3,2016,21,12,6,1505,15,2,99,4,999,99,9999,4,4,3,6
4790,3,2016,14,12,6,1406,14,2,99,3,69,4,9999,4,3,2,6
4791,3,2016,3,12,6,301,3,2,99,4,999,99,9999,4,1,1,6
4816,5,2016,6,12,1,111,1,1,99,12,999,99,9999,4,2,1,6
4838,6,2016,20,12,2,1703,17,2,99,5,999,99,9999,4,4,3,6
4857,9,2016,17,12,5,1601,16,1,99,4,999,99,9999,4,3,2,6
4871,10,2016,17,12,6,511,5,2,99,4,6,5,2010,4,3,2,5
4876,10,2016,23,12,6,801,8,2,99,4,999,1,9999,4,4,3,6
4878,10,2016,18,12,6,1507,15,2,99,4,76,3,9999,4,4,3,6
4906,12,2016,1,12,1,101,1,1,7,4,6,5,9999,4,1,1,6
4909,12,2016,20,12,1,511,5,2,99,4,999,99,9999,4,4,3,6
4933,14,2016,19,12,3,1615,16,2,99,4,6,99,9999,4,4,3,6
4944,15,2016,0,12,4,1612,16,2,99,3,999,3,9999,4,1,1,6
4969,17,2016,5,12,6,101,1,1,8,4,153,2,9999,4,1,1,6
4972,17,2016,8,12,6,101,1,1,13,4,999,99,9999,4,2,1,6
4977,17,2016,18,12,6,506,5,2,99,4,6,5,9999,4,4,3,6
4988,18,2016,20,12,7,106,1,1,99,4,39,99,9999,4,4,3,6
4995,18,2016,12,12,7,2001,20,1,99,4,999,99,9999,4,3,2,6
4999,18,2016,1,12,7,1102,11,1,99,4,25,1,2007,4,1,1,4
5018,19,2016,19,12,1,1903,19,2,99,4,999,99,9999,4,4,3,6
5027,20,2016,21,12,2,101,1,1,8,4,999,99,9999,4,4,3,6
5030,20,2016,3,12,2,101,1,1,7,4,67,5,2016,4,1,1,5
5032,20,2016,18,12,2,101,1,1,7,4,999,99,9999,4,4,3,6
5035,20,2016,21,12,2,2001,20,2,99,4,67,5,9999,4,4,3,6
5036,20,2016,0,12,2,1901,19,1,99,4,999,99,9999,4,1,1,6
5040,20,2016,5,12,2,1209,12,2,99,3,69,5,9999,4,1,1,6
5048,21,2016,18,12,3,2001,20,1,99,4,27,1,9999,4,4,3,6
5051,21,2016,21,12,3,1102,11,2,99,4,6,5,9999,4,4,3,6
5052,21,2016,2,12,3,1301,13,1,99,4,27,1,9999,4,1,1,6
5062,22,2016,8,12,4,113,1,2,99,4,999,99,9999,4,2,1,6
5063,22,2016,11,12,4,113,1,2,99,4,999,99,9999,4,2,1,6
5091,24,2016,4,12,6,1004,10,2,99,4,6,3,2017,4,1,1,5
5096,24,2016,9,12,6,1501,15,2,99,12,28,8,9999,4,2,1,6
5097,24,2016,11,12,6,1804,18,2,99,4,999,99,9999,4,2,1,6
5105,25,2016,12,12,7,110,1,2,99,4,6,1,9999,4,3,2,6
5111,25,2016,10,12,7,1901,19,2,99,4,999,99,9999,4,2,1,6
5115,25,2016,9,12,7,511,5,2,99,3,14,3,1981,4,2,1,2
5122,25,2016,13,12,7,1602,16,2,99,4,999,99,9999,4,3,2,6
5123,25,2016,2,12,7,1504,15,2,99,4,999,99,9999,4,1,1,6
5124,25,2016,8,12,7,203,2,2,99,4,6,5,9999,4,2,1,6
5125,25,2016,5,12,7,401,4,1,99,4,999,99,9999,4,1,1,6
5141,27,2016,19,12,2,704,7,2,99,11,999,99,9999,4,4,3,6
5144,27,2016,6,12,2,401,4,2,99,4,999,99,9999,4,2,1,6
5147,28,2016,6,12,3,101,1,1,7,4,76,5,2014,4,2,1,5
5153,28,2016,1,12,3,1001,10,2,99,4,67,4,9999,4,1,1,6
5156,28,2016,8,12,3,202,2,2,99,4,18,5,9999,4,2,1,6
5163,29,2016,19,12,4,2214,22,2,99,4,67,5,9999,4,4,3,6
5170,29,2016,19,12,4,304,3,2,99,4,67,5,9999,4,4,3,6
5187,31,2016,9,12,6,511,5,2,99,4,32,1,2015,4,2,1,5
5199,1,2016,20,1,5,101,1,1,8,4,67,5,9999,5,4,3,6
5200,1,2016,6,1,5,113,1,2,99,99,999,99,9999,5,2,1,6
5201,1,2016,23,1,5,2206,22,2,99,9,69,6,2012,5,4,3,5
5202,1,2016,4,1,5,2106,21,2,99,3,69,5,1994,5,1,1,3
5203,1,2016,3,1,5,2001,20,2,99,99,999,99,9999,5,1,1,6
5204,1,2016,6,1,5,1603,16,2,99,3,69,1,1988,5,2,1,2
5205,1,2016,15,1,5,1601,16,2,99,3,999,99,9999,5,3,2,6
5206,1,2016,16,1,5,1406,14,2,99,99,999,99,9999,5,3,2,6
5207,1,2016,3,1,5,407,4,2,99,4,5,1,9999,5,1,1,6
5208,1,2016,15,1,5,301,3,2,99,4,67,99,9999,5,3,2,6
5209,2,2016,20,1,6,101,1,2,7,1,999,99,9999,5,4,3,6
5210,2,2016,4,1,6,113,1,2,99,3,69,2,1985,5,1,1,2
5211,2,2016,17,1,6,1009,10,2,99,1,999,99,9999,5,3,2,6
5212,2,2016,11,1,6,1609,16,2,99,3,52,10,9999,5,2,1,6
5213,2,2016,11,1,6,1804,18,2,99,4,27,3,9999,5,2,1,6
5214,2,2016,19,1,6,1406,14,2,99,3,999,99,9999,5,4,3,6
5215,2,2016,19,1,6,705,7,2,99,3,999,99,9999,5,4,3,6
5216,3,2016,4,1,7,101,1,1,11,6,999,99,9999,5,1,1,6
5217,3,2016,7,1,7,502,5,2,99,4,999,99,9999,5,2,1,6
5218,3,2016,19,1,7,601,6,2,99,4,32,1,2015,5,4,3,5
5219,3,2016,19,1,7,1602,16,2,99,3,52,7,2003,5,4,3,4
5220,3,2016,7,1,7,705,7,2,99,99,999,99,9999,5,2,1,6
5221,4,2016,20,1,1,101,1,1,12,1,69,3,1995,5,4,3,3
5222,4,2016,13,1,1,117,1,1,99,9,50,2,1975,5,3,2,1
5223,4,2016,13,1,1,117,1,1,99,4,76,4,9999,5,3,2,6
5224,4,2016,18,1,1,1901,19,2,99,99,999,99,9999,5,4,3,6
5225,4,2016,17,1,1,507,5,2,99,99,999,99,9999,5,3,2,6
5226,4,2016,11,1,1,611,6,2,99,4,76,11,2009,5,2,1,4
5227,4,2016,12,1,1,903,9,2,99,99,999,99,9999,5,3,2,6
5228,4,2016,5,1,1,401,4,2,99,99,999,99,9999,5,1,1,6
5229,4,2016,17,1,1,307,3,2,99,99,999,99,9999,5,3,2,6
5230,5,2016,10,1,2,101,1,1,7,9,69,6,2007,5,2,1,4
5231,5,2016,8,1,2,101,1,1,12,99,999,99,9999,5,2,1,6
5232,5,2016,5,1,2,109,1,2,99,99,999,99,9999,5,1,1,6
5233,5,2016,16,1,2,801,8,2,99,99,999,99,9999,5,3,2,6
5234,5,2016,9,1,2,1504,15,2,99,4,6,5,9999,5,2,1,6
5235,5,2016,5,1,2,401,4,2,99,99,999,99,9999,5,1,1,6
5236,6,2016,20,1,3,101,1,1,3,4,6,5,2012,5,4,3,5
5237,6,2016,12,1,3,101,1,1,18,5,31,99,9999,5,3,2,6
5238,6,2016,10,1,3,101,1,1,11,2,27,2,2003,5,2,1,4
5239,6,2016,17,1,3,101,1,1,7,99,999,99,9999,5,3,2,6
5240,6,2016,19,1,3,110,1,2,99,99,999,99,9999,5,4,3,6
5241,6,2016,12,1,3,502,5,2,99,4,67,5,2013,5,3,2,5
5242,6,2016,23,1,3,506,5,2,99,99,999,99,9999,5,4,3,6
5243,6,2016,18,1,3,614,6,2,99,4,27,1,2002,5,4,3,4
5244,6,2016,12,1,3,1317,13,2,99,2,999,99,9999,5,3,2,6
5245,6,2016,21,1,3,1412,14,2,99,3,69,9,1993,5,4,3,3
5246,7,2016,5,1,4,101,1,1,9,99,999,99,9999,5,1,1,6
5247,7,2016,11,1,4,101,1,2,18,1,69,8,1985,5,2,1,2
5248,7,2016,15,1,4,117,1,2,99,2,69,5,2012,5,3,2,5
5249,7,2016,18,1,4,117,1,1,99,12,999,1,9999,5,4,3,6
5250,7,2016,1,1,4,117,1,1,99,99,999,99,9999,5,1,1,6
5251,7,2016,18,1,4,1901,19,2,99,4,67,1,2014,5,4,3,5
5252,7,2016,9,1,4,601,6,2,99,99,999,99,9999,5,2,1,6
5253,7,2016,17,1,4,805,8,1,99,3,999,3,9999,5,3,2,6
5254,7,2016,8,1,4,1801,18,2,99,99,999,99,9999,5,2,1,6
5255,7,2016,21,1,4,1801,18,2,99,99,999,99,9999,5,4,3,6
5256,7,2016,2,1,4,1703,17,2,99,99,999,99,9999,5,1,1,6
5257,8,2016,12,1,5,101,1,1,9,1,56,11,2006,5,3,2,4
5258,8,2016,23,1,5,101,1,1,18,1,48,4,2007,5,4,3,4
5259,8,2016,14,1,5,2009,20,2,99,1,999,99,9999,5,3,2,6
5260,8,2016,12,1,5,1903,19,2,99,1,999,99,9999,5,3,2,6
5261,8,2016,13,1,5,501,5,2,99,1,999,1,9999,5,3,2,6
5262,8,2016,12,1,5,1601,16,1,99,1,56,1,1992,5,3,2,3
5263,8,2016,18,1,5,1401,14,1,99,1,999,99,9999,5,4,3,6
5264,8,2016,20,1,5,306,3,1,99,5,30,10,2000,5,4,3,4
5265,9,2016,13,1,6,101,1,1,21,1,69,5,2009,5,3,2,4
5266,9,2016,12,1,6,113,1,2,99,3,69,4,9999,5,3,2,6
5267,9,2016,17,1,6,2001,20,2,99,1,999,3,9999,5,3,2,6
5268,9,2016,19,1,6,1801,18,2,99,1,999,99,9999,5,4,3,6
5269,9,2016,18,1,6,1710,17,2,99,3,52,2,9999,5,4,3,6
